完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
100-501NA3234,1,1,LA-1531-501ZHA3234-DF,1,1,L1-1531-501ZHA3234,1,1,MA-1531-501ZHA3234,0,0,,0,0,,0,0,
100-501NA42,1,1,LA-1531-501ZHA42-DF,1,1,L1-1531-501ZHA42,1,1,MA-1531-501ZHA42,0,0,,0,0,,0,0,
1531-501ZLA30,1,1,LA-1531-501ZLA30-DF,1,1,L1-1531-501ZLA30,1,1,MA-1531-501ZLA30,0,0,,0,0,,0,0,
1531-501ZLA32,1,1,LA-1531-501ZLA30-DF,1,1,L1-1531-501ZLA30,1,1,MA-1531-501ZLA30,0,0,,0,0,,0,0,
1531-501ZQA32,1,1,LA-1531-501ZLA30-DF,1,1,L1-1531-501ZLA30,1,1,MA-1531-501ZLA30,0,0,,0,0,,0,0,
3144-501ZLA30,1,1,LA-1531-501ZLA30-DF,1,1,L1-1531-501ZLA30,1,1,MA-1531-501ZLA30,0,0,,0,0,,0,0,
100-501KA3034,1,1,L1-100-501KA3034,1,1,MA-100-501KA3034,0,0,,0,0,,0,0,,0,0,
100-501NA3038,1,1,L1-100-501KA3034,1,1,MA-100-501KA3034,0,0,,0,0,,0,0,,0,0,
100-501QA32,1,1,L1-100-501KA3234,1,1,MA-100-501KA3234,0,0,,0,0,,0,0,,0,0,
100-501QA26,1,1,L1-100-501QA26,1,1,MA-100-501QA26,0,0,,0,0,,0,0,,0,0,
100-501QC30,1,1,L1-100-501QA30,1,1,MA-100-501QA30,0,0,,0,0,,0,0,,0,0,
101-440B30,1,1,L1-101-44030,1,1,MA-101-44030,0,0,,0,0,,0,0,,0,0,
TS-5116EA30-1,1,1,L1-101-44030,1,1,MA-101-44030,0,0,,0,0,,0,0,,0,0,
1044-431BD30,1,1,L1-1044-431BD30,1,1,MA-1044-431BD30,0,0,,0,0,,0,0,,0,0,
1532-431AC30,1,1,L1-1044-431BD30,1,1,MA-1044-431BD30,0,0,,0,0,,0,0,,0,0,
1536-431AD30,1,1,L1-1044-431BD30,1,1,MA-1044-431BD30,0,0,,0,0,,0,0,,0,0,
1536-431BB30,1,1,L1-1044-431BD30,1,1,MA-1044-431BD30,0,0,,0,0,,0,0,,0,0,
1044-440AB30,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440BA30,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440BA32,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440BA34,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440CA26,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440CA30,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440CA34,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440DA26,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440DA28,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440DA30,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440DA34,1,1,L1-1044-440BA34,1,1,MA-1044-440BA34,0,0,,0,0,,0,0,,0,0,
1044-440EA30,1,1,L1-1044-440EA30,1,1,MA-1044-440EA30,0,0,,0,0,,0,0,,0,0,
1051-501BA34,1,1,L1-1051-501BA34,1,1,MA-1051-501BA34,0,0,,0,0,,0,0,,0,0,
5116-501AA36,1,1,L1-1051-501CA36,1,1,MA-1051-501CA36,0,0,,0,0,,0,0,,0,0,
5142-501AA36,1,1,L1-1051-501CA36,1,1,MA-1051-501CA36,0,0,,0,0,,0,0,,0,0,
105-401DA48,1,1,L1-105-401DA48,1,1,MA-105-401DA48,0,0,,0,0,,0,0,,0,0,
105-501ZHA42,1,1,L1-105-501ZHA42,1,1,MA-105-501ZHA42,0,0,,0,0,,0,0,,0,0,
105-501ZHA44,1,1,L1-105-501ZHA44,1,1,MA-105-501ZHA44,0,0,,0,0,,0,0,,0,0,
105-501ZHA46,1,1,L1-105-501ZHA46,1,1,MA-105-501ZHA46,0,0,,0,0,,0,0,,0,0,
1151-401AA,1,1,L1-1151-401AA,1,1,MA-1151-401AA,0,0,,0,0,,0,0,,0,0,
1151-402AA,1,1,L1-1151-402AA,1,1,MA-1151-402AA,0,0,,0,0,,0,0,,0,0,
1151-406AA,1,1,L1-1151-406AA,1,1,MA-1151-406AA,0,0,,0,0,,0,0,,0,0,
1151-406BA07,1,1,L1-1151-406BA07,1,1,MA-1151-406BA07,0,0,,0,0,,0,0,,0,0,
1151-406BA5.5,1,1,L1-1151-406BA5.5,1,1,MA-1151-406BA5.5,0,0,,0,0,,0,0,,0,0,
1151-440AA,1,1,L1-1151-440AA,1,1,MA-1151-440AA,0,0,,0,0,,0,0,,0,0,
1151-501AA,1,1,L1-1151-501AA,1,1,MA-1151-501AA,0,0,,0,0,,0,0,,0,0,
1151-501BA07,1,1,L1-1151-501BA07,1,1,MA-1151-501BA07,0,0,,0,0,,0,0,,0,0,
1151-501BA5.5,1,1,L1-1151-501BA5.5,1,1,MA-1151-501BA5.5,0,0,,0,0,,0,0,,0,0,
1155-401AA48,1,1,L1-1155-401AA48,1,1,MA-1155-401AA48,0,0,,0,0,,0,0,,0,0,
1155-406AA48,1,1,L1-1155-406AA48,1,1,MA-1155-406AA48,0,0,,0,0,,0,0,,0,0,
1155-418AA48,1,1,L1-1155-418AA48,1,1,MA-1155-418AA48,0,0,,0,0,,0,0,,0,0,
120-403AA48,1,1,L1-120-403AA48,1,1,MA-120-403AA48,0,0,,0,0,,0,0,,0,0,
5121-501AA48,1,1,L1-120-501AA48,1,1,MA-120-501AA48,0,0,,0,0,,0,0,,0,0,
121-402BA48,1,1,L1-121-402BA48,1,1,MA-121-402BA48,0,0,,0,0,,0,0,,0,0,
121-402CA48,1,1,L1-121-402BA48,1,1,MA-121-402BA48,0,0,,0,0,,0,0,,0,0,
121-411BA48,1,1,L1-121-411BA48,1,1,MA-121-411BA48,0,0,,0,0,,0,0,,0,0,
121-414AA48,1,1,L1-121-414AA48,1,1,MA-121-414AA48,0,0,,0,0,,0,0,,0,0,
3144-501ZAA3234,1,1,L1-1531-501ZHA3234,1,1,MA-1531-501ZHA3234,0,0,,0,0,,0,0,,0,0,
3144-501ZAA34,1,1,L1-1531-501ZHA34,1,1,MA-1531-501ZHA34,0,0,,0,0,,0,0,,0,0,
1531-501ZKA36,1,1,L1-1531-501ZKA38,1,1,MA-1531-501ZKA38,0,0,,0,0,,0,0,,0,0,
1531-501ZKA38,1,1,L1-1531-501ZKA38,1,1,MA-1531-501ZKA38,0,0,,0,0,,0,0,,0,0,
1531-501ZLA36,1,1,L1-1531-501ZKA38,1,1,MA-1531-501ZKA38,0,0,,0,0,,0,0,,0,0,
1531-501ZQA36,1,1,L1-1531-501ZKA38,1,1,MA-1531-501ZKA38,0,0,,0,0,,0,0,,0,0,
1531-501ZQA38,1,1,L1-1531-501ZKA38,1,1,MA-1531-501ZKA38,0,0,,0,0,,0,0,,0,0,
3124-501ZLA36,1,1,L1-1531-501ZKA38,1,1,MA-1531-501ZKA38,0,0,,0,0,,0,0,,0,0,
3124-501ZLA38,1,1,L1-1531-501ZKA38,1,1,MA-1531-501ZKA38,0,0,,0,0,,0,0,,0,0,
1531-501ZLA26,1,1,L1-1531-501ZLA26,1,1,MA-1531-501ZLA26,0,0,,0,0,,0,0,,0,0,
1531-501ZQA26,1,1,L1-1531-501ZLA26,1,1,MA-1531-501ZLA26,0,0,,0,0,,0,0,,0,0,
1531-501ZLA34,1,1,L1-1531-501ZLA34,1,1,MA-1531-501ZLA34,0,0,,0,0,,0,0,,0,0,
1531-501ZQA40,1,1,L1-1531-501ZQA40,1,1,MA-1531-501ZQA40,0,0,,0,0,,0,0,,0,0,
1531-501ZQA42,1,1,L1-1531-501ZQA40,1,1,MA-1531-501ZQA40,0,0,,0,0,,0,0,,0,0,
1531-501ZRA26,1,1,L1-1531-501ZRA26,1,1,MA-1531-501ZRA26,0,0,,0,0,,0,0,,0,0,
1531-501ZRB30,1,1,L1-1531-501ZRA30,1,1,MA-1531-501ZRA30,0,0,,0,0,,0,0,,0,0,
TS-4253BA30,1,1,MC-161-403CA30,1,1,L1-161-403CA30,1,1,MA-161-403CA30,0,0,,0,0,,0,0,
161-403CA38,1,1,MC-161-403CA38,1,1,L1-161-403CA38,1,1,MA-161-403CA38,0,0,,0,0,,0,0,
5167-602AA30,1,1,MA-RH-0031K-06B,0,0,,0,0,,0,0,,0,0,,0,0,
6105-601AA30,1,1,L2-6104-601AA30,1,1,L1-6104-601AA30,1,1,MA-6104-601AA30,0,0,,0,0,,0,0,
5306-405AB340,1,1,L1-335-405AA34-S,1,1,MA-335-405AA34-S,0,0,,0,0,,0,0,,0,0,
6105-641AA30,1,4,L1-485-641BA30-DRUM,1,1,MA-485-641BA30-DRUM,0,0,,0,0,,0,0,,0,0,
582-502RA30,1,1,L1-582-502AA30,1,1,MA-582-502AA30,0,0,,0,0,,0,0,,0,0,
4109-652AA34,1,4,L1-720-65234-DRUM,1,1,MA-720-65234-DRUM,0,0,,0,0,,0,0,,0,0,
SPL-2387KA,1,1,MA-RH-0031A-05H,0,0,,0,0,,0,0,,0,0,,0,0,
5167-602BA30,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
3139-502BA34,37,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
3145-502BA34,1,1,L1-3153-502AC34,1,1,MA-3153-502AC34,0,0,,0,0,,0,0,,0,0,
3139-502BA28,31,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
1531-501ZRA34,1,1,L1-1531-501ZRA34,1,1,MA-1531-501ZRA34,0,0,,0,0,,0,0,,0,0,
3139-502BA36,40,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
3139-502BA38,41,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
6214-501AA34,1,1,LA-5529-501CA34-DF,1,1,L1-5529-501CA34,1,1,MA-5529-501CA34,0,0,,0,0,,0,0,
6214-502AA34,1,1,L1-5517-502AA34,1,1,MA-5517-502AA34,0,0,,0,0,,0,0,,0,0,
6214-601AA34,1,1,LA-5207-601DA34-L2,1,1,L1-5207-601DA34,1,1,MA-5207-601DA34,0,0,,0,0,,0,0,
12Q-411MA31,1,1,LA-12Q-411MA31-MC,1,1,LA-12Q-411MA31-L2,1,1,L1-12Q-411MA31,1,1,MA-12Q-411MA31,0,0,,0,0,
SPL-2521CA30,1,1,MA-1631-103AB30,0,0,,0,0,,0,0,,0,0,,0,0,
478-409FA340,1,1,L1-478-409BA34-S,1,1,MA-478-409BA34-S,0,0,,0,0,,0,0,,0,0,
6104-409CA340,1,1,L1-6104-409CA34-S,1,1,MA-6104-409CA34-S,0,0,,0,0,,0,0,,0,0,
161-403CA30,1,1,MC-161-403CA30,1,1,L1-161-403CA30,1,1,MA-161-403CA30,0,0,,0,0,,0,0,
161-402LA34,1,1,L1-161-402EC34,1,1,MA-161-402EC34,0,0,,0,0,,0,0,,0,0,
6207-501CA34,1,1,LA-5529-501CA34-DF,1,1,L1-5529-501CA34,1,1,MA-5529-501CA34,0,0,,0,0,,0,0,
1551-401DA38,1,1,LA-1551-401AA38-DF,1,1,LA-1551-401AA38-D,1,1,L1-1551-401AA38,1,1,MA-1551-401AA38,0,0,,0,0,
161-403HA38,1,1,L1-161-403DA38,1,1,MA-161-403DA38,0,0,,0,0,,0,0,,0,0,
6214-602CA34,1,1,MA-RH-0031A-05H,0,0,,0,0,,0,0,,0,0,,0,0,
6105-602AA30,1,1,MA-RH-0031K-06G,0,0,,0,0,,0,0,,0,0,,0,0,
6105-602BA30,1,1,MA-RH-0031K-06G,0,0,,0,0,,0,0,,0,0,,0,0,
6105-602CA30,1,1,MA-RH-0031K-06G,0,0,,0,0,,0,0,,0,0,,0,0,
6105-602DA30,1,1,MA-RH-0031K-06G,0,0,,0,0,,0,0,,0,0,,0,0,
6214-602BA34,1,1,MA-RH-0031A-05H,0,0,,0,0,,0,0,,0,0,,0,0,
6214-602DA34,1,1,MA-RH-0031A-05H,0,0,,0,0,,0,0,,0,0,,0,0,
6214-602EA34,1,1,MA-RH-0031A-05H,0,0,,0,0,,0,0,,0,0,,0,0,
6214-602AA34,1,1,MA-RH-0031A-05H,0,0,,0,0,,0,0,,0,0,,0,0,
3162-502AA30,1,1,L1-582-502AA30,1,1,MA-582-502AA30,0,0,,0,0,,0,0,,0,0,
6105-606AA30,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
6207-602ED34,1,1,MA-RH-0031A-05D,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA12,7,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA13,7,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA14,8,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA15,8,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA16,9,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA17,9,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA18,10,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA19,10,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA20,11,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA21,11,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA22,12,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA23,12,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601AA24,13,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601EA12,7,1,MA-3538-601EA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601EA13,7,1,MA-3538-601EA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601EA14,8,1,MA-3538-601EA,0,0,,0,0,,0,0,,0,0,,0,0,
4305-601EA15,8,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,
4305-601EA16,9,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,
335-409AA360,1,1,L1-478-409AA36-S,1,1,MA-478-409AA36-S,0,0,,0,0,,0,0,,0,0,
1532-431BA26,1,1,L1-1532-431BA26,1,1,MA-1532-431BA26,0,0,,0,0,,0,0,,0,0,
4305-601EA17,9,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,
4305-601EA23,12,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,
4305-601EA24,13,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,
4305-601EA21,1,1,PL-4305-601EA21,11,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,
4305-601EA22,1,1,PL-4305-601EA22,12,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,
4305-601EA18,1,1,PL-4305-601EA18,10,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,
4305-601EA19,1,1,PL-4305-601EA19,10,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,
4305-601EA20,1,1,PL-4305-601EA20,11,1,MC-4305-601AA,1,1,MA-4305-601AA,0,0,,0,0,,0,0,
3239-608AA38,1,1,L2-886-608AA38,1,1,L1-882-608AA38,1,1,MA-882-608AA38,0,0,,0,0,,0,0,
171-406AA38,1,1,LA-171-406AA38-MC,1,1,LA-171-406AA38-D,1,1,L1-171-406AA38,1,1,MA-171-406AA38,0,0,,0,0,
171-406LA38,1,1,LA-171-406LA38-MC,1,1,LA-171-406AA38-D,1,1,L1-171-406AA38,1,1,MA-171-406AA38,0,0,,0,0,
1532-440CA38,1,1,L1-1532-440AA38,1,1,MA-1532-440AA38,0,0,,0,0,,0,0,,0,0,
5215-502AA34,1,1,L1-5163-502AA34,1,1,MA-5163-502AA34,0,0,,0,0,,0,0,,0,0,
3239-502AA38,2,1,L1-4109-502AA34,1,1,MA-600-502AA34,0,0,,0,0,,0,0,,0,0,
3550-601JB34,1,1,L1-943-601AA34,1,6,MA-603-60134-DRUM,0,0,,0,0,,0,0,,0,0,
335-409EA330,1,1,L1-478-409BA33-S,1,1,MA-478-409BA33-S,0,0,,0,0,,0,0,,0,0,
740-409HA200,1,1,L1-740-40920-S,1,5,MA-740-40920-S,0,0,,0,0,,0,0,,0,0,
3538-501CA34,1,1,LA-171-501GA34-DF,1,1,L1-171-501GA34,1,1,MA-171-501GA34,0,0,,0,0,,0,0,
3652-501ZA34,1,1,LA-171-501GA34-DF,1,1,L1-171-501GA34,1,1,MA-171-501GA34,0,0,,0,0,,0,0,
1635-401AA38,1,1,LA-1635-401AA38-DF,1,1,LA-1635-401AA38-D,1,1,L1-1635-401AA38,1,1,MA-1635-401AA38,0,0,,0,0,
4109-652AA36,1,4,L1-720-65236-DRUM,1,1,MA-720-65236-DRUM,0,0,,0,0,,0,0,,0,0,
73-409E380,1,1,L1-57-40938-S,1,1,MA-57-40938-S,0,0,,0,0,,0,0,,0,0,
78-405380,1,1,L1-78-40538-S,1,1,MA-78-40538-S,0,0,,0,0,,0,0,,0,0,
87-405KA420,1,1,L1-87-405JA42,1,1,MA-87-40542,0,0,,0,0,,0,0,,0,0,
K-13801KA,1,1,MA-K-13801KA,0,0,,0,0,,0,0,,0,0,,0,0,
5529-501CA42,1,1,LA-5529-501CA42-DF,1,1,L1-5529-501CA42,1,1,MA-5529-501CA42,0,0,,0,0,,0,0,
3504-501AA30,1,1,L1-3504-501AA30,1,1,MA-3504-501AA30,0,0,,0,0,,0,0,,0,0,
1035-406BA30,1,1,LA-1035-406BA30-MC,1,1,LA-1035-406BA30-D,1,1,L1-1035-406BA30,1,1,MA-1035-406BA30,0,0,,0,0,
1551-401EA38,1,1,LA-1551-401AA38-DF,1,1,LA-1551-401AA38-D,1,1,L1-1551-401AA38,1,1,MA-1551-401AA38,0,0,,0,0,
161-406RE42,1,1,LA-161-406RE42-MC,1,1,LA-161-406RE42-D,1,1,L1-161-406RE42,1,1,MA-161-406RE42,0,0,,0,0,
1635-401BA38,1,1,LA-1635-401AA38-DF,1,1,LA-1635-401AA38-D,1,1,L1-1635-401AA38,1,1,MA-1635-401AA38,0,0,,0,0,
3504-608BA30,1,1,L1-3504-608AA30,1,1,MA-3504-608AA30,0,0,,0,0,,0,0,,0,0,
161-404ACG,1,1,MA-161-404ACC,0,0,,0,0,,0,0,,0,0,,0,0,
1155-102AB,1,1,MA-1155-102AB,0,0,,0,0,,0,0,,0,0,,0,0,
1331-102UA,1,1,MA-1331-102UA,0,0,,0,0,,0,0,,0,0,,0,0,
3139-502BA42,47,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
3145-502BA36,1,1,L1-3153-502AC36,1,1,MA-600-502AA36,0,0,,0,0,,0,0,,0,0,
748-666AA30,1,4,L1-560-66630-DRUM,1,1,MA-560-66630-DRUM,0,0,,0,0,,0,0,,0,0,
3236-651AB30,1,4,L1-625-65130-DRUM,1,1,MA-625-65130-DRUM,0,0,,0,0,,0,0,,0,0,
3236-608AA34,1,1,L1-882-608AA34,1,3,MA-973-608AA34-DRUM,0,0,,0,0,,0,0,,0,0,
110-461C34,1,1,L1-110-461C34-S,1,1,MA-110-461C34-S,0,0,,0,0,,0,0,,0,0,
87-405EA30,1,1,L1-87-405EA30,1,1,MA-87-40530,0,0,,0,0,,0,0,,0,0,
3153-502EB34,37,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
161-406CF33,1,1,LA-161-406CF33-MC,1,1,LA-161-406CE33-D,1,1,L1-161-406CE33,1,1,MA-161-406CE33,0,0,,0,0,
5145-502EA09,1,1,L1-59-502B09,1,1,MA-59-502B09,0,0,,0,0,,0,0,,0,0,
3145-502ZA30,1,1,L1-3153-502AC30,1,1,MA-600-502AA30,0,0,,0,0,,0,0,,0,0,
560-66630,1,4,L1-560-66630-DRUM,1,1,MA-560-66630-DRUM,0,0,,0,0,,0,0,,0,0,
5121-501AA33,1,1,LA-161-501CA33-DF,1,1,L1-161-501CA33,1,1,MA-161-501CA33,0,0,,0,0,,0,0,
5121-601AA33,1,1,LA-165-601BA36-L2,1,1,L1-165-601BA36,1,1,MA-165-601BA36,0,0,,0,0,,0,0,
1751-406BC09,1,1,LA-1751-406BC09-MC,1,1,L1-1751-406BC09,1,1,MA-1751-406BC09,0,0,,0,0,,0,0,
5145-601AA09,1,1,MA-1751-601AA09,0,0,,0,0,,0,0,,0,0,,0,0,
1751-411AA09-1,1,1,LA-1751-411AA09-MC,1,1,L2-1751-411AA09,1,1,MA-1751-411AA09,0,0,,0,0,,0,0,
12Q-411AA33,1,1,LA-12Q-411AA33-MC,1,1,LA-12Q-411AA33-L2,1,1,L1-12Q-411AA33,1,1,MA-12Q-411AA33,0,0,,0,0,
12Q-411KA34,1,1,LA-12Q-411KA34-MC,1,1,LA-12Q-411BA34-L2,1,1,L1-12Q-411BA34,1,1,MA-12Q-411BA34,0,0,,0,0,
171-406AA30,1,1,LA-171-406AA30-MC,1,1,LA-171-406AA30-D,1,1,L1-171-406AA30,1,1,MA-171-406AA30,0,0,,0,0,
171-406AA34,1,1,LA-171-406AA34-MC,1,1,LA-171-406AA34-D,1,1,L1-171-406AA34,1,1,MA-171-406AA34,0,0,,0,0,
5145-501AA09,1,1,L1-1751-501AA09,1,1,MA-1751-501AA09,0,0,,0,0,,0,0,,0,0,
603-502JA26,1,1,L1-582-502AA26,1,1,MA-582-502AA26,0,0,,0,0,,0,0,,0,0,
3554-652AA34,1,4,L1-720-65234-DRUM,1,1,MA-720-65234-DRUM,0,0,,0,0,,0,0,,0,0,
5121-502AA33,1,1,L1-57-50233,1,1,MA-78-50233,0,0,,0,0,,0,0,,0,0,
161-404BFA,1,1,MA-161-404BFA,0,0,,0,0,,0,0,,0,0,,0,0,
5145-602EA09,2,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
1751-411AA09,1,1,MA-1751-411AA09,0,0,,0,0,,0,0,,0,0,,0,0,
525-652AA34,1,4,L1-720-65234-DRUM,1,1,MA-720-65234-DRUM,0,0,,0,0,,0,0,,0,0,
3139-502BA40,44,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
3139-502FA34,37,1,MA-RH-0175KD-21AA,0,0,,0,0,,0,0,,0,0,,0,0,
5535-502EA48,2,1,L1-5517-502AA34,1,1,MA-5517-502AA34,0,0,,0,0,,0,0,,0,0,
5211-409AA340,1,1,L1-478-409AA34-S,1,1,MA-478-409AA34-S,0,0,,0,0,,0,0,,0,0,
5215-405AA340,1,1,L1-5163-40534-S,1,1,MA-5163-40534-S,0,0,,0,0,,0,0,,0,0,
740-409HA420,1,4,LC-740-40942-S,1,1,MA-740-40942-S,0,0,,0,0,,0,0,,0,0,
5170-602AA30,1,1,MA-RH-0031K-06B,0,0,,0,0,,0,0,,0,0,,0,0,
5170-602BA30,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
201-409BB200,1,1,L1-201-409BA20-S,1,1,MA-201-40920-S,0,0,,0,0,,0,0,,0,0,
220-409330,1,1,L1-220-40933-S,1,1,MA-220-40933-S,0,0,,0,0,,0,0,,0,0,
5201-405BA330,1,1,L1-225-40533-S,1,1,MA-225-40533-S,0,0,,0,0,,0,0,,0,0,
478-409JA480,1,1,L1-329-409AA48-S,1,1,MA-329-409AA48-S,0,0,,0,0,,0,0,,0,0,
274-405CA480,1,1,L1-335-405AA48-S,1,1,MA-335-405AA48-S,0,0,,0,0,,0,0,,0,0,
53-409330,1,1,L1-53-40933-S,1,1,MA-53-40933-S,0,0,,0,0,,0,0,,0,0,
201-405AA200,1,1,L1-57-40520-S,1,1,MA-57-40520-S,0,0,,0,0,,0,0,,0,0,
59-405A090,1,1,L1-59-405A9-S,1,1,MA-59-405A9-S,0,0,,0,0,,0,0,,0,0,
59-409B090,1,1,L1-59-409B9-S,1,1,MA-59-409B9-S,0,0,,0,0,,0,0,,0,0,
5170-409AA300,1,1,L1-79-409B30-S,1,1,MA-79-409B30-S,0,0,,0,0,,0,0,,0,0,
810-410CA320,1,4,LC-810-410CA32-S,1,1,MA-810-410CA32-S,0,0,,0,0,,0,0,,0,0,
816-405FA320,1,1,L1-816-405CA32-S,1,1,MA-816-405CA32-S,0,0,,0,0,,0,0,,0,0,
5165-502AB30,1,1,L1-474-502AA30,1,1,MA-474-502AA30,0,0,,0,0,,0,0,,0,0,
5165-502ZA30,1,1,L1-474-502AA30,1,1,MA-474-502AA30,0,0,,0,0,,0,0,,0,0,
603-502JA34,1,1,L1-582-502AA34,1,1,MA-582-502AA34,0,0,,0,0,,0,0,,0,0,
613-65130,1,4,L1-625-65130-DRUM,1,1,MA-625-65130-DRUM,0,0,,0,0,,0,0,,0,0,
613-502B30,1,1,L1-700-502B30,1,1,MA-627-502B30,0,0,,0,0,,0,0,,0,0,
600-652AA34,1,4,L1-720-65234-DRUM,1,1,MA-720-65234-DRUM,0,0,,0,0,,0,0,,0,0,
5165-602ZA30,1,1,MA-RH-0031A-06E,0,0,,0,0,,0,0,,0,0,,0,0,
603-601EA34,19,1,MC-603-601-BLOCK,1,1,MA-603-601-BLOCK,0,0,,0,0,,0,0,,0,0,
1151-401CA48,1,1,L1-1151-401BA48,1,1,MA-1151-401BA48,0,0,,0,0,,0,0,,0,0,
1151-406DA48,1,1,L1-1151-406DA48,1,1,MA-1151-406DA48,0,0,,0,0,,0,0,,0,0,
120-404GA,1,1,MC-120-404GA,1,1,MA-120-404GA,0,0,,0,0,,0,0,,0,0,
120-404HA,1,1,MC-120-404HA,1,1,MA-120-404HA,0,0,,0,0,,0,0,,0,0,
120-404JA,1,1,MC-120-404JA,1,1,MA-120-404HA,0,0,,0,0,,0,0,,0,0,
G-6501GD,1,1,MA-G-6501GD,0,0,,0,0,,0,0,,0,0,,0,0,
87-405EA300,1,1,L1-87-405EA30,1,1,MA-87-40530,0,0,,0,0,,0,0,,0,0,
740-410EA300,1,4,LC-970-41030-S,1,1,MA-970-41030-S,0,0,,0,0,,0,0,,0,0,
1631-111PA,1,1,MC-1631-111PA,1,1,MA-1631-111PA,0,0,,0,0,,0,0,,0,0,
201-409CA210,1,1,L1-201-409CA21-S,1,1,MA-201-40921-S,0,0,,0,0,,0,0,,0,0,
201-409CA220,1,1,L1-201-409CA22,1,1,MA-201-40922,0,0,,0,0,,0,0,,0,0,
4408-501BB34,1,1,L1-3636-501BC34,1,1,MA-3636-501BC34,0,0,,0,0,,0,0,,0,0,
57-405B200,1,1,L1-57-40520-S,1,1,MA-57-40520-S,0,0,,0,0,,0,0,,0,0,
201-405AA210,1,1,L1-57-40521-S,1,1,MA-57-40521-S,0,0,,0,0,,0,0,,0,0,
