No,完成部番,単位数分子,単位数分母,前工程
4,5202-531CA33,0.0,0.0,
5,5202-531CA33,1.0,1.0,MA-5202-531CA33
6,5202-531CA33,1.0,1,PL-5202-531CA33
1,5202-531CA36,0.0,0.0,
2,5202-531CA36,0.0,0.0,
3,5202-531CA36,0.0,0.0,
4,5202-531CA36,0.0,0.0,
5,5202-531CA36,1.0,1.0,MA-5202-531CA36
6,5202-531CA36,1.0,1,PL-5202-531CA36
1,5202-545BA,0.0,0.0,
2,5202-545BA,0.0,0.0,
3,5202-545BA,0.0,0.0,
4,5202-545BA,0.0,0.0,
5,5202-545BA,1.0,1.0,MA-5202-545BA
6,5202-545BA,1.0,1,PL-5202-545BA
1,5202-633AA36,0.0,0.0,
2,5202-633AA36,0.0,0.0,
3,5202-633AA36,0.0,0.0,
4,5202-633AA36,0.0,0.0,
5,5202-633AA36,1.0,1.0,MA-5202-633AA36
6,5202-633AA36,1.0,1,PL-5202-633AA36
1,5202-633BA33,0.0,0.0,
2,5202-633BA33,0.0,0.0,
3,5202-633BA33,0.0,0.0,
4,5202-633BA33,0.0,0.0,
5,5202-633BA33,1.0,1.0,MA-5202-633BA33
6,5202-633BA33,1.0,1,PL-5202-633BA33
1,5202-633BA36,0.0,0.0,
2,5202-633BA36,0.0,0.0,
3,5202-633BA36,0.0,0.0,
4,5202-633BA36,0.0,0.0,
5,5202-633BA36,1.0,1.0,MA-5202-633BA36
6,5202-633BA36,1.0,1,PL-5202-633BA36
1,5202-633CA33,0.0,0.0,
2,5202-633CA33,0.0,0.0,
3,5202-633CA33,0.0,0.0,
4,5202-633CA33,0.0,0.0,
5,5202-633CA33,1.0,1.0,MA-5202-633CA33
6,5202-633CA33,1.0,1,PL-5202-633CA33
1,5202-633CA36,0.0,0.0,
2,5202-633CA36,0.0,0.0,
3,5202-633CA36,0.0,0.0,
4,5202-633CA36,0.0,0.0,
5,5202-633CA36,1.0,1.0,MA-5202-633CA36
6,5202-633CA36,1.0,1,PL-5202-633CA36
1,5202-633DA36,0.0,0.0,
2,5202-633DA36,0.0,0.0,
3,5202-633DA36,0.0,0.0,
4,5202-633DA36,0.0,0.0,
5,5202-633DA36,1.0,1.0,MA-5202-633DA36
6,5202-633DA36,1.0,1,PL-5202-633DA36
1,5202-633EA36,0.0,0.0,
2,5202-633EA36,0.0,0.0,
3,5202-633EA36,0.0,0.0,
4,5202-633EA36,0.0,0.0,
5,5202-633EA36,1.0,1.0,MA-5202-633EA36
6,5202-633EA36,1.0,1,PL-5202-633EA36
1,5203-533AA33,0.0,0.0,
2,5203-533AA33,0.0,0.0,
3,5203-533AA33,0.0,0.0,
4,5203-533AA33,0.0,0.0,
5,5203-533AA33,1.0,1.0,MA-5203-533AA33
6,5203-533AA33,1.0,1,PL-5203-533AA33
1,5203-533BA33,0.0,0.0,
2,5203-533BA33,0.0,0.0,
3,5203-533BA33,0.0,0.0,
4,5203-533BA33,0.0,0.0,
5,5203-533BA33,1.0,1.0,MA-5203-533BA33
6,5203-533BA33,1.0,1,PL-5203-533BA33
1,5203-533CA33,0.0,0.0,
2,5203-533CA33,0.0,0.0,
3,5203-533CA33,0.0,0.0,
4,5203-533CA33,0.0,0.0,
5,5203-533CA33,1.0,1.0,MA-5203-533CA33
6,5203-533CA33,1.0,1,PL-5203-533CA33
1,5203-533DA33,0.0,0.0,
2,5203-533DA33,0.0,0.0,
3,5203-533DA33,0.0,0.0,
4,5203-533DA33,0.0,0.0,
5,5203-533DA33,1.0,1.0,MA-5203-533DA33
6,5203-533DA33,1.0,1,PL-5203-533DA33
1,5207-563AA34,0.0,0.0,
2,5207-563AA34,0.0,0.0,
3,5207-563AA34,0.0,0.0,
4,5207-563AA34,0.0,0.0,
5,5207-563AA34,1.0,1.0,MA-5207-563AA34
6,5207-563AA34,1.0,1,PL-5207-563AA34
1,5207-633AA34,0.0,0.0,
2,5207-633AA34,0.0,0.0,
3,5207-633AA34,0.0,0.0,
4,5207-633AA34,0.0,0.0,
5,5207-633AA34,1.0,1.0,MA-5207-633AA34
6,5207-633AA34,1.0,1,PL-5207-633AA34
1,5207-633AB34,0.0,0.0,
2,5207-633AB34,0.0,0.0,
3,5207-633AB34,0.0,0.0,
4,5207-633AB34,0.0,0.0,
5,5207-633AB34,1.0,1.0,MA-5207-633AB34
6,5207-633AB34,1.0,1,PL-5207-633AB34
1,5207-633AC34,0.0,0.0,
2,5207-633AC34,0.0,0.0,
3,5207-633AC34,0.0,0.0,
4,5207-633AC34,0.0,0.0,
5,5207-633AC34,1.0,1.0,MA-5207-633AC34
6,5207-633AC34,1.0,1,PL-5207-633AC34
1,5207-633BA34,0.0,0.0,
2,5207-633BA34,0.0,0.0,
3,5207-633BA34,0.0,0.0,
4,5207-633BA34,0.0,0.0,
5,5207-633BA34,1.0,1.0,MA-5207-633BA34
6,5207-633BA34,1.0,1,PL-5207-633BA34
1,5207-633BB34,0.0,0.0,
2,5207-633BB34,0.0,0.0,
3,5207-633BB34,0.0,0.0,
4,5207-633BB34,0.0,0.0,
5,5207-633BB34,1.0,1.0,MA-5207-633BB34
6,5207-633BB34,1.0,1,PL-5207-633BB34
1,5207-633CB34,0.0,0.0,
2,5207-633CB34,0.0,0.0,
3,5207-633CB34,0.0,0.0,
4,5207-633CB34,0.0,0.0,
5,5207-633CB34,1.0,1.0,MA-5207-633CB34
6,5207-633CB34,1.0,1,PL-5207-633CB34
1,5207-641AB,0.0,0.0,
2,5207-641AB,0.0,0.0,
3,5207-641AB,0.0,0.0,
4,5207-641AB,0.0,0.0,
5,5207-641AB,0.0,0.0,
6,5207-641AB,1.0,1,MA-5207-641AB
1,5208-633AA34,0.0,0.0,
2,5208-633AA34,0.0,0.0,
3,5208-633AA34,0.0,0.0,
4,5208-633AA34,0.0,0.0,
5,5208-633AA34,1.0,1.0,MA-5208-633AA34
6,5208-633AA34,1.0,1,PL-5208-633AA34
1,5208-633BA34,0.0,0.0,
2,5208-633BA34,0.0,0.0,
3,5208-633BA34,0.0,0.0,
4,5208-633BA34,0.0,0.0,
5,5208-633BA34,1.0,1.0,MA-5208-633BA34
6,5208-633BA34,1.0,1,PL-5208-633BA34
1,5208-633CA34,0.0,0.0,
2,5208-633CA34,0.0,0.0,
3,5208-633CA34,0.0,0.0,
4,5208-633CA34,0.0,0.0,
5,5208-633CA34,1.0,1.0,MA-5208-633CA34
6,5208-633CA34,1.0,1,PL-5208-633CA34
1,521-607BA,0.0,0.0,
2,521-607BA,0.0,0.0,
3,521-607BA,0.0,0.0,
4,521-607BA,0.0,0.0,
5,521-607BA,0.0,0.0,
6,521-607BA,1.0,1,MA-521-607BA
1,5308-633AA30,0.0,0.0,
2,5308-633AA30,0.0,0.0,
3,5308-633AA30,0.0,0.0,
4,5308-633AA30,0.0,0.0,
5,5308-633AA30,1.0,1.0,MA-5308-633AA30
6,5308-633AA30,1.0,1,PL-5308-633AA30
1,5308-633AA33,0.0,0.0,
2,5308-633AA33,0.0,0.0,
3,5308-633AA33,0.0,0.0,
4,5308-633AA33,0.0,0.0,
5,5308-633AA33,1.0,1.0,MA-5308-633AA33
6,5308-633AA33,1.0,1,PL-5308-633AA33
1,5308-633BA30,0.0,0.0,
2,5308-633BA30,0.0,0.0,
3,5308-633BA30,0.0,0.0,
4,5308-633BA30,0.0,0.0,
5,5308-633BA30,1.0,1.0,MA-5308-633BA30
6,5308-633BA30,1.0,1,PL-5308-633BA30
1,5308-633BA33,0.0,0.0,
2,5308-633BA33,0.0,0.0,
3,5308-633BA33,0.0,0.0,
4,5308-633BA33,0.0,0.0,
5,5308-633BA33,1.0,1.0,MA-5308-633BA33
6,5308-633BA33,1.0,1,PL-5308-633BA33
1,5500-505CA,0.0,0.0,
2,5500-505CA,0.0,0.0,
3,5500-505CA,0.0,0.0,
4,5500-505CA,0.0,0.0,
5,5500-505CA,1.0,1.0,MA-5500-505CA
6,5500-505CA,1.0,1,PA-5500-505CA
1,5520-573AA,0.0,0.0,
2,5520-573AA,0.0,0.0,
3,5520-573AA,0.0,0.0,
4,5520-573AA,0.0,0.0,
5,5520-573AA,1.0,1.0,MA-5520-573AA
6,5520-573AA,1.0,1,PL-5520-573AA
1,5528-633AA30,0.0,0.0,
2,5528-633AA30,0.0,0.0,
3,5528-633AA30,0.0,0.0,
4,5528-633AA30,0.0,0.0,
5,5528-633AA30,1.0,1.0,MA-5528-633AA30
6,5528-633AA30,1.0,1,PL-5528-633AA30
1,5528-633BA30,0.0,0.0,
2,5528-633BA30,0.0,0.0,
3,5528-633BA30,0.0,0.0,
4,5528-633BA30,0.0,0.0,
5,5528-633BA30,1.0,1.0,MA-5528-633BA30
6,5528-633BA30,1.0,1,PL-5528-633BA30
1,5604-633AA33,0.0,0.0,
2,5604-633AA33,0.0,0.0,
3,5604-633AA33,0.0,0.0,
4,5604-633AA33,0.0,0.0,
5,5604-633AA33,1.0,1.0,MA-5604-633AA33
6,5604-633AA33,1.0,1,PL-5604-633AA33
1,5604-633BA33,0.0,0.0,
2,5604-633BA33,0.0,0.0,
3,5604-633BA33,0.0,0.0,
4,5604-633BA33,0.0,0.0,
5,5604-633BA33,1.0,1.0,MA-5604-633BA33
6,5604-633BA33,1.0,1,PL-5604-633BA33
1,560-607B,0.0,0.0,
2,560-607B,0.0,0.0,
3,560-607B,0.0,0.0,
4,560-607B,0.0,0.0,
5,560-607B,1.0,1.0,MA-560-607B
6,560-607B,1.0,1,PA-560-607B
1,5606-633AA34,0.0,0.0,
2,5606-633AA34,0.0,0.0,
3,5606-633AA34,0.0,0.0,
4,5606-633AA34,0.0,0.0,
5,5606-633AA34,1.0,1.0,MA-5606-633AA34
6,5606-633AA34,1.0,1,PL-5606-633AA34
1,5607-633AA34,0.0,0.0,
2,5607-633AA34,0.0,0.0,
3,5607-633AA34,0.0,0.0,
4,5607-633AA34,0.0,0.0,
5,5607-633AA34,1.0,1.0,MA-5607-633AA34
6,5607-633AA34,1.0,1,PL-5607-633AA34
1,5609-633AA34,0.0,0.0,
2,5609-633AA34,0.0,0.0,
3,5609-633AA34,0.0,0.0,
4,5609-633AA34,0.0,0.0,
5,5609-633AA34,1.0,1.0,MA-5609-633AA34
6,5609-633AA34,1.0,1,PL-5609-633AA34
1,5610-633AA30,0.0,0.0,
2,5610-633AA30,0.0,0.0,
3,5610-633AA30,0.0,0.0,
4,5610-633AA30,0.0,0.0,
5,5610-633AA30,1.0,1.0,MA-5610-633AA30
6,5610-633AA30,1.0,1,PL-5610-633AA30
1,5610-633AA34,0.0,0.0,
2,5610-633AA34,0.0,0.0,
3,5610-633AA34,0.0,0.0,
4,5610-633AA34,0.0,0.0,
5,5610-633AA34,1.0,1.0,MA-5610-633AA34
6,5610-633AA34,1.0,1,PL-5610-633AA34
1,5610-633AB34,0.0,0.0,
2,5610-633AB34,0.0,0.0,
3,5610-633AB34,0.0,0.0,
4,5610-633AB34,0.0,0.0,
5,5610-633AB34,1.0,1.0,MA-5610-633AB34
6,5610-633AB34,1.0,1,PL-5610-633AB34
1,5610-633BA30,0.0,0.0,
2,5610-633BA30,0.0,0.0,
3,5610-633BA30,0.0,0.0,
4,5610-633BA30,0.0,0.0,
5,5610-633BA30,1.0,1.0,MA-5610-633BA30
6,5610-633BA30,1.0,1,PL-5610-633BA30
1,5610-633BA34,0.0,0.0,
2,5610-633BA34,0.0,0.0,
3,5610-633BA34,0.0,0.0,
4,5610-633BA34,0.0,0.0,
5,5610-633BA34,1.0,1.0,MA-5610-633BA34
6,5610-633BA34,1.0,1,PL-5610-633BA34
1,5610-633BB34,0.0,0.0,
2,5610-633BB34,0.0,0.0,
3,5610-633BB34,0.0,0.0,
4,5610-633BB34,0.0,0.0,
5,5610-633BB34,1.0,1.0,MA-5610-633BB34
6,5610-633BB34,1.0,1,PL-5610-633BB34
1,5612-633AA34,0.0,0.0,
2,5612-633AA34,0.0,0.0,
3,5612-633AA34,0.0,0.0,
4,5612-633AA34,0.0,0.0,
5,5612-633AA34,1.0,1.0,MA-5612-633AA34
6,5612-633AA34,1.0,1,PL-5612-633AA34
1,5612-633BA34,0.0,0.0,
2,5612-633BA34,0.0,0.0,
3,5612-633BA34,0.0,0.0,
4,5612-633BA34,0.0,0.0,
5,5612-633BA34,1.0,1.0,MA-5612-633BA34
6,5612-633BA34,1.0,1,PL-5612-633BA34
1,5612-633CA34,0.0,0.0,
2,5612-633CA34,0.0,0.0,
3,5612-633CA34,0.0,0.0,
4,5612-633CA34,0.0,0.0,
5,5612-633CA34,1.0,1.0,MA-5612-633CA34
6,5612-633CA34,1.0,1,PL-5612-633CA34
1,5612-633CB34,,,
2,5612-633CB34,,,
3,5612-633CB34,,,
4,5612-633CB34,0.0,0.0,
5,5612-633CB34,1.0,1.0,MA-5612-633CB34
6,5612-633CB34,1.0,1,PL-5612-633CB34
1,57-642CB,0.0,0.0,
2,57-642CB,0.0,0.0,
3,57-642CB,0.0,0.0,
4,57-642CB,0.0,0.0,
5,57-642CB,1.0,1.0,MA-57-642CB
6,57-642CB,1.0,1,PA-57-642CB
1,57-642DA,0.0,0.0,
2,57-642DA,0.0,0.0,
3,57-642DA,0.0,0.0,
4,57-642DA,0.0,0.0,
5,57-642DA,1.0,1.0,MA-57-642DA
6,57-642DA,1.0,1,PA-57-642DA
1,580-609CB,0.0,0.0,
2,580-609CB,0.0,0.0,
3,580-609CB,0.0,0.0,
4,580-609CB,0.0,0.0,
5,580-609CB,1.0,1.0,MA-580-609CB
6,580-609CB,1.0,1,PA-580-609CB
1,580-609DC,0.0,0.0,
2,580-609DC,0.0,0.0,
3,580-609DC,0.0,0.0,
4,580-609DC,0.0,0.0,
5,580-609DC,1.0,1.0,MA-580-609DC
6,580-609DC,1.0,1,PA-580-609DC
1,582-503C,0.0,0.0,
2,582-503C,0.0,0.0,
3,582-503C,0.0,0.0,
4,582-503C,0.0,0.0,
5,582-503C,1.0,1.0,S50C-6.35X120X390
6,582-503C,1.0,1,PEFIN-582-503C
1,600-507AB30,,,
2,600-507AB30,,,
3,600-507AB30,,,
4,600-507AB30,,,
5,600-507AB30,0.0,0.0,
6,600-507AB30,1.0,1,MA-600-507AB30
1,600-507BB30,,,
2,600-507BB30,,,
3,600-507BB30,,,
4,600-507BB30,,,
5,600-507BB30,0.0,0.0,
6,600-507BB30,1.0,1,MA-600-507BB30
1,603-605KA,0.0,0.0,
2,603-605KA,0.0,0.0,
3,603-605KA,0.0,0.0,
4,603-605KA,0.0,0.0,
5,603-605KA,0.0,0.0,
6,603-605KA,1.0,1,MA-603-605KA
1,603-605L,0.0,0.0,
2,603-605L,0.0,0.0,
3,603-605L,0.0,0.0,
4,603-605L,0.0,0.0,
5,603-605L,0.0,0.0,
6,603-605L,1.0,1,MA-603-605L
1,603-605MA,0.0,0.0,
2,603-605MA,0.0,0.0,
3,603-605MA,0.0,0.0,
4,603-605MA,0.0,0.0,
5,603-605MA,0.0,0.0,
6,603-605MA,1.0,1,MA-603-605MA
1,603-605NA,0.0,0.0,
2,603-605NA,0.0,0.0,
3,603-605NA,0.0,0.0,
4,603-605NA,0.0,0.0,
5,603-605NA,0.0,0.0,
6,603-605NA,1.0,1,MA-603-605NA
1,603-609,0.0,0.0,
2,603-609,0.0,0.0,
3,603-609,0.0,0.0,
4,603-609,0.0,0.0,
5,603-609,1.0,1.0,MA-603-609
6,603-609,1.0,1,PA-603-609
1,606-604A,0.0,0.0,
2,606-604A,0.0,0.0,
3,606-604A,0.0,0.0,
4,606-604A,0.0,0.0,
5,606-604A,0.0,0.0,
6,606-604A,1.0,1,MA-606-604A
1,606-604B,0.0,0.0,
2,606-604B,0.0,0.0,
3,606-604B,0.0,0.0,
4,606-604B,0.0,0.0,
5,606-604B,0.0,0.0,
6,606-604B,1.0,1,MA-606-604B
1,606-605A,0.0,0.0,
2,606-605A,0.0,0.0,
3,606-605A,0.0,0.0,
4,606-605A,0.0,0.0,
5,606-605A,0.0,0.0,
6,606-605A,1.0,1,MA-606-605A
1,607-605AA,0.0,0.0,
2,607-605AA,0.0,0.0,
3,607-605AA,0.0,0.0,
4,607-605AA,0.0,0.0,
5,607-605AA,0.0,0.0,
6,607-605AA,1.0,1,MA-607-605AA
1,6102-633AA30,0.0,0.0,
2,6102-633AA30,0.0,0.0,
3,6102-633AA30,0.0,0.0,
4,6102-633AA30,0.0,0.0,
5,6102-633AA30,1.0,1.0,MA-6102-633AA30
6,6102-633AA30,1.0,1,PL-6102-633AA30
1,6102-633AB30,0.0,0.0,
2,6102-633AB30,0.0,0.0,
3,6102-633AB30,0.0,0.0,
4,6102-633AB30,0.0,0.0,
5,6102-633AB30,1.0,1.0,MA-6102-633AB30
6,6102-633AB30,1.0,1,PL-6102-633AB30
1,6102-633BA30,0.0,0.0,
2,6102-633BA30,0.0,0.0,
3,6102-633BA30,0.0,0.0,
4,6102-633BA30,0.0,0.0,
5,6102-633BA30,1.0,1.0,MA-6102-633BA30
6,6102-633BA30,1.0,1,PL-6102-633BA30
1,6102-633BB30,0.0,0.0,
2,6102-633BB30,0.0,0.0,
3,6102-633BB30,0.0,0.0,
4,6102-633BB30,0.0,0.0,
5,6102-633BB30,1.0,1.0,MA-6102-633BB30
6,6102-633BB30,1.0,1,PL-6102-633BB30
1,6102-633CA30,0.0,0.0,
2,6102-633CA30,0.0,0.0,
3,6102-633CA30,0.0,0.0,
4,6102-633CA30,0.0,0.0,
5,6102-633CA30,1.0,1.0,MA-6102-633CA30
6,6102-633CA30,1.0,1,PL-6102-633CA30
1,6201-633AA34,0.0,0.0,
2,6201-633AA34,0.0,0.0,
3,6201-633AA34,0.0,0.0,
4,6201-633AA34,0.0,0.0,
5,6201-633AA34,1.0,1.0,MA-6201-633AA34
6,6201-633AA34,1.0,1,PL-6201-633AA34
1,6201-633AB34,0.0,0.0,
2,6201-633AB34,0.0,0.0,
3,6201-633AB34,0.0,0.0,
4,6201-633AB34,0.0,0.0,
5,6201-633AB34,1.0,1.0,MA-6201-633AB34
6,6201-633AB34,1.0,1,PL-6201-633AB34
1,6201-633CA34,0.0,0.0,
2,6201-633CA34,0.0,0.0,
3,6201-633CA34,0.0,0.0,
4,6201-633CA34,0.0,0.0,
5,6201-633CA34,1.0,1.0,MA-6201-633CA34
6,6201-633CA34,1.0,1,PL-6201-633CA34
1,6201-633CB34,0.0,0.0,
2,6201-633CB34,0.0,0.0,
3,6201-633CB34,0.0,0.0,
4,6201-633CB34,0.0,0.0,
5,6201-633CB34,1.0,1.0,MA-6201-633CB34
6,6201-633CB34,1.0,1,PL-6201-633CB34
1,6201-633DA34,0.0,0.0,
2,6201-633DA34,0.0,0.0,
3,6201-633DA34,0.0,0.0,
4,6201-633DA34,0.0,0.0,
5,6201-633DA34,1.0,1.0,MA-6201-633DA34
6,6201-633DA34,1.0,1,PL-6201-633DA34
1,6201-633DB34,0.0,0.0,
2,6201-633DB34,0.0,0.0,
3,6201-633DB34,0.0,0.0,
4,6201-633DB34,0.0,0.0,
5,6201-633DB34,1.0,1.0,MA-6201-633DB34
6,6201-633DB34,1.0,1,PL-6201-633DB34
1,6201-633EA34,0.0,0.0,
2,6201-633EA34,0.0,0.0,
3,6201-633EA34,0.0,0.0,
4,6201-633EA34,0.0,0.0,
5,6201-633EA34,1.0,1.0,MA-6201-633EA34
6,6201-633EA34,1.0,1,PL-6201-633EA34
1,6201-633EB34,0.0,0.0,
2,6201-633EB34,0.0,0.0,
3,6201-633EB34,0.0,0.0,
4,6201-633EB34,0.0,0.0,
5,6201-633EB34,1.0,1.0,MA-6201-633EB34
6,6201-633EB34,1.0,1,PL-6201-633EB34
1,6201-633FA34,0.0,0.0,
2,6201-633FA34,0.0,0.0,
3,6201-633FA34,0.0,0.0,
4,6201-633FA34,0.0,0.0,
5,6201-633FA34,1.0,1.0,MA-6201-633FA34
6,6201-633FA34,1.0,1,PL-6201-633FA34
1,6201-633FB34,0.0,0.0,
2,6201-633FB34,0.0,0.0,
3,6201-633FB34,0.0,0.0,
4,6201-633FB34,0.0,0.0,
5,6201-633FB34,1.0,1.0,MA-6201-633FB34
6,6201-633FB34,1.0,1,PL-6201-633FB34
1,6201-633GA34,0.0,0.0,
2,6201-633GA34,0.0,0.0,
3,6201-633GA34,0.0,0.0,
4,6201-633GA34,0.0,0.0,
5,6201-633GA34,1.0,1.0,MA-6201-633GA34
6,6201-633GA34,1.0,1,PL-6201-633GA34
1,6201-633GB34,0.0,0.0,
2,6201-633GB34,0.0,0.0,
3,6201-633GB34,0.0,0.0,
4,6201-633GB34,0.0,0.0,
5,6201-633GB34,1.0,1.0,MA-6201-633GB34
6,6201-633GB34,1.0,1,PL-6201-633GB34
1,6201-661AA,0.0,0.0,
2,6201-661AA,0.0,0.0,
3,6201-661AA,0.0,0.0,
4,6201-661AA,0.0,0.0,
5,6201-661AA,1.0,1.0,MA-6201-661AA
6,6201-661AA,1.0,1,PA-6201-661AA
1,6204-540BA,0.0,0.0,
2,6204-540BA,0.0,0.0,
3,6204-540BA,0.0,0.0,
4,6204-540BA,0.0,0.0,
5,6204-540BA,1.0,1.0,MA-6204-540BA
6,6204-540BA,1.0,1,PL-6204-540BA
1,620-536X,0.0,0.0,
2,620-536X,0.0,0.0,
3,620-536X,0.0,0.0,
4,620-536X,0.0,0.0,
5,620-536X,1.0,1.0,MA-620-536X
6,620-536X,1.0,1,HT-620-536X
1,6207-633AA34,0.0,0.0,
2,6207-633AA34,0.0,0.0,
3,6207-633AA34,0.0,0.0,
4,6207-633AA34,0.0,0.0,
5,6207-633AA34,1.0,1.0,MA-6207-633AA34
6,6207-633AA34,1.0,1,PL-6207-633AA34
1,6207-633AB34,0.0,0.0,
2,6207-633AB34,0.0,0.0,
3,6207-633AB34,0.0,0.0,
4,6207-633AB34,0.0,0.0,
5,6207-633AB34,1.0,1.0,MA-6207-633AB34
6,6207-633AB34,1.0,1,PL-6207-633AB34
1,6207-633AC34,0.0,0.0,
2,6207-633AC34,0.0,0.0,
3,6207-633AC34,0.0,0.0,
4,6207-633AC34,0.0,0.0,
5,6207-633AC34,1.0,1.0,MA-6207-633AC34
6,6207-633AC34,1.0,1,PL-6207-633AC34
1,6207-633BA34,0.0,0.0,
2,6207-633BA34,0.0,0.0,
3,6207-633BA34,0.0,0.0,
4,6207-633BA34,0.0,0.0,
5,6207-633BA34,1.0,1.0,MA-6207-633BA34
6,6207-633BA34,1.0,1,PL-6207-633BA34
1,6207-633BB34,0.0,0.0,
2,6207-633BB34,0.0,0.0,
3,6207-633BB34,0.0,0.0,
4,6207-633BB34,0.0,0.0,
5,6207-633BB34,1.0,1.0,MA-6207-633BB34
6,6207-633BB34,1.0,1,PL-6207-633BB34
1,6207-633BC34,0.0,0.0,
2,6207-633BC34,0.0,0.0,
3,6207-633BC34,0.0,0.0,
4,6207-633BC34,0.0,0.0,
5,6207-633BC34,1.0,1.0,MA-6207-633BC34
6,6207-633BC34,1.0,1,PL-6207-633BC34
1,6207-633CA34,0.0,0.0,
2,6207-633CA34,0.0,0.0,
3,6207-633CA34,0.0,0.0,
4,6207-633CA34,0.0,0.0,
5,6207-633CA34,1.0,1.0,MA-6207-633CA34
6,6207-633CA34,1.0,1,PL-6207-633CA34
1,6207-633CB34,0.0,0.0,
2,6207-633CB34,0.0,0.0,
3,6207-633CB34,0.0,0.0,
4,6207-633CB34,0.0,0.0,
5,6207-633CB34,1.0,1.0,MA-6207-633CB34
6,6207-633CB34,1.0,1,PL-6207-633CB34
1,6207-633DA34,0.0,0.0,
2,6207-633DA34,0.0,0.0,
3,6207-633DA34,0.0,0.0,
4,6207-633DA34,0.0,0.0,
5,6207-633DA34,1.0,1.0,MA-6207-633DA34
6,6207-633DA34,1.0,1,PL-6207-633DA34
1,6207-648AB,0.0,0.0,
2,6207-648AB,0.0,0.0,
3,6207-648AB,0.0,0.0,
4,6207-648AB,0.0,0.0,
5,6207-648AB,1.0,1.0,MA-6207-648AB
6,6207-648AB,1.0,1,PA-6207-648AB
1,6209-633AA34,0.0,0.0,
2,6209-633AA34,0.0,0.0,
3,6209-633AA34,0.0,0.0,
4,6209-633AA34,0.0,0.0,
5,6209-633AA34,1.0,1.0,MA-6209-633AA34
6,6209-633AA34,1.0,1,PL-6209-633AA34
1,6209-633BA34,0.0,0.0,
2,6209-633BA34,0.0,0.0,
3,6209-633BA34,0.0,0.0,
4,6209-633BA34,0.0,0.0,
5,6209-633BA34,1.0,1.0,MA-6209-633BA34
6,6209-633BA34,1.0,1,PL-6209-633BA34
1,625-605B,0.0,0.0,
2,625-605B,0.0,0.0,
3,625-605B,0.0,0.0,
4,625-605B,0.0,0.0,
5,625-605B,0.0,0.0,
6,625-605B,1.0,1,MA-625-605B
1,625-605C,0.0,0.0,
2,625-605C,0.0,0.0,
3,625-605C,0.0,0.0,
4,625-605C,0.0,0.0,
5,625-605C,0.0,0.0,
6,625-605C,1.0,1,MA-625-605C
1,631-604,0.0,0.0,
2,631-604,0.0,0.0,
3,631-604,0.0,0.0,
4,631-604,0.0,0.0,
5,631-604,0.0,0.0,
6,631-604,1.0,1,MA-631-604
1,631-607,0.0,0.0,
2,631-607,0.0,0.0,
3,631-607,0.0,0.0,
4,631-607,0.0,0.0,
5,631-607,0.0,0.0,
6,631-607,1.0,1,MA-631-607
1,631-607AB,0.0,0.0,
2,631-607AB,0.0,0.0,
3,631-607AB,0.0,0.0,
4,631-607AB,0.0,0.0,
5,631-607AB,1.0,1.0,MA-631-607AB
6,631-607AB,1.0,1,PA-631-607AB
1,631-609AB,0.0,0.0,
2,631-609AB,0.0,0.0,
3,631-609AB,0.0,0.0,
4,631-609AB,0.0,0.0,
5,631-609AB,1.0,1.0,MA-631-609AB
6,631-609AB,1.0,1,PA-631-609AB
1,631-609DA,0.0,0.0,
2,631-609DA,0.0,0.0,
3,631-609DA,0.0,0.0,
4,631-609DA,0.0,0.0,
5,631-609DA,1.0,1.0,MA-631-609DA
6,631-609DA,1.0,1,PA-631-609DA
1,631-609EB,0.0,0.0,
2,631-609EB,0.0,0.0,
3,631-609EB,0.0,0.0,
4,631-609EB,0.0,0.0,
5,631-609EB,1.0,1.0,MA-631-609EB
6,631-609EB,1.0,1,PA-631-609EB
1,65-568BX,0.0,0.0,
2,65-568BX,0.0,0.0,
3,65-568BX,0.0,0.0,
4,65-568BX,0.0,0.0,
5,65-568BX,1.0,1.0,MA-65-568BX
6,65-568BX,1.0,1,HT-65-568BX
1,65-594,0.0,0.0,
2,65-594,0.0,0.0,
3,65-594,0.0,0.0,
4,65-594,0.0,0.0,
5,65-594,1.0,1.0,MA-65-594
6,65-594,1.0,1,PL-65-594
1,65-595,0.0,0.0,
2,65-595,0.0,0.0,
3,65-595,0.0,0.0,
4,65-595,0.0,0.0,
5,65-595,1.0,1.0,MA-65-595
6,65-595,1.0,1,PL-65-595
1,705-605AA,0.0,0.0,
2,705-605AA,0.0,0.0,
3,705-605AA,0.0,0.0,
4,705-605AA,0.0,0.0,
5,705-605AA,0.0,0.0,
6,705-605AA,1.0,1,MA-705-605AA
1,720-605,0.0,0.0,
2,720-605,0.0,0.0,
3,720-605,0.0,0.0,
4,720-605,0.0,0.0,
5,720-605,0.0,0.0,
6,720-605,1.0,1,MA-720-605
1,73-638A33,0.0,0.0,
2,73-638A33,0.0,0.0,
3,73-638A33,0.0,0.0,
4,73-638A33,0.0,0.0,
5,73-638A33,0.0,0.0,
6,73-638A33,1.0,1,MA-73-638A33
1,73-643CA38,0.0,0.0,
2,73-643CA38,0.0,0.0,
3,73-643CA38,0.0,0.0,
4,73-643CA38,0.0,0.0,
5,73-643CA38,0.0,0.0,
6,73-643CA38,1.0,1,MA-73-643CA38
1,73-646AA38,0.0,0.0,
2,73-646AA38,0.0,0.0,
3,73-646AA38,0.0,0.0,
4,73-646AA38,0.0,0.0,
