区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
C,MA-SPL-2182FA30,1.0,1,SKD6G1556,62.0,1000.0,SKD11015067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-SPL-2182GA30,1.0,1,SKD6G1556,62.0,1000.0,SKD11015067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-SPL-2182JA30,1.0,1,SKD6E3540,87.0,1000.0,SKD11035065,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-SPL-2209AA33,1.0,1,SKD5E2538,45.0,1000.0,SKD11025055,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-SPL-2209BA33,1.0,1,SKD6G2234,42.0,1000.0,SKD11022067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-SPL-948C,1.0,1,SKD6G2538,53.0,1000.0,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-2545A,1.0,1,S6H2630P,55.0,1000.0,SUJ3038068,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-2692A,1.0,1,SKD6G2723,35.0,1000.0,SKD11027067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-2692B,1.0,1,SKD6G2720,30.0,1000.0,SKD11027067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-2698A,1.0,1,SKD7Z3032,56.0,1000.0,SKD11030070,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-2760A,1.0,1,SKD6G2720,30.0,1000.0,SKD11027067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-2779FC,1.0,1,SKD6G4730,78.0,1000.0,SKD11047067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-2965A,1.0,1,SKD8E5018,63.0,1000.0,SKD11050085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3165AA,1.0,1,SKD6G2522,31.0,1000.0,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3174BA,1.0,1,SKD131345,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3237GA38,1.0,1,SKD5E3022,30.0,1000.0,SKD11030055,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3301AA,1.0,1,SKD6G2222,27.0,1000.0,SKD11022067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3301BA,1.0,1,SKD6G2222,27.0,1000.0,SKD11022067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3301DA,1.0,1,SKD8B2144,63.0,1000.0,SKD11021082,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3338HA,1.0,1,SKD8B2944,86.0,1000.0,SKD11029082,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3342AA,1.0,1,SKD5E2230,30.0,1000.0,SKD11022055,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3342BA,1.0,1,SKD5E2230,30.0,1000.0,SKD11022055,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3362HA,1.0,1,SKD8B2920,39.0,1000.0,SKD11029082,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3363CC,1.0,1,SKD6G2515,21.0,1000.0,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3363DB,1.0,1,SKD6G2220,26.0,1000.0,SKD11022067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-TS-3457AA,1.0,1,SKD8B2140,57.0,1000.0,SKD11021082,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3139-511AA30-NC-MADE,1.0,1,SKD6G2532,45.0,1000.0,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3139-511AA34-NC-MADE,1.0,1,SKD6G2532,45.0,1000.0,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-611AA30-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-611AA34-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-612AA30-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-612AA34-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-615AA30-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-615AA34-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-615AA36-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-616AA30-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-616AA34-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-616AA36-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-621AA36-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-5154-622AA36-ALL,45.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD9.0X50X32,61.0,1000,SKD11030070,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6.15X75X160,660.0,1000,SKD11075067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1,13-418B,1.0,1,MC-13-418B,90.0,1000.0,SKD11-16X16-R-STOCK,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6105-622AB36-M2,1.0,1,SKD6G4744,114.0,1000.0,SKD11047067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6105-622AB42-M2,1.0,1,SKD6G4744,114.0,1000.0,SKD11047067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4115-617AA32-M1,1.0,1,SKD105054,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6E3553,100.0,1000,SKD11035065,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6E3553-CUT-ONLY,100.0,1000,SKD11035065,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6G1852,52.0,1000,SKD11018067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6G1852-CUT-ONLY,52.0,1000,SKD11018067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6G2585,118.0,1000,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5108-512AA30-M1-XDF,1.0,1,SKD6G2218,24.0,1000.0,SKD11022067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA32-KY-TEMP1,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP1,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP10,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP11,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP12,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP13,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP14,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP15,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP2,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP3,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP4,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP5,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP6,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP7,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP8,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP9,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
1,SPL-2721AA,1.0,1,165-209BA-TEMP,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP1,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP10,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP2,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP3,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP4,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP5,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP6,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP7,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP8,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA28-KY-TEMP9,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-511AA30-M1-XDF,1.0,1,SKD6G2515,21.0,1000.0,SKD11025067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA36-KY-TEMP10,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA36-KY-TEMP11,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA36-KY-TEMP12,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA36-KY-TEMP13,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA36-KY-TEMP14,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA36-KY-TEMP15,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6.0X27X38,57.0,1000,SKD11027067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP16,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP17,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP18,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP19,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,NC-3153-611AA26-KY-TEMP20,111.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD8.9X50X10-SW+G,60.0,1000,SKD11-10X50-R-STOCK,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD9.0X50X46,1.0,1,SKD105046-KAJIWARA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-B336-505AA48,1.0,1,SKD5Z1285,50.0,1000.0,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-5534-505AA38,30.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-3558-505AA34,44.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD8E3025-SW+M-IT,68.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD8E3030-SW+M-IT,82.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD8E3035-SW+M-IT,95.0,1000,SKD11040085,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-5534-505BA38,20.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-3554-505AA34,18.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-3538-505AA24,33.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-3660-505AA30,33.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-3538-505BA34,33.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-826-505AA30,21.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-810-542CA30,45.0,1000,SKD11022067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,SKD6.65X21X65　,92.0,1000,SKD11021082,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-5521-505AA24,23.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-5545-505AA30,18.0,1000,SKD11012050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,MA-5517-622AA38,1.0,1,SKD6G1542,36.0,1000.0,SKD11015067,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
