,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6,単位数分子7,単位数分母7,前工程7,単位数分子8,単位数分母8,前工程8,単位数分子9,単位数分母9,前工程9,単位数分子10,単位数分母10,前工程10,作成者,作成日,更新者,更新日,理由,更新日,理由,,
C,3166-611AA24,1,1,COM-3166-611AA24,1,1,MA-3166-611AA24-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3166-611BA24,1,1,COM-3166-611BA24,1,1,MA-3166-611BA24-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3106-521BB30,1,1,COM-3106-521BB30,1,1,MA-3106-521BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-511AB30,1,1,COM-4109-511AB30,1,1,MA-4109-511AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-513AB30,1,1,COM-4109-513AB30,1,1,MA-4109-513AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-514AB30,1,1,COM-4109-514AB30,1,1,MA-4109-514AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-515AB30,1,1,COM-4109-515AB30,1,1,MA-4109-515AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-518AA30,1,1,COM-4109-518AA30,1,1,MA-4109-518AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5108-524AA30,1,1,COM-5108-524AA30,1,1,MA-5108-524AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-514AA36,1,1,COM-3153-514AA36,1,1,MA-3153-514AA36-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-611LA30,1,1,COM-3922-611LA30,1,1,MA-3922-611LA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-611MA30,1,1,COM-3922-611MA30,1,1,MA-3922-611MA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-619FA30,1,1,COM-3922-619FA30,1,1,MA-3922-619FA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3542-512CA34,1,1,COM-3542-512CA34,1,1,MA-3542-512CA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3542-515AA34,1,1,COM-3542-515AA34,1,1,MA-3542-515AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3642-611AA34,1,1,COM-3642-611AA34,1,1,MA-3642-611AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3642-612AB34,1,1,COM-3642-612AB34,1,1,MA-3642-612AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5141-525AA38,1,1,COM-5141-525AA38,1,1,MA-5141-525AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-511BA30,1,1,COM-5154-511BA30,1,1,MA-5154-511BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-516AA30,1,1,COM-4109-516AA30,1,1,MA-4109-516AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-517AB30,1,1,COM-4109-517AB30,1,1,MA-4109-517AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-616AB30,1,1,COM-4109-616AB30,1,1,MA-4109-616AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-617AA30,1,1,COM-4109-617AA30,1,1,MA-4109-617AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-618AA30,1,1,COM-4109-618AA30,1,1,MA-4109-618AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4109-619AB30,1,1,COM-4109-619AB30,1,1,MA-4109-619AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,201-512AA17,1,1,COM-201-512AA17,1,1,MA-201-512AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,201-612AA18,1,1,COM-201-612AA18,1,1,MA-201-612AA18-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,201-614AA17,1,1,COM-201-614AA17,1,1,MA-201-614AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,201-623AA17,1,1,COM-201-623AA17,1,1,MA-201-623AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,201-624AA17,1,1,COM-201-624AA17,1,1,MA-201-624AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,202-527AA17,1,1,COM-202-527AA17,1,1,MA-202-527AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,202-528AA17,1,1,COM-202-528AA17,1,1,MA-202-528AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,279-521AA33,1,1,COM-279-521AA33,1,1,MA-279-521AA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3139-612AA34,1,1,COM-3139-612AA34,1,1,MA-3139-612AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3139-612BA34,1,1,COM-3139-612BA34,1,1,MA-3139-612BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3145-513AA26,1,1,COM-3145-513AA26,1,1,MA-3145-513AA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3145-514AA26,1,1,COM-3145-514AA26,1,1,MA-3145-514AA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3166-691AA17,1,1,COM-3166-691AA17,1,1,MA-3166-691AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,352B-516GA38,1,1,COM-352B-516GA38,1,1,MA-352B-516GA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3558-622AA34,1,1,COM-3558-622AA34,1,1,MA-3558-622AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3558-632AA34,1,1,COM-3558-632AA34,1,1,MA-3558-632AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3558-642AA34,1,1,COM-3558-642AA34,1,1,MA-3558-642AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3558-691AA34,1,1,COM-3558-691AA34,1,1,MA-3558-691AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-511AA38,1,1,COM-474-511AA38,1,1,MA-474-511AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-512DA38,1,1,COM-474-512DA38,1,1,MA-474-512DA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-607AA30,1,1,COM-474-607AA30,1,1,MA-474-607AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-607BA30,1,1,COM-474-607BA30,1,1,MA-474-607BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-611AA30,1,1,COM-474-611AA30,1,1,MA-474-611AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-611AA38,1,1,COM-474-611AA38,1,1,MA-474-611AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-612AA38,1,1,COM-474-612AA38,1,1,MA-474-612AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-619AA38,1,1,COM-474-619AA38,1,1,MA-474-619AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-620AA38,1,1,COM-474-620AA38,1,1,MA-474-620AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-521EB30,1,1,COM-478-521EB30,1,1,MA-478-521EB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-522EB30,1,1,COM-478-522EB30,1,1,MA-478-522EB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-522GB30,1,1,COM-478-522GB30,1,1,MA-478-522GB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-525AB38,1,1,COM-478-525AB38,1,1,MA-478-525AB38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-531EB30,1,1,COM-478-531EB30,1,1,MA-478-531EB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-533EB30,1,1,COM-478-533EB30,1,1,MA-478-533EB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-623DA30,1,1,COM-478-623DA30,1,1,MA-478-623DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-624DA30,1,1,COM-478-624DA30,1,1,MA-478-624DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-625DA30,1,1,COM-478-625DA30,1,1,MA-478-625DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-626DA30,1,1,COM-478-626DA30,1,1,MA-478-626DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-629DA30,1,1,COM-478-629DA30,1,1,MA-478-629DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-630DA30,1,1,COM-478-630DA30,1,1,MA-478-630DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-631DA30,1,1,COM-478-631DA30,1,1,MA-478-631DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-632DA30,1,1,COM-478-632DA30,1,1,MA-478-632DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-633AA38,1,1,COM-478-633AA38,1,1,MA-478-633AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-506AA40,1,1,COM-5142-506AA40,1,1,MA-5142-506AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-507AA40,1,1,COM-5142-507AA40,1,1,MA-5142-507AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-511AA40,1,1,COM-5142-511AA40,1,1,MA-5142-511AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-512AA40,1,1,COM-5142-512AA40,1,1,MA-5142-512AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-514AA40,1,1,COM-5142-514AA40,1,1,MA-5142-514AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-516AA40,1,1,COM-5142-516AA40,1,1,MA-5142-516AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-521AA40,1,1,COM-5142-521AA40,1,1,MA-5142-521AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-522AA40,1,1,COM-5142-522AA40,1,1,MA-5142-522AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-524AA40,1,1,COM-5142-524AA40,1,1,MA-5142-524AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-525AA40,1,1,COM-5142-525AA40,1,1,MA-5142-525AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-606AA40,1,1,COM-5142-606AA40,1,1,MA-5142-606AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-606BA40,1,1,COM-5142-606BA40,1,1,MA-5142-606BA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-607AA40,1,1,COM-5142-607AA40,1,1,MA-5142-607AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-611AA40,1,1,COM-5142-611AA40,1,1,MA-5142-611AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-612AA40,1,1,COM-5142-612AA40,1,1,MA-5142-612AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-613AA40,1,1,COM-5142-613AA40,1,1,MA-5142-613AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-614AA40,1,1,COM-5142-614AA40,1,1,MA-5142-614AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-615AA40,1,1,COM-5142-615AA40,1,1,MA-5142-615AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-615LA40,1,1,COM-5142-615LA40,1,1,MA-5142-615LA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-616AA40,1,1,COM-5142-616AA40,1,1,MA-5142-616AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-617AA40,1,1,COM-5142-617AA40,1,1,MA-5142-617AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-618AA40,1,1,COM-5142-618AA40,1,1,MA-5142-618AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-619AA40,1,1,COM-5142-619AA40,1,1,MA-5142-619AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-620AA40,1,1,COM-5142-620AA40,1,1,MA-5142-620AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-621AA40,1,1,COM-5142-621AA40,1,1,MA-5142-621AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5142-622AA40,1,1,COM-5142-622AA40,1,1,MA-5142-622AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-506AA34,1,1,COM-5154-506AA34,1,1,MA-5154-506AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-506BB34,1,1,COM-5154-506BB34,1,1,MA-5154-506BB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-511AA34,1,1,COM-5154-511AA34,1,1,MA-5154-511AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-512AA34,1,1,COM-5154-512AA34,1,1,MA-5154-512AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-513AA34,1,1,COM-5154-513AA34,1,1,MA-5154-513AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-514AA34,1,1,COM-5154-514AA34,1,1,MA-5154-514AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-531AB30,1,1,COM-5154-531AB30,1,1,MA-5154-531AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-607AA34,1,1,COM-5154-607AA34,1,1,MA-5154-607AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-607BA34,1,1,COM-5154-607BA34,1,1,MA-5154-607BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-608AA34,1,1,COM-5154-608AA34,1,1,MA-5154-608AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-611AA34,1,1,COM-5154-611AA34,1,1,MA-5154-611AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-612AA34,1,1,COM-5154-612AA34,1,1,MA-5154-612AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-613AB34,1,1,COM-5154-613AB34,1,1,MA-5154-613AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-614AB34,1,1,COM-5154-614AB34,1,1,MA-5154-614AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-615AA34,1,1,COM-5154-615AA34,1,1,MA-5154-615AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-616AA34,1,1,COM-5154-616AA34,1,1,MA-5154-616AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-617AA34,1,1,COM-5154-617AA34,1,1,MA-5154-617AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-618AA34,1,1,COM-5154-618AA34,1,1,MA-5154-618AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-631AB30,1,1,COM-5154-631AB30,1,1,MA-5154-631AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-632AB30,1,1,COM-5154-632AB30,1,1,MA-5154-632AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-635AA30,1,1,COM-5154-635AA30,1,1,MA-5154-635AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5154-636AA30,1,1,COM-5154-636AA30,1,1,MA-5154-636AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5165-541SA34,1,1,COM-5165-541SA34,1,1,MA-5165-541SA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5529-511FA30,1,1,COM-5529-511FA30,1,1,MA-5529-511FA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,5532-566FA34,1,1,COM-5532-566FA34,1,1,MA-5532-566FA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,59-523,1,1,COM-59-523,1,1,MA-59-523-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,6108-612BA38,1,1,COM-6108-612BA38,1,1,MA-6108-612BA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,6108-613AA38,1,1,COM-6108-613AA38,1,1,MA-6108-613AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,631-51730,1,1,COM-631-51730,1,1,MA-631-51730-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,631-51930,1,1,COM-631-51930,1,1,MA-631-51930-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3139-515AA30,1,1,COM-3139-515AA30,1,1,MA-3139-515AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3139-515BA30,1,1,COM-3139-515BA30,1,1,MA-3139-515BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3147-512BA30,1,1,COM-3147-512BA30,1,1,MA-3147-512BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-511AA26,1,1,COM-3153-511AA26,1,1,MA-3153-511AA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-511AA34,1,1,COM-3153-511AA34,1,1,MA-3153-511AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-512AA26,1,1,COM-3153-512AA26,1,1,MA-3153-512AA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-512AA34,1,1,COM-3153-512AA34,1,1,MA-3153-512AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-512BA34,1,1,COM-3153-512BA34,1,1,MA-3153-512BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-513AA26,1,1,COM-3153-513AA26,1,1,MA-3153-513AA26-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
