ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO
521,DK,K7245,M-8ME42,30.0,36,78-405EA30,1,25110,20251111,2025-11-11 00:00:00,D405,2511,5,78,K7245,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000124058
522,DK,K7246,M-8ME42,30.0,36,78-405EA30,1,25110,20251111,2025-11-11 00:00:00,D405,2511,5,78,K7246,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000124060
523,DK,K7247,M-8ME42,30.0,36,78-405EA30,1,25110,20251111,2025-11-11 00:00:00,D405,2511,5,78,K7247,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000124062
524,DK,K7248,M-8ME42,30.0,36,78-405EA30,1,25110,20251111,2025-11-11 00:00:00,D405,2511,5,78,K7248,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000124064
525,DK,K7249,M-8ME22,30.0,40,78-405EA30,1,25110,20251127,2025-11-27 00:00:00,D405,2511,5,78,K7249,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000124809
53,DK,K7202,OD6B-M-8ERS,34.0,18,478-409AA34,1,25100,20251003,2025-10-03 00:00:00,D409,2510,5,478,K7202,2025-09-29 00:00:00,2025-09-18 00:00:00,2025-09-29 00:00:00,2025-09-18 00:00:00,2025-09-30 00:00:00,2025-09-19 00:00:00,,,2025-10-01 00:00:00,2025-09-19 00:00:00,2025-10-02 00:00:00,2025-09-19 00:00:00,2025-10-02 00:00:00,2025-09-22 00:00:00,,,F000122899
530,SK,L117,M-SEC7BFY3,30.0,24,816-405FA30,1,25113,20251027,2025-10-28 00:00:00,S405,2511,4,816,L117,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,2025-10-22 00:00:00,,F000125228
531,SK,L119,OD6-M-SEC4CFY,30.0,24,816-405FA30,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,816,L119,,,,,2025-11-06 00:00:00,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-05 00:00:00,,F000125457
532,SK,L120,OD6-M-SEC4CFY,30.0,24,816-405FA30,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,816,L120,,,,,2025-11-06 00:00:00,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-05 00:00:00,,F000125486
533,SK,L118,M-SEC7BFY3,34.0,24,816-405FA34,1,25113,20251027,2025-10-28 00:00:00,S405,2511,4,816,L118,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,2025-10-22 00:00:00,,F000125243
534,SK,L125,M2XC-RS3.2DF,30.0,20,87-405EA30,1,25118,20251112,2025-11-13 00:00:00,S405,2511,4,87,L125,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125682
535,SK,L126,M2XC-RS3.2DF,30.0,20,87-405EA30,1,25118,20251112,2025-11-13 00:00:00,S405,2511,4,87,L126,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125691
536,SK,L127,M2XC-RS3.2DF,30.0,20,87-405EA30,1,25118,20251112,2025-11-13 00:00:00,S405,2511,4,87,L127,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125700
537,SK,L128,M2XC-RS3.2DF,30.0,20,87-405EA30,1,25118,20251112,2025-11-13 00:00:00,S405,2511,4,87,L128,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125709
538,SK,F18227,VXC-S3.2DFDRE,30.0,20,87-405EA30,1,25110,20251113,2025-11-13 00:00:00,S405,2511,6,87,F18227,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125364
539,SK,L109,M2XC-S3.2DFDRE,32.0,20,87-405EA32,1,25113,20251027,2025-10-28 00:00:00,S405,2511,4,87,L109,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,,,F000123989
54,DK,K7203,OD6B-M-8ERS,34.0,18,478-409AA34,1,25100,20251003,2025-10-03 00:00:00,D409,2510,5,478,K7203,2025-09-29 00:00:00,2025-09-17 00:00:00,2025-09-29 00:00:00,2025-09-18 00:00:00,2025-09-30 00:00:00,2025-09-18 00:00:00,,,2025-10-01 00:00:00,2025-09-19 00:00:00,2025-10-02 00:00:00,2025-09-22 00:00:00,2025-10-02 00:00:00,2025-09-22 00:00:00,,,F000122901
540,SK,L110,M2XC-S3.2DFDRE,32.0,20,87-405EA32,1,25113,20251027,2025-10-28 00:00:00,S405,2511,4,87,L110,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,,,F000124007
541,SK,L115,MX-DFFY6,34.0,20,87-405EA34,1,25115,20251104,2025-11-05 00:00:00,S405,2511,4,87,L115,,,,,2025-10-30 00:00:00,,2025-10-30 00:00:00,,2025-10-31 00:00:00,,2025-11-04 00:00:00,,2025-11-04 00:00:00,,,,F000125403
542,SK,L116,MX-DFFY6,34.0,20,87-405EA34,1,25115,20251104,2025-11-05 00:00:00,S405,2511,4,87,L116,,,,,2025-10-30 00:00:00,,2025-10-30 00:00:00,,2025-10-31 00:00:00,,2025-11-04 00:00:00,,2025-11-04 00:00:00,,,,F000125426
543,SK,F18225,MX-RSFY6,34.0,24,87-405EA34,1,25110,20251113,2025-11-13 00:00:00,S405,2511,6,87,F18225,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125358
544,SK,F18226,MX-RSFY6,34.0,24,87-405EA34,1,25110,20251113,2025-11-13 00:00:00,S405,2511,6,87,F18226,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125361
545,SK,F18228,VXC-S3.2DFDRE,34.0,20,87-405EA34,1,25110,20251113,2025-11-13 00:00:00,S405,2511,6,87,F18228,,,,,2025-11-10 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125367
546,SK,L123,M2XC-3SD,30.0,46,87-405LA30,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,87,L123,,,,,2025-11-05 00:00:00,,2025-11-05 00:00:00,,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000125559
547,SK,L124,M2XC-3SD,30.0,46,87-405LA30,1,25117,20251110,2025-11-11 00:00:00,S405,2511,4,87,L124,,,,,2025-11-05 00:00:00,,2025-11-05 00:00:00,,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000125568
548,SK,F18223,OD4-VXC-A3,30.0,36,87-405LA30,1,25110,20251118,2025-11-18 00:00:00,S405,2511,6,87,F18223,,,,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,,,F000125510
549,SK,F18224,OD4-VXC-A3,30.0,36,87-405LA30,1,25110,20251118,2025-11-18 00:00:00,S405,2511,6,87,F18224,,,,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,,,F000125513
55,DK,K7204,OD6B-M-8ERS,34.0,18,478-409AA34,1,25100,20251003,2025-10-03 00:00:00,D409,2510,5,478,K7204,2025-09-29 00:00:00,2025-09-20 00:00:00,2025-09-29 00:00:00,2025-09-22 00:00:00,2025-09-30 00:00:00,2025-09-24 00:00:00,,,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-02 00:00:00,2025-09-25 00:00:00,2025-10-02 00:00:00,2025-09-26 00:00:00,,,F000122903
550,SK,F18221,OD5-MXC-E3.2RE,30.0,40,87-405MA30,1,25110,20251118,2025-11-18 00:00:00,S405,2511,6,87,F18221,,,,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,,,F000125504
551,SK,F18222,OD5-MXC-E3.2RE,30.0,40,87-405MA30,1,25110,20251118,2025-11-18 00:00:00,S405,2511,6,87,F18222,,,,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,,,F000125507
552,SK,L101,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25111,20251020,2025-10-21 00:00:00,S405,2511,4,87,L101,,,,,2025-10-16 00:00:00,2025-10-06 00:00:00,2025-10-16 00:00:00,2025-10-07 00:00:00,2025-10-17 00:00:00,2025-10-08 00:00:00,2025-10-20 00:00:00,2025-10-08 00:00:00,2025-10-20 00:00:00,2025-10-09 00:00:00,,,F000124854
553,SK,L102,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25111,20251020,2025-10-21 00:00:00,S405,2511,4,87,L102,,,,,2025-10-16 00:00:00,2025-10-03 00:00:00,2025-10-16 00:00:00,2025-10-06 00:00:00,2025-10-17 00:00:00,2025-10-06 00:00:00,2025-10-20 00:00:00,2025-10-07 00:00:00,2025-10-20 00:00:00,2025-10-08 00:00:00,,,F000124878
554,SK,L103,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25111,20251020,2025-10-21 00:00:00,S405,2511,4,87,L103,,,,,2025-10-16 00:00:00,2025-10-06 00:00:00,2025-10-16 00:00:00,2025-10-08 00:00:00,2025-10-17 00:00:00,2025-10-08 00:00:00,2025-10-20 00:00:00,2025-10-09 00:00:00,2025-10-20 00:00:00,2025-10-09 00:00:00,,,F000124902
555,SK,L104,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25111,20251020,2025-10-21 00:00:00,S405,2511,4,87,L104,,,,,2025-10-16 00:00:00,2025-10-07 00:00:00,2025-10-16 00:00:00,2025-10-09 00:00:00,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-20 00:00:00,,,,F000124926
556,SK,L105,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25112,20251022,2025-10-23 00:00:00,S405,2511,4,87,L105,,,,,2025-10-20 00:00:00,2025-10-06 00:00:00,2025-10-20 00:00:00,,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-22 00:00:00,,,,F000124978
557,SK,L106,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25112,20251022,2025-10-23 00:00:00,S405,2511,4,87,L106,,,,,2025-10-20 00:00:00,2025-10-08 00:00:00,2025-10-20 00:00:00,2025-10-10 00:00:00,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-22 00:00:00,,,,F000125002
558,SK,L107,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25112,20251022,2025-10-23 00:00:00,S405,2511,4,87,L107,,,,,2025-10-20 00:00:00,2025-10-09 00:00:00,2025-10-20 00:00:00,2025-10-10 00:00:00,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-22 00:00:00,,,,F000125026
559,SK,L108,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25112,20251022,2025-10-23 00:00:00,S405,2511,4,87,L108,,,,,2025-10-20 00:00:00,,2025-10-20 00:00:00,,2025-10-21 00:00:00,,2025-10-22 00:00:00,,2025-10-22 00:00:00,,,,F000125050
56,DK,K7205,OD6B-M-8ERS,34.0,18,478-409AA34,1,25100,20251003,2025-10-03 00:00:00,D409,2510,5,478,K7205,2025-09-29 00:00:00,2025-09-20 00:00:00,2025-09-29 00:00:00,2025-09-22 00:00:00,2025-09-30 00:00:00,2025-09-22 00:00:00,,,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-02 00:00:00,2025-09-24 00:00:00,2025-10-02 00:00:00,2025-09-24 00:00:00,,,F000122905
560,SK,L113,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25113,20251027,2025-10-28 00:00:00,S405,2511,4,87,L113,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,,,F000125122
561,SK,L114,OD7-M2XC-A3.2RE,32.0,28,87-405QA32,1,25113,20251027,2025-10-28 00:00:00,S405,2511,4,87,L114,,,,,2025-10-23 00:00:00,,2025-10-23 00:00:00,,2025-10-24 00:00:00,,2025-10-27 00:00:00,,2025-10-27 00:00:00,,,,F000125146
562,SK,F18220,OD7-M2XC-A3.2RE,32.0,20,87-405QA32,1,25110,20251106,2025-11-06 00:00:00,S405,2511,6,87,F18220,,,,,2025-10-31 00:00:00,,2025-10-31 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,2025-11-05 00:00:00,,,,F000125109
563,SK,L121,OD7-M2XC-A3.2RE,34.0,28,87-405QA34,1,25116,20251106,2025-11-07 00:00:00,S405,2511,4,87,L121,,,,,2025-11-04 00:00:00,2025-10-07 00:00:00,2025-11-04 00:00:00,2025-10-08 00:00:00,2025-11-05 00:00:00,2025-10-09 00:00:00,2025-11-06 00:00:00,,2025-11-06 00:00:00,,,,F000125540
564,SK,L122,OD7-M2XC-A3.2RE,34.0,28,87-405QA34,1,25116,20251106,2025-11-07 00:00:00,S405,2511,4,87,L122,,,,,2025-11-04 00:00:00,2025-10-08 00:00:00,2025-11-04 00:00:00,2025-10-09 00:00:00,2025-11-05 00:00:00,,2025-11-06 00:00:00,,2025-11-06 00:00:00,,,,F000125549
569,DK,K7249,M-8ME22,30.0,40,SPL-3008AA30,1,25110,20251127,2025-11-27 00:00:00,D409,2511,5,SPL,K7249,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000124810
57,DK,K7206,OD6B-M-8ERS,34.0,18,478-409AA34,1,25100,20251003,2025-10-03 00:00:00,D409,2510,5,478,K7206,2025-09-29 00:00:00,2025-09-20 00:00:00,2025-09-29 00:00:00,2025-09-22 00:00:00,2025-09-30 00:00:00,2025-09-24 00:00:00,,,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-02 00:00:00,2025-09-24 00:00:00,2025-10-02 00:00:00,2025-09-25 00:00:00,,,F000122907
570,DK,K7310,M-ER22A,26.0,28,259-405A26,1,25120,20251203,2025-12-03 00:00:00,D405,2512,5,259,K7310,2025-11-27 00:00:00,,2025-11-27 00:00:00,,2025-11-28 00:00:00,,,,2025-12-01 00:00:00,,2025-12-02 00:00:00,,2025-12-02 00:00:00,,,,F000125889
571,DK,M035,M-LEC7BS,34.0,36,274-405BA34,1,25121,20251114,2025-11-17 00:00:00,D405,2512,4,274,M035,2025-11-07 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,,,2025-11-12 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,2025-11-07 00:00:00,,F000125965
572,DK,M035,M-LEC7BS,34.0,36,335-409EA34,1,25121,20251114,2025-11-17 00:00:00,D409,2512,4,335,M035,2025-11-07 00:00:00,,2025-11-10 00:00:00,,2025-11-11 00:00:00,,,,2025-11-12 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,F000127177
573,SK,M101,M-SECPJJ,34.0,28,3557-409AA34,1,25122,20251118,2025-11-19 00:00:00,S409,2512,4,3557,M101,,,,,2025-11-14 00:00:00,,2025-11-14 00:00:00,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126204
574,DK,M003,OD6B-M-8ERS,30.0,28,478-409AA30,1,25122,20251118,2025-11-19 00:00:00,D409,2512,4,478,M003,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126062
575,DK,M004,OD6B-M-8ERS,30.0,28,478-409AA30,1,25122,20251118,2025-11-19 00:00:00,D409,2512,4,478,M004,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126092
576,DK,M005,OD6B-M-8ERS,30.0,28,478-409AA30,1,25122,20251118,2025-11-19 00:00:00,D409,2512,4,478,M005,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126122
577,DK,M006,OD6B-M-8ERS,30.0,28,478-409AA30,1,25122,20251118,2025-11-19 00:00:00,D409,2512,4,478,M006,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126152
578,DK,M007,OD6B-M-8ERS,30.0,28,478-409AA30,1,25122,20251118,2025-11-19 00:00:00,D409,2512,4,478,M007,2025-11-13 00:00:00,,2025-11-13 00:00:00,,2025-11-14 00:00:00,,,,2025-11-17 00:00:00,,2025-11-18 00:00:00,,2025-11-18 00:00:00,,,,F000126182
579,DK,M008,OD6B-M-8ERS,30.0,28,478-409AA30,1,25123,20251121,2025-11-25 00:00:00,D409,2512,4,478,M008,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126231
58,DK,K7207,OD6B-M-8ERS,34.0,16,478-409AA34,1,25100,20251016,2025-10-16 00:00:00,D409,2510,5,478,K7207,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-10 00:00:00,2025-10-06 00:00:00,,,2025-10-14 00:00:00,2025-10-06 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,,,F000125525
580,DK,M009,OD6B-M-8ERS,30.0,28,478-409AA30,1,25123,20251121,2025-11-25 00:00:00,D409,2512,4,478,M009,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126261
581,DK,M010,OD6B-M-8ERS,30.0,28,478-409AA30,1,25123,20251121,2025-11-25 00:00:00,D409,2512,4,478,M010,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126291
582,DK,M011,OD6B-M-8ERS,30.0,28,478-409AA30,1,25123,20251121,2025-11-25 00:00:00,D409,2512,4,478,M011,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126321
583,DK,M012,OD6B-M-8ERS,30.0,28,478-409AA30,1,25123,20251121,2025-11-25 00:00:00,D409,2512,4,478,M012,2025-11-18 00:00:00,,2025-11-18 00:00:00,,2025-11-19 00:00:00,,,,2025-11-20 00:00:00,,2025-11-21 00:00:00,,2025-11-21 00:00:00,,,,F000126351
584,DK,M013,OD6B-M-8ERS,30.0,28,478-409AA30,1,25125,20251201,2025-12-02 00:00:00,D409,2512,4,478,M013,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126656
585,DK,M014,OD6B-M-8ERS,30.0,28,478-409AA30,1,25125,20251201,2025-12-02 00:00:00,D409,2512,4,478,M014,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126686
586,DK,M015,OD6B-M-8ERS,30.0,28,478-409AA30,1,25125,20251201,2025-12-02 00:00:00,D409,2512,4,478,M015,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126716
587,DK,M016,OD6B-M-8ERS,30.0,28,478-409AA30,1,25125,20251201,2025-12-02 00:00:00,D409,2512,4,478,M016,2025-11-26 00:00:00,,2025-11-26 00:00:00,,2025-11-27 00:00:00,,,,2025-11-28 00:00:00,,2025-12-01 00:00:00,,2025-12-01 00:00:00,,,,F000126746
641,DK,K7298,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251210,2025-12-10 00:00:00,D409,2512,5,478,K7298,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125928
642,DK,K7299,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251210,2025-12-10 00:00:00,D409,2512,5,478,K7299,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125930
643,DK,K7300,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251210,2025-12-10 00:00:00,D409,2512,5,478,K7300,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125932
644,DK,K7301,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251210,2025-12-10 00:00:00,D409,2512,5,478,K7301,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125934
645,DK,K7302,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251210,2025-12-10 00:00:00,D409,2512,5,478,K7302,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125936
646,DK,K7303,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251210,2025-12-10 00:00:00,D409,2512,5,478,K7303,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125938
647,DK,K7304,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251210,2025-12-10 00:00:00,D409,2512,5,478,K7304,2025-12-04 00:00:00,,2025-12-04 00:00:00,,2025-12-05 00:00:00,,,,2025-12-08 00:00:00,,2025-12-09 00:00:00,,2025-12-09 00:00:00,,,,F000125940
648,DK,K7305,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,478,K7305,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125942
649,DK,K7306,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,478,K7306,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125944
65,DK,K7214,OD6B-M-7ES,34.0,28,478-409AA34,1,25100,20251010,2025-10-10 00:00:00,D409,2510,5,478,K7214,2025-10-06 00:00:00,2025-09-26 00:00:00,2025-10-06 00:00:00,2025-09-29 00:00:00,2025-10-07 00:00:00,2025-09-30 00:00:00,,,2025-10-08 00:00:00,2025-10-01 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,2025-10-09 00:00:00,2025-10-01 00:00:00,,,F000122923
650,DK,K7307,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,478,K7307,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125946
651,DK,K7308,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,478,K7308,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125948
652,DK,K7309,OD6B-M-8MES,34.0,28,478-409AA34,1,25120,20251217,2025-12-17 00:00:00,D409,2512,5,478,K7309,2025-12-11 00:00:00,,2025-12-11 00:00:00,,2025-12-12 00:00:00,,,,2025-12-15 00:00:00,,2025-12-16 00:00:00,,2025-12-16 00:00:00,,,,F000125950
653,DK,K7346,M-SDR,34.0,18,478-409AA34,1,25120,20251224,2025-12-24 00:00:00,D409,2512,5,478,K7346,2025-12-18 00:00:00,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,2025-12-23 00:00:00,,,,F000127290
654,DK,K7347,M-SDR,34.0,18,478-409AA34,1,25120,20251224,2025-12-24 00:00:00,D409,2512,5,478,K7347,2025-12-18 00:00:00,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,2025-12-23 00:00:00,,,,F000127292
655,DK,K7348,M-SDR,34.0,18,478-409AA34,1,25120,20251224,2025-12-24 00:00:00,D409,2512,5,478,K7348,2025-12-18 00:00:00,,2025-12-18 00:00:00,,2025-12-19 00:00:00,,,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,2025-12-23 00:00:00,,,,F000127294
656,DK,K7349,M-SDR,34.0,32,478-409AA34,1,25120,20251224,2025-12-24 00:00:00,D409,2512,5,478,K7349,2025-12-17 00:00:00,,2025-12-17 00:00:00,,2025-12-18 00:00:00,,,,2025-12-19 00:00:00,,2025-12-22 00:00:00,,2025-12-23 00:00:00,,,,F000127296
