HMCD,BUCD,SRCD,UNIT,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
MA-165-202AA1333,100,3142,PC,2019/2/20,0,2150.0,,2
MA-165-202AA1333,100,3142,PC,2019/8/8,0,2140.0,,2
MA-165-202AA1333,100,3142,PC,2020/1/15,0,2120.0,,2
MA-165-202AA1333,100,3142,PC,2020/2/10,0,2480.0,,2
MA-165-202AA1333,100,3142,PC,2020/3/11,0,2150.0,,2
MA-165-202AA1333,100,3142,PC,2020/4/7,0,2170.0,,2
MA-165-202AA1333,100,3142,PC,2020/10/2,0,2120.0,,2
MA-165-202AA1333,100,3142,PC,2020/11/2,0,2170.0,,2
MA-165-202AA1333,100,3142,PC,2020/11/6,0,2130.0,,2
MA-165-202AA1333,100,3142,PC,2021/2/1,0,2200.0,,2
MA-165-202AA1333,100,3142,PC,2021/3/16,0,2120.0,,2
MA-165-202AA1333,100,3142,PC,2021/4/14,0,2180.0,,2
MA-165-202AA1333,100,3142,PC,2021/5/25,0,2090.0,,2
MA-165-202AA1333,100,3142,PC,2021/6/28,0,2130.0,,2
MA-165-202AA1333,100,3142,PC,2021/7/1,0,2100.0,,2
MA-165-202AA1333,100,3142,PC,2021/9/7,0,2220.0,,2
MA-165-202AA1333,100,3142,PC,2021/10/22,0,2130.0,,2
MA-165-202AA1333,100,3142,PC,2021/12/16,0,2530.0,,2
MA-165-202AA1333,100,3142,PC,2021/12/27,0,2560.0,,2
MA-165-202AA1333,100,3142,PC,2022/1/7,0,2640.0,,2
MA-165-202AA1333,100,3142,PC,2022/3/9,0,2580.0,,2
MA-165-202AA1333,100,3142,PC,2022/5/17,0,2490.0,,2
MA-165-202AA1333,100,3142,PC,2022/5/18,0,2590.0,,2
MA-165-202AA1333,100,3142,PC,2022/7/20,0,2520.0,,2
MA-165-202AA1333,100,3142,PC,2022/8/22,0,2490.0,,2
MA-165-202AA1333,100,3142,PC,2022/9/21,0,2600.0,,2
MA-165-202AA1333,100,3142,PC,2022/10/24,0,2610.0,,2
MA-165-202AA1333,100,3142,PC,2022/10/25,0,2530.0,,2
MA-165-202AA1333,100,3142,PC,2023/2/17,0,2610.0,,2
MA-165-202AA1333,100,3142,PC,2023/4/14,0,2600.0,,2
MA-165-202AA1333,100,3142,PC,2023/5/17,0,2560.0,,2
MA-165-202AA1333,100,3142,PC,2023/5/29,0,2630.0,,2
MA-165-202AA1333,100,3142,PC,2023/10/25,0,2520.0,,2
MA-165-202AA1333,100,3142,PC,2023/11/28,0,2530.0,,2
MA-165-202AA1333,100,3142,PC,2023/12/14,0,2690.0,,2
MA-165-202AA1333,100,3142,PC,2024/1/16,0,2710.0,,2
MA-165-202AA1333,100,3142,PC,2024/3/8,0,2800.0,,2
MA-165-202AA1333,100,3142,PC,2024/7/23,0,2790.0,,2
MA-165-202AA1333,100,3142,PC,2024/10/9,0,2810.0,,2
MA-165-202AA1333,100,3142,PC,2024/11/15,0,2850.0,,2
MA-165-202AA1333,100,3142,PC,2025/1/15,0,2810.0,,2
MA-165-202AA1333,100,3142,PC,2025/2/3,0,2850.0,,2
MA-165-202AA1333,100,3142,PC,2025/3/7,0,2840.0,,2
MA-165-202AA1333,100,3142,PC,2025/5/21,0,2770.0,,2
MA-165-202AA1333,100,3142,PC,2025/7/14,0,2740.0,,2
MA-165-202AA1531,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-202AA1531,100,3142,PC,2016/3/18,0,2275.0,,2
MA-165-202AA1531,100,3142,PC,2016/4/8,0,2275.0,,2
MA-165-202AA1531,100,3142,PC,2016/5/13,0,2405.0,,2
MA-165-202AA1531,100,3142,PC,2016/6/27,0,2400.0,,2
MA-165-202AA1531,100,3142,PC,2016/7/20,0,2370.0,,2
MA-165-202AA1531,100,3142,PC,2016/8/5,0,2370.0,,2
MA-165-202AA1531,100,3142,PC,2016/10/12,0,2386.0,,2
MA-165-202AA1531,100,3142,PC,2017/2/18,0,2400.0,,2
MA-165-202AA1531,100,3142,PC,2017/8/8,0,2390.0,,2
MA-165-202AA1531,100,3142,PC,2017/11/27,0,2360.0,,2
MA-165-202AA1531,100,3142,PC,2017/12/21,0,2280.0,,2
MA-165-202AA1531,100,3142,PC,2018/1/24,0,2390.0,,2
MA-165-202AA1531,100,3142,PC,2018/3/9,0,2370.0,,2
MA-165-202AA1531,100,3142,PC,2018/6/6,0,2440.0,,2
MA-165-202AA1531,100,3142,PC,2019/4/3,0,2650.0,,2
MA-165-202AA1531,100,3142,PC,2019/8/1,0,2560.0,,2
MA-165-202AA1531,100,3142,PC,2019/8/8,0,2470.0,,2
MA-165-202AA1531,100,3142,PC,2019/9/30,1,2480.0,,2
MA-165-202AA1531,100,3142,PC,2020/1/15,0,2430.0,,2
MA-165-202AA1531,100,3142,PC,2020/2/10,0,2780.0,,2
MA-165-202AA1531,100,3142,PC,2020/8/18,0,2560.0,,2
MA-165-202AA1531,100,3142,PC,2020/10/2,0,2460.0,,2
MA-165-202AA1531,100,3142,PC,2020/10/16,0,2430.0,,2
MA-165-202AA1531,100,3142,PC,2020/11/2,0,2460.0,,2
MA-165-202AA1531,100,3142,PC,2021/2/1,0,2500.0,,2
MA-165-202AA1531,100,3142,PC,2021/5/25,0,2260.0,,2
MA-165-202AA1531,100,3142,PC,2021/6/28,0,2430.0,,2
MA-165-202AA1531,100,3142,PC,2021/9/7,0,2450.0,,2
MA-165-202AA1531,100,3142,PC,2021/10/22,0,2430.0,,2
MA-165-202AA1531,100,3142,PC,2021/12/16,0,2900.0,,2
MA-165-202AA1531,100,3142,PC,2021/12/27,0,2940.0,,2
MA-165-202AA1531,100,3142,PC,2022/1/7,0,3000.0,,2
MA-165-202AA1531,100,3142,PC,2022/5/17,0,2960.0,,2
MA-165-202AA1531,100,3142,PC,2022/7/20,0,2770.0,,2
MA-165-202AA1531,100,3142,PC,2022/10/24,0,3010.0,,2
MA-165-202AA1531,100,3142,PC,2022/10/25,0,2910.0,,2
MA-165-202AA1531,100,3142,PC,2023/2/17,0,3030.0,,2
MA-165-202AA1531,100,3142,PC,2023/5/29,0,3000.0,,2
MA-165-202AA1531,100,3142,PC,2023/7/25,0,2940.0,,2
MA-165-202AA1531,100,3142,PC,2023/10/4,0,3000.0,,2
MA-165-202AA1531,100,3142,PC,2023/11/28,0,2920.0,,2
MA-165-202AA1531,100,3142,PC,2023/12/14,0,3120.0,,2
MA-165-202AA1531,100,3142,PC,2024/3/7,0,2800.0,,2
MA-165-202AA1531,100,3142,PC,2024/3/8,0,3120.0,,2
MA-165-202AA1531,100,3142,PC,2024/4/26,0,3290.0,,2
MA-165-202AA1531,100,3142,PC,2024/7/23,0,3230.0,,2
MA-165-202AA1531,100,3142,PC,2024/7/30,0,3130.0,,2
MA-165-202AA1531,100,3142,PC,2024/10/9,0,3250.0,,2
MA-165-202AA1531,100,3142,PC,2024/10/10,0,3260.0,,2
MA-165-202AA1531,100,3142,PC,2024/12/13,0,3130.0,,2
MA-165-202AA1531,100,3142,PC,2025/1/15,0,3240.0,,2
MA-165-202AA1531,100,3142,PC,2025/2/3,0,3270.0,,2
MA-165-202AA1531,100,3142,PC,2025/4/4,0,3310.0,,2
MA-165-241BC-ROLL,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-241BC-ROLL,100,3142,PC,2016/7/11,0,5000.0,,2
MA-165-241BC-ROLL,100,3142,PC,2017/2/7,0,1820.0,,2
MA-165-241BC-ROLL,100,3142,PC,2018/4/2,0,2000.0,,2
MA-165-241BC-ROLL,100,3142,PC,2021/10/8,0,1680.0,,2
MA-165-241BC-ROLL,100,3142,PC,2022/1/11,0,1600.0,,2
MA-165-241BC-ROLL,100,3142,PC,2022/3/9,0,1530.0,,2
MA-165-241BC-ROLL,100,3142,PC,2022/4/20,0,1670.0,,2
MA-165-241BC-ROLL,100,3142,PC,2022/11/10,0,1630.0,,2
MA-165-241BC-ROLL,100,3142,PC,2024/6/21,0,2080.0,,2
MA-165-241BC-ROLL,100,3142,PC,2025/2/3,0,2160.0,,2
MA-165-241BC0700,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-241BC0700,100,3142,PC,2016/7/29,0,880.0,,2
MA-165-241BC0700,100,3142,PC,2018/11/12,0,700.0,,2
MA-165-241BC0700,100,3142,PC,2019/6/18,0,705.0,,2
MA-165-241BC0700,100,3142,PC,2020/7/8,0,600.0,,2
MA-165-241BC0800,100,3142,PC,2024/4/5,0,1300.0,,2
MA-165-241BC0930,100,3142,PC,2016/5/13,0,1100.0,,2
MA-165-241BC0930,100,3142,PC,2017/5/18,0,1550.0,,2
MA-165-241BC0930,100,3142,PC,2017/12/21,0,1250.0,,2
MA-165-241BC0930,100,3142,PC,2018/12/7,0,1380.0,,2
MA-165-241BC0930,100,3142,PC,2019/6/14,0,940.0,,2
MA-165-241BC0930,100,3142,PC,2020/7/22,0,780.0,,2
MA-165-241BC0930,100,3142,PC,2022/1/5,0,800.0,,2
MA-165-241BC0930,100,3142,PC,2024/4/17,0,1420.0,,2
MA-165-241BC0930,100,3142,PC,2024/10/10,0,880.0,,2
MA-165-241BC0930,100,3142,PC,2025/3/21,0,840.0,,2
MA-165-241BC1333,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-241BC1333,100,3142,PC,2016/3/18,0,680.62,,2
MA-165-241BC1333,100,3142,PC,2016/4/8,0,680.0,,2
MA-165-241BC1333,100,3142,PC,2016/5/13,0,710.4,,2
MA-165-241BC1333,100,3142,PC,2016/6/27,0,850.0,,2
MA-165-241BC1333,100,3142,PC,2016/7/20,0,880.0,,2
MA-165-241BC1333,100,3142,PC,2016/8/5,0,890.0,,2
MA-165-241BC1333,100,3142,PC,2017/2/18,0,1050.0,,2
MA-165-241BC1333,100,3142,PC,2017/7/18,0,830.0,,2
MA-165-241BC1333,100,3142,PC,2017/10/23,0,910.0,,2
MA-165-241BC1333,100,3142,PC,2017/11/27,0,760.0,,2
MA-165-241BC1333,100,3142,PC,2018/1/24,0,790.0,,2
MA-165-241BC1333,100,3142,PC,2018/3/9,0,1000.0,,2
MA-165-241BC1333,100,3142,PC,2018/6/6,0,770.0,,2
MA-165-241BC1333,100,3142,PC,2018/7/13,0,760.0,,2
MA-165-241BC1333,100,3142,PC,2018/8/16,0,880.0,,2
MA-165-241BC1333,100,3142,PC,2018/11/6,0,680.0,,2
MA-165-241BC1333,100,3142,PC,2019/1/9,0,830.0,,2
MA-165-241BC1333,100,3142,PC,2019/2/18,0,870.0,,2
MA-165-241BC1333,100,3142,PC,2019/6/18,0,905.0,,2
MA-165-241BC1333,100,3142,PC,2019/8/8,0,800.0,,2
MA-165-241BC1333,100,3142,PC,2020/2/10,0,1190.0,,2
MA-165-241BC1333,100,3142,PC,2020/2/17,0,680.0,,2
MA-165-241BC1333,100,3142,PC,2020/3/11,0,860.0,,2
MA-165-241BC1333,100,3142,PC,2020/9/10,0,940.0,,2
MA-165-241BC1333,100,3142,PC,2020/9/14,0,820.0,,2
MA-165-241BC1333,100,3142,PC,2020/11/6,0,870.0,,2
MA-165-241BC1333,100,3142,PC,2021/1/29,0,900.0,,2
MA-165-241BC1333,100,3142,PC,2021/5/25,0,790.0,,2
MA-165-241BC1333,100,3142,PC,2021/6/3,0,830.0,,2
MA-165-241BC1333,100,3142,PC,2021/8/25,0,820.0,,2
MA-165-241BC1333,100,3142,PC,2021/10/8,0,830.0,,2
MA-165-241BC1333,100,3142,PC,2022/1/7,0,840.0,,2
MA-165-241BC1333,100,3142,PC,2022/1/11,0,1050.0,,2
MA-165-241BC1333,100,3142,PC,2022/2/26,0,1080.0,,2
MA-165-241BC1333,100,3142,PC,2022/3/9,0,980.0,,2
MA-165-241BC1333,100,3142,PC,2022/4/20,0,1140.0,,2
MA-165-241BC1333,100,3142,PC,2022/5/17,0,920.0,,2
MA-165-241BC1333,100,3142,PC,2022/8/19,0,1010.0,,2
MA-165-241BC1333,100,3142,PC,2022/8/22,0,1050.0,,2
MA-165-241BC1333,100,3142,PC,2022/9/20,0,1010.0,,2
MA-165-241BC1333,100,3142,PC,2023/1/27,0,980.0,,2
MA-165-241BC1333,100,3142,PC,2023/3/7,0,1020.0,,2
MA-165-241BC1333,100,3142,PC,2023/4/21,0,1010.0,,2
MA-165-241BC1333,100,3142,PC,2023/5/17,0,1000.0,,2
MA-165-241BC1333,100,3142,PC,2023/9/21,0,1030.0,,2
MA-165-241BC1333,100,3142,PC,2024/3/7,0,1500.0,,2
MA-165-241BC1333,100,3142,PC,2024/4/26,0,1200.0,,2
MA-165-241BC1333,100,3142,PC,2024/7/30,0,1010.0,,2
MA-165-241BC1333,100,3142,PC,2024/11/8,0,970.0,,2
MA-165-241BC1333,100,3142,PC,2025/3/7,0,1020.0,,2
MA-165-241BC1333,100,3142,PC,2025/5/21,0,990.0,,2
MA-165-241BC1411,100,3142,PC,2016/7/11,0,850.0,,2
MA-165-241BC1411,100,3142,PC,2016/12/21,0,1140.0,,2
MA-165-241BC1411,100,3142,PC,2017/1/19,0,1390.0,,2
MA-165-241BC1411,100,3142,PC,2017/2/7,0,1300.0,,2
MA-165-241BC1411,100,3142,PC,2017/8/8,0,1020.0,,2
MA-165-241BC1411,100,3142,PC,2017/9/20,0,1030.0,,2
MA-165-241BC1411,100,3142,PC,2017/10/23,0,1120.0,,2
MA-165-241BC1411,100,3142,PC,2017/11/27,0,970.0,,2
MA-165-241BC1411,100,3142,PC,2019/6/14,0,1040.0,,2
MA-165-241BC1411,100,3142,PC,2019/12/27,0,990.0,,2
MA-165-241BC1411,100,3142,PC,2020/1/15,0,1050.0,,2
MA-165-241BC1411,100,3142,PC,2020/7/29,0,1140.0,,2
MA-165-241BC1411,100,3142,PC,2020/8/18,0,1170.0,,2
MA-165-241BC1411,100,3142,PC,2020/9/14,0,1040.0,,2
MA-165-241BC1411,100,3142,PC,2020/10/9,0,1000.0,,2
MA-165-241BC1411,100,3142,PC,2020/11/2,0,1010.0,,2
MA-165-241BC1411,100,3142,PC,2020/11/6,0,1040.0,,2
MA-165-241BC1411,100,3142,PC,2021/2/5,0,1100.0,,2
MA-165-241BC1411,100,3142,PC,2021/6/3,0,1030.0,,2
MA-165-241BC1411,100,3142,PC,2021/9/1,0,1110.0,,2
MA-165-241BC1411,100,3142,PC,2021/11/5,0,1030.0,,2
MA-165-241BC1411,100,3142,PC,2022/1/11,0,1140.0,,2
MA-165-241BC1411,100,3142,PC,2022/5/17,0,1010.0,,2
MA-165-241BC1531,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-241BC1531,100,3142,PC,2016/3/18,0,1054.5,,2
MA-165-241BC1531,100,3142,PC,2016/4/8,0,1060.0,,2
MA-165-241BC1531,100,3142,PC,2016/5/13,0,1088.7,,2
MA-165-241BC1531,100,3142,PC,2016/6/27,0,1230.0,,2
MA-165-241BC1531,100,3142,PC,2016/7/20,0,1250.0,,2
MA-165-241BC1531,100,3142,PC,2016/8/5,0,1270.0,,2
MA-165-241BC1531,100,3142,PC,2017/2/18,0,1450.0,,2
MA-165-241BC1531,100,3142,PC,2017/4/25,0,1500.0,,2
MA-165-241BC1531,100,3142,PC,2017/5/18,0,1550.0,,2
MA-165-241BC1531,100,3142,PC,2017/7/18,0,1230.0,,2
MA-165-241BC1531,100,3142,PC,2018/1/24,0,1170.0,,2
MA-165-241BC1531,100,3142,PC,2018/3/9,0,1300.0,,2
MA-165-241BC1531,100,3142,PC,2018/6/6,0,1190.0,,2
MA-165-241BC1531,100,3142,PC,2019/2/12,0,1620.0,,2
MA-165-241BC1531,100,3142,PC,2019/8/8,0,1200.0,,2
MA-165-241BC1531,100,3142,PC,2020/3/24,0,1400.0,,2
MA-165-241BC1531,100,3142,PC,2021/1/29,0,1300.0,,2
MA-165-241BC1531,100,3142,PC,2021/10/8,0,1650.0,,2
MA-165-241BC1531,100,3142,PC,2021/12/16,0,1890.0,,2
MA-165-241BC1531,100,3142,PC,2022/1/5,0,1640.0,,2
MA-165-241BC1531,100,3142,PC,2022/5/17,0,1600.0,,2
MA-165-241BC1531,100,3142,PC,2022/6/20,0,1760.0,,2
MA-165-241BC1531,100,3142,PC,2022/7/20,0,1690.0,,2
MA-165-241BC1531,100,3142,PC,2022/8/22,0,1680.0,,2
MA-165-241BC1531,100,3142,PC,2023/3/7,0,1730.0,,2
MA-165-241BC1531,100,3142,PC,2023/5/17,0,1710.0,,2
MA-165-241BC1531,100,3142,PC,2023/10/5,0,1740.0,,2
MA-165-241BC1531,100,3142,PC,2023/11/14,0,1730.0,,2
MA-165-241BC1531,100,3142,PC,2024/2/22,0,1720.0,,2
MA-165-241BC1531,100,3142,PC,2024/3/29,0,1770.0,,2
MA-165-241BC1531,100,3142,PC,2024/5/14,0,1760.0,,2
MA-165-241BC1531,100,3142,PC,2024/7/30,0,1710.0,,2
MA-165-241BC1531,100,3142,PC,2024/9/4,0,1700.0,,2
MA-165-241BC1531,100,3142,PC,2024/10/9,0,1720.0,,2
MA-165-241BC1531,100,3142,PC,2024/10/10,0,1730.0,,2
MA-165-241BC1531,100,3142,PC,2025/3/7,0,1730.0,,2
MA-165-241BC1531,100,3142,PC,2025/7/14,0,6640.0,,2
MA-165-241BC1531,100,3142,PC,2025/7/17,0,1680.0,,2
MA-165-256BA0700,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-256BA0700,100,3142,PC,2018/11/12,0,2040.0,,2
MA-165-256BA0700,100,3142,PC,2021/5/13,0,2650.0,,2
MA-165-256BA0700,100,3142,PC,2021/6/28,0,2380.0,,2
MA-165-256BA0800,100,3142,PC,2021/11/16,0,3130.0,,2
MA-165-256BA0800,100,3142,PC,2022/1/11,0,3110.0,,2
MA-165-256BA0800,100,3142,PC,2022/2/26,0,3150.0,,2
MA-165-256BA0800,100,3142,PC,2022/3/18,0,3390.0,,2
MA-165-256BA0800,100,3142,PC,2022/5/2,0,3320.0,,2
MA-165-256BA0800,100,3142,PC,2022/6/20,0,3230.0,,2
MA-165-256BA0800,100,3142,PC,2022/7/20,0,3130.0,,2
MA-165-256BA1081,100,3142,PC,2021/4/6,0,3950.0,,2
MA-165-256BA1081,100,3142,PC,2021/4/14,0,3760.0,,2
MA-165-256BA1081,100,3142,PC,2021/5/25,0,3520.0,,2
MA-165-256BA1081,100,3142,PC,2021/9/1,0,4140.0,,2
MA-165-256BA1081,100,3142,PC,2021/12/27,0,3860.0,,2
MA-165-256BA1081,100,3142,PC,2022/2/26,0,4170.0,,2
MA-165-256BA1081,100,3142,PC,2022/3/18,0,4440.0,,2
MA-165-256BA1081,100,3142,PC,2022/4/20,0,4250.0,,2
MA-165-256BA1081,100,3142,PC,2022/5/2,0,4360.0,,2
MA-165-256BA1081,100,3142,PC,2022/6/20,0,4370.0,,2
MA-165-256BA1081,100,3142,PC,2023/1/27,0,4250.0,,2
MA-165-256BA1333,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-256BA1333,100,3142,PC,2016/3/18,0,4185.0,,2
MA-165-256BA1333,100,3142,PC,2016/4/8,0,4185.0,,2
MA-165-256BA1333,100,3142,PC,2016/5/13,0,4371.0,,2
MA-165-256BA1333,100,3142,PC,2016/6/27,0,4330.0,,2
MA-165-256BA1333,100,3142,PC,2016/12/8,0,4640.0,,2
MA-165-256BA1333,100,3142,PC,2017/5/18,0,4540.0,,2
MA-165-256BA1333,100,3142,PC,2017/9/20,0,4320.0,,2
MA-165-256BA1333,100,3142,PC,2017/10/23,0,4400.0,,2
MA-165-256BA1333,100,3142,PC,2019/8/8,0,4650.0,,2
MA-165-256BA1333,100,3142,PC,2020/4/7,0,4620.0,,2
MA-165-256BA1333,100,3142,PC,2021/1/21,0,4810.0,,2
MA-165-256BA1333,100,3142,PC,2021/3/16,0,4410.0,,2
MA-165-256BA1333,100,3142,PC,2021/4/14,0,4690.0,,2
MA-165-256BA1333,100,3142,PC,2021/6/28,0,4340.0,,2
MA-165-256BA1333,100,3142,PC,2021/9/1,0,4910.0,,2
MA-165-256BA1333,100,3142,PC,2021/12/16,0,5160.0,,2
MA-165-256BA1333,100,3142,PC,2022/8/23,0,5180.0,,2
MA-165-256BA1333,100,3142,PC,2022/11/10,0,5170.0,,2
MA-165-256BA1333,100,3142,PC,2023/3/3,0,5440.0,,2
MA-165-256BA1333,100,3142,PC,2023/6/8,0,5470.0,,2
MA-165-256BA1333,100,3142,PC,2023/11/10,0,5200.0,,2
MA-165-256BA1333,100,3142,PC,2023/11/28,0,5080.0,,2
MA-165-256BA1333,100,3142,PC,2023/12/22,0,5270.0,,2
MA-165-256BA1333,100,3142,PC,2024/1/16,0,5490.0,,2
MA-165-256BA1333,100,3142,PC,2025/2/3,0,6000.0,,2
MA-165-256BA1333,100,3142,PC,2025/2/18,0,6050.0,,2
MA-165-256BA1333,100,3142,PC,2025/4/4,0,6180.0,,2
MA-165-256BA1333,100,3142,PC,2025/7/14,0,5830.0,,2
MA-165-256BA1531,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-256BA1531,100,3142,PC,2016/3/18,0,4806.0,,2
MA-165-256BA1531,100,3142,PC,2016/4/8,0,4806.0,,2
MA-165-256BA1531,100,3142,PC,2016/5/13,0,5019.6,,2
MA-165-256BA1531,100,3142,PC,2016/6/27,0,4950.0,,2
MA-165-256BA1531,100,3142,PC,2018/3/9,0,5000.0,,2
MA-165-256BA1531,100,3142,PC,2020/3/11,0,4990.0,,2
MA-165-256BA1531,100,3142,PC,2020/4/7,0,5310.0,,2
MA-165-256BA1531,100,3142,PC,2020/11/4,0,5500.0,,2
MA-165-256BA1531,100,3142,PC,2020/12/10,0,5120.0,,2
MA-165-256BA1531,100,3142,PC,2021/2/18,0,5410.0,,2
MA-165-256BA1531,100,3142,PC,2021/12/16,0,5160.0,,2
MA-165-256BA1531,100,3142,PC,2022/1/11,0,5800.0,,2
MA-165-256BA1531,100,3142,PC,2022/8/22,0,5940.0,,2
MA-165-256BA1531,100,3142,PC,2023/5/23,0,6660.0,,2
MA-165-256BA1531,100,3142,PC,2023/5/24,0,7160.0,,2
MA-165-256BA1531,100,3142,PC,2023/6/8,0,6200.0,,2
MA-165-256BA1531,100,3142,PC,2023/11/10,0,5960.0,,2
MA-165-256BA1531,100,3142,PC,2023/12/1,0,5830.0,,2
MA-165-256BA1531,100,3142,PC,2025/2/3,0,6890.0,,2
MA-165-256BA1531,100,3142,PC,2025/3/7,0,6880.0,,2
MA-165-256BA1680,100,3142,PC,2016/3/8,0,0.0,,2
MA-165-256BA1680,100,3142,PC,2016/7/29,0,4950.0,,2
MA-165-256BA1680,100,3142,PC,2017/8/8,0,5390.0,,2
MA-165-256BA1680,100,3142,PC,2020/1/17,0,6240.0,,2
MA-1651-201BA2200,100,3142,PC,2016/3/8,0,0.0,,2
MA-1651-201BA2500,100,3142,PC,2016/3/8,0,0.0,,2
MA-1651-201CA2500-1,100,3142,PC,2016/3/8,0,0.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2016/3/8,0,0.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2016/3/18,0,3795.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2019/8/29,0,4140.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2019/9/6,0,4230.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2020/1/30,0,4210.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2020/9/10,0,3890.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2021/12/27,0,4940.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2022/1/11,0,4600.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2022/2/26,0,4630.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2022/3/9,0,4830.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2022/4/20,0,4680.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2022/5/17,0,4650.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2022/7/20,0,4710.0,,2
MA-165201FA-1-11512012-B,100,3142,PC,2022/8/22,0,4650.0,,2
MA-1751-448AB,100,3142,PC,2016/6/20,3,1900.0,,2
MA-1751-448AB,100,3142,PC,2016/9/14,0,1925.0,,2
MA-1751-448AB,100,3142,PC,2017/10/23,0,1850.0,,2
MA-1751-448AB,100,3142,PC,2018/11/12,0,2100.0,,2
MA-1751-448AB,100,3142,PC,2019/1/9,0,1820.0,,2
MA-1751-448AB,100,3142,PC,2020/7/8,0,2050.0,,2
MA-1751-448AB,100,3142,PC,2021/12/16,0,1840.0,,2
MA-1751-448AB,100,3142,PC,2022/9/2,0,2400.0,,2
MA-1751-448AB,100,3142,PC,2023/8/1,0,2780.0,,2
MA-1751-448AB,100,3142,PC,2024/10/9,0,2960.0,,2
MA-1751-448AB,100,3142,PC,2024/10/10,0,2840.0,,2
MA-1751-448AB,100,3142,PC,2025/1/18,0,2600.0,,2
MA-1751-448AB,100,3142,PC,2025/2/3,0,2140.0,,2
MA-DC-3620,100,3142,PC,2017/6/22,1,740.0,,2
MA-DC-6806GA,100,3142,PC,2016/6/13,0,270.0,,2
MA-DC-6806GA,100,3142,PC,2016/6/17,0,240.0,,2
MA-DC-6806GA,100,3142,PC,2017/4/11,0,600.0,,2
MA-DC-6806GA,100,3142,PC,2019/6/25,0,480.0,,2
MA-DC-6806GA,100,3142,PC,2020/7/8,0,550.0,,2
MA-DC-6806GA,100,3142,PC,2021/4/12,0,500.0,,2
MA-DC-6806GA,100,3142,PC,2023/5/16,0,450.0,,2
MA-DC-742K,100,3142,PC,2016/3/8,0,260.0,,2
MA-DC-742K,100,3142,PC,2016/8/5,0,250.0,,2
MA-DC-742K,100,3142,PC,2016/9/14,0,215.0,,2
MA-DC-742K,100,3142,PC,2016/12/12,0,200.0,,2
MA-DC-742K,100,3142,PC,2017/3/14,0,200.0,,2
MA-DC-742K,100,3142,PC,2018/2/13,0,195.0,,2
MA-DC-742K,100,3142,PC,2018/3/9,0,200.0,,2
MA-DC-742K,100,3142,PC,2018/7/13,0,210.0,,2
MA-DC-742K,100,3142,PC,2019/2/20,0,200.0,,2
MA-DC-742K,100,3142,PC,2020/2/28,128,180.0,,2
MA-DC-742K,100,3142,PC,2020/10/15,0,200.0,,2
MA-DC-742K,100,3142,PC,2020/12/22,0,210.0,,2
MA-DC-742K,100,3142,PC,2021/4/6,0,200.0,,2
MA-DC-742K,100,3142,PC,2021/11/19,0,210.0,,2
MA-DC-742K,100,3142,PC,2022/2/10,0,230.0,,2
MA-DC-742K,100,3142,PC,2022/9/9,0,260.0,,2
MA-DC-742K,100,3142,PC,2024/7/30,0,290.0,,2
MA-DC-742NA,100,3142,PC,2016/5/17,0,790.0,,2
MA-DC-742NA,100,3142,PC,2018/7/13,0,670.0,,2
MA-DC-742NA,100,3142,PC,2018/11/26,0,730.0,,2
MA-DC-742NA,100,3142,PC,2019/9/30,1,710.0,,2
MA-DC-742NA,100,3142,PC,2021/1/14,0,800.0,,2
MA-DC-742NA,100,3142,PC,2021/3/15,0,830.0,,2
MA-DC-742NA,100,3142,PC,2022/4/1,0,900.0,,2
MA-DC-742NA,100,3142,PC,2025/3/21,0,1040.0,,2
MA-DC-742PA,100,3142,PC,2016/7/11,0,320.0,,2
MA-DC-742PA,100,3142,PC,2016/8/5,0,410.0,,2
MA-DC-742PA,100,3142,PC,2018/7/13,0,340.0,,2
MA-DC-742PA,100,3142,PC,2019/6/25,0,330.0,,2
MA-DC-742PA,100,3142,PC,2022/9/2,0,430.0,,2
MA-DC-742PA,100,3142,PC,2023/4/5,0,450.0,,2
MA-DC-742SA,100,3142,PC,2021/3/26,0,610.0,,2
MA-DC-742SA,100,3142,PC,2021/5/10,0,650.0,,2
MA-DC-742SA,100,3142,PC,2021/9/10,0,520.0,,2
MA-DC-742SA,100,3142,PC,2022/5/25,0,660.0,,2
