区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
A,K-23312DD,1,1,MA-K-23312DD,0,0,,0,0,,0,0,,0,0,,0,0,
A,K-23312DE,1,1,MA-K-23312DE,0,0,,0,0,,0,0,,0,0,,0,0,
A,K-23321FA26,1,1,MA-K-23321,0,0,,0,0,,0,0,,0,0,,0,0,
A,K-23321FA30,1,1,MA-K-23321,0,0,,0,0,,0,0,,0,0,,0,0,
A,K-23321FA34,1,1,MA-K-23321,0,0,,0,0,,0,0,,0,0,,0,0,
W,K-23619AA,1,1,MA-K-23619AA,0,0,,0,0,,0,0,,0,0,,0,0,
3,K-24821BA,1,1,MA-K-24821BA,0,0,,0,0,,0,0,,0,0,,0,0,
T,K-25006BD0800,1,1,MA-K-25006BD0800,0,0,,0,0,,0,0,,0,0,,0,0,
T,K-25006BD1333,1,1,MA-K-25006BD1333,0,0,,0,0,,0,0,,0,0,,0,0,
3,K-25116AB,1,1,MA-K-25116AB,0,0,,0,0,,0,0,,0,0,,0,0,
2,K-26514AA,1,1,MA-K-26514AA,0,0,,0,0,,0,0,,0,0,,0,0,
2,K-26520AB,1,1,MA-K-26520AB,0,0,,0,0,,0,0,,0,0,,0,0,
2,K-26527AA,1,1,MA-K-26527AA,0,0,,0,0,,0,0,,0,0,,0,0,
2,K-9215-2,1,1,MA-K-9215-2,0,0,,0,0,,0,0,,0,0,,0,0,
2,K-9215-3,1,1,MA-K-9215-3,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD50-00204AB,1,1,MA-KD50-00204AC,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD50-00209AA,1,1,MA-KD50-00209AA,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD50-00209AB,1,1,MA-KD50-00209AB,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD53-00401AA,1,1,MA-KD53-00401AA,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD53-00401AC,1,1,MA-KD53-00401AC,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD53-00401BC,1,1,MA-KD53-00401AC,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD53-00401CC,1,1,MA-KD53-00401AC,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD53-00403AA,1,1,MA-KD53-00403AA,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD60-00118AA,1,1,MA-KD60-00118AA,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD60-00118AB,1,1,MA-KD60-00118AB,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD61-00101AA,1,1,MA-KD61-00101AA,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD61-00101AC,1,1,MA-KD61-00101AC,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD61-00101BC,1,1,MA-KD61-00101AC,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD61-00101CC,1,1,MA-KD61-00101AC,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD61-00103AA,1,1,MA-KD61-00103AA,0,0,,0,0,,0,0,,0,0,,0,0,
A,KD64-00739AB,1,1,MA-KD64-00739AB,0,0,,0,0,,0,0,,0,0,,0,0,
3,KF20-02224AA,1,1,MA-KF20-02224AA,0,0,,0,0,,0,0,,0,0,,0,0,
3,KF20-03601EB1000,1,1,MA-KF20-03601EB0800,0,0,,0,0,,0,0,,0,0,,0,0,
3,KF20-03602EB1000,1,1,MA-KF20-03602EB0800,0,0,,0,0,,0,0,,0,0,,0,0,
L,KF20-03605AA,1,1,MA-KF20-03605AA,0,0,,0,0,,0,0,,0,0,,0,0,
T,KF47-00102BA,1,4,MA-KF47-00102BA,0,0,,0,0,,0,0,,0,0,,0,0,
T,KF90-00201CA01,1,20,MA-KF90-00201CA01,0,0,,0,0,,0,0,,0,0,,0,0,
U,KP-28BA,1,1,MA-KP-28BA,0,0,,,,,,,,,,,,,
L,KS61-00107AA,1,1,MA-KS61-00107AA,0,0,,0,0,,0,0,,0,0,,0,0,
A,KS64-00404DB,1,1,MA-YTUKI,,,,,,,,,,,,,,,
A,KS64-00405KA,1,1,MA-YTUKI,,,,,,,,,,,,,,,
A,KS64-00406EA,1,1,MA-YTUKI,,,,,,,,,,,,,,,
A,KS64-01912CA,1,1,MA-YTUKI,,,,,,,,,,,,,,,
L,KS64-03502AB,1,1,MA-KS64-03502AB,0,0,,0,0,,0,0,,0,0,,0,0,
R,L-K-29905CC,1,1,MA-K-29905CC,0,0,,0,0,,0,0,,0,0,,0,0,
E,NMS-12,1,1,MA-NMS-12,0,0,,0,0,,0,0,,0,0,,0,0,
G,PL2-5207-563AA34,1,1,MA-5207-563AA34,0,0,,0,0,,0,0,,0,0,,0,0,
B,SPL-2315EA6,1,1,MA-SPL-2315EA6,0,0,,0,0,,0,0,,0,0,,0,0,
3,SPL-2456CD,1,1,MA-SPL-2456CD,0,0,,0,0,,0,0,,0,0,,0,0,
2,SPS-123AA120,1,1,MA-SPS-123AA120,0,0,,0,0,,0,0,,0,0,,0,0,
2,SPS-58BA,1,1,MA-SPS-58BA,0,0,,0,0,,0,0,,0,0,,0,0,
2,SPS-62AA,1,1,MA-SPS-62AA,0,0,,0,0,,0,0,,0,0,,0,0,
W,SPS-67AA,1,1,MA-SPS-67AA,0,0,,0,0,,0,0,,0,0,,0,0,
W,SPS-67AB,1,1,MA-SPS-67AB,0,0,,0,0,,0,0,,0,0,,0,0,
W,SPS-67BA,1,1,MA-SPS-67BA,0,0,,0,0,,0,0,,0,0,,0,0,
W,SPS-67BB,1,1,MA-SPS-67BB,0,0,,0,0,,0,0,,0,0,,0,0,
W,SUT-10BD,1,1,MA-SUT-10BD,0,0,,0,0,,0,0,,0,0,,0,0,
W,SUT-10BG,1,1,MA-SUT-10BG,0,0,,0,0,,0,0,,0,0,,0,0,
W,SUT-10BN,1,1,MA-SUT-10BN,0,0,,0,0,,0,0,,0,0,,0,0,
W,SUT-10BP,1,1,MA-SUT-10BP,0,0,,0,0,,0,0,,0,0,,0,0,
W,SUT-10CA,1,1,MA-SUT-10CA,0,0,,0,0,,0,0,,0,0,,0,0,
G,TS-5056DA,1,1,MA-TS-5056DA,0,0,,0,0,,0,0,,0,0,,0,0,
G,TS-5056EA,1,1,MA-TS-5056EA,0,0,,0,0,,0,0,,0,0,,0,0,
G,TS-5056FA,1,1,MA-TS-5056FA,0,0,,0,0,,0,0,,0,0,,0,0,
G,TS-5056GA,1,1,MA-TS-5056GA,0,0,,0,0,,0,0,,0,0,,0,0,
G,TS-5056HA,1,1,MA-TS-5056HA,0,0,,0,0,,0,0,,0,0,,0,0,
G,TS-5056JA,1,1,MA-TS-5056JA,0,0,,0,0,,0,0,,0,0,,0,0,
D,TS-5253MA,1,1,MA-ES61-00301AB,0,0,,0,0,,0,0,,0,0,,0,0,
T,TS-5259BA12,1,1,MA-TS-5259BA12,1,1,,0,0,,0,0,,0,0,,0,0,
U,UV-8,1,1,MA-UV-8,0,0,,0,0,,0,0,,0,0,,0,0,
G,WA-65-568A,1,1,MA-65-568A,0,0,,0,0,,0,0,,0,0,,0,0,
A,WA-KD53-00401AA,1,1,MA-KD53-00401AA,0,0,,0,0,,0,0,,0,0,,0,0,
U,WMS-90,1,1,MA-WMS-90,0,0,,,,,,,,,,,,,
2,WMS-96A,1,1,MA-WMS-96A,0,0,,0,0,,0,0,,0,0,,0,0,
D,ZZ99-00101AZ,3,1,MA-ZZ99-00101AZ,0,0,,0,0,,0,0,,0,0,,0,0,
D,ZZ99-00104AZ,1,1,MA-ZZ99-00104AZ,0,0,,0,0,,0,0,,0,0,,0,0,
G,K-1608AA,1,1,MA-K-1608AA,1,1,,0,0,,0,0,,0,0,,0,0,
G,G-1111Q,1,1,MA-G-1111Q,0,0,,0,0,,0,0,,0,0,,0,0,
G,G-1111R,1,1,MA-G-1111R,1,1,,0,0,,0,0,,0,0,,0,0,
G,KF44-00701CA34,1,1,MA-KF44-00701CA34,1,1,,0,0,,0,0,,0,0,,0,0,
G,KF44-00701DA34,1,1,MA-KF44-00701DA34,1,1,,0,0,,0,0,,0,0,,0,0,
I,478-602EC36,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
I,5212-602BA34,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
I,5212-602CA34,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
I,479-602EB40,1,1,MA-RH-0031A-05D,0,0,,0,0,,0,0,,0,0,,0,0,
I,5202-602BA33,1,1,MA-RH-0031A-05D,0,0,,0,0,,0,0,,0,0,,0,0,
I,5308-602EB33,1,1,MA-RH-0031A-05F,0,0,,0,0,,0,0,,0,0,,0,0,
I,6105-602DB42,1,1,MA-RH-0031A-05H,0,0,,0,0,,0,0,,0,0,,0,0,
I,5143-602EA18,1,1,MA-RH-0031A-07E,0,0,,0,0,,0,0,,0,0,,0,0,
I,5143-602EA19,1,1,MA-RH-0031A-07E,0,0,,0,0,,0,0,,0,0,,0,0,
I,5145-602EA21,1,1,MA-RH-0031A-07E,0,0,,0,0,,0,0,,0,0,,0,0,
J,110-450,1,1,MA-110-450,0,0,,0,0,,0,0,,0,0,,0,0,
J,G-5123AA,1,1,MA-G-5123AA,0,0,,0,0,,0,0,,0,0,,0,0,
J,K-22602AA,1,1,MA-K-22602AA,0,0,,0,0,,0,0,,0,0,,0,0,
J,K-22602BA,1,1,MA-K-22602BA,0,0,,0,0,,0,0,,0,0,,0,0,
I,6215-606AA38,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
I,90-111SAE,1,1,MA-90-111SAE,0,0,,0,0,,0,0,,0,0,,0,0,
I,100-111BE,1,1,MA-100-111BE,0,0,,0,0,,0,0,,0,0,,0,0,
I,TS-5259-103AA30,1,1,MA-TS-5259-103AA30,0,0,,0,0,,0,0,,0,0,,0,0,
I,TS-5259-102AA,1,1,MA-TS-5259-102AA,0,0,,0,0,,0,0,,0,0,,0,0,
I,TS-5259-102BA,1,1,MA-TS-5259-102BA,0,0,,0,0,,0,0,,0,0,,0,0,
W,DC-4003FB,1,1,MA-DC-4003FB,0,0,,0,0,,0,0,,0,0,,0,0,
I,TS-5450BA19,1,1,MA-TS-5450BA19,0,0,,0,0,,0,0,,0,0,,0,0,
I,TS-5450CA19,1,1,MA-TS-5450BA19,0,0,,0,0,,0,0,,0,0,,0,0,
I,TS-5450DA19,1,1,MA-TS-5450BA19,0,0,,0,0,,0,0,,0,0,,0,0,
I,TS-5450EA19,1,1,MA-TS-5450BA19,0,0,,0,0,,0,0,,0,0,,0,0,
I,SPL-2843-13801KA,1,1,MA-K-13801KA,0,0,,0,0,,0,0,,0,0,,0,0,
I,6104-606AA36,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
I,C479-602BD36,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
I,SPL-2922AA,1,1,MA-K-13801JA,0,0,,0,0,,0,0,,0,0,,0,0,
I,SPL-2930-102AA,1,1,MA-1631-102AD,0,0,,0,0,,0,0,,0,0,,0,0,
I,SPL-2930-102BA,1,1,MA-1631-102BD,0,0,,0,0,,0,0,,0,0,,0,0,
C,MA-355-541-G,1,1,MA-355-541,0,0,,0,0,,0,0,,0,0,,0,0,
1,165-271AA,1,1,MA-165-271AA,0,0,,0,0,,0,0,,0,0,,0,0,
1,K-14917,1,1,MA-K-14917,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-4.0X40X97,216,1000,MA-SK5-T6XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-6.0X40X97,216,1000,MA-SK5-T6XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-3.5X40X97,144,1000,MA-SK5-T4XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-4.5X40X97,216,1000,MA-SK5-T6XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-5.0X40X97,216,1000,MA-SK5-T6XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-4.0X75X330,1206,1000,MA-SK5-T6XH75XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-T6XH40XL97-CUT-ONLY,216,1000,MA-SK5-T6XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-3.2X40X97,144,1000,MA-SK5-T4XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
@,5108-604AA38,1,1,MA-5108-604AA38,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-3.0X40X300,384,1000,MA-SK5-T4XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-T4XH40XL97-CUT-ONLY,144,1000,MA-SK5-T4XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
1,SK5-T4XH40XL65-CUT-ONLY,103,1000,MA-SK5-T4XH40XL1000,0,0,,0,0,,0,0,,0,0,,0,0,
