OYAHMCD,KTCD,BUCD,SRCD,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
GS-215AA,PA,100,3406,2013/06/01,0.0,300.0,,1
GS-215AA,PA,100,9999,2000/01/01,0.0,300.0,,1
GS-215BA,PA,100,3406,2013/06/01,0.0,1000.0,,1
GS-215BA,PA,100,9999,2000/01/01,0.0,1000.0,,1
GS-215CA,PA,100,3406,2013/06/01,0.0,1500.0,,1
GS-215CA,PA,100,9999,2000/01/01,0.0,1500.0,,1
GS-215DA,PA,100,3406,2013/06/01,0.0,2400.0,,1
GS-215DA,PA,100,9999,2000/01/01,0.0,2400.0,,1
GS-59,PL,100,1973,2013/06/01,0.0,28.0,,1
GS-59,PL,100,9999,2000/01/01,0.0,23.0,,1
GS-72AB,AO,100,3994,2023/11/01,0.0,511.0,,1
GS-72AB,AO,100,3994,2016/03/08,0.0,500.0,,1
GS-72AB,AO,100,9999,2000/01/01,0.0,511.0,,1
GS-72BB,AO,100,3994,2023/11/01,0.0,1061.0,,1
GS-72BB,AO,100,3994,2019/11/08,0.0,1050.0,,1
GS-72BB,AO,100,3994,2019/11/06,0.0,1090.0,,1
GS-72BB,AO,100,3994,2016/03/08,0.0,1050.0,,1
GS-72BB,AO,100,9999,2000/01/01,0.0,1050.0,,1
GS-72DB,AO,100,3994,2023/11/01,0.0,1616.0,,1
GS-72DB,AO,100,3994,2023/08/29,0.0,1705.0,,1
GS-72DB,AO,100,3994,2017/08/18,0.0,1605.0,,1
GS-72DB,AO,100,9999,2000/01/01,0.0,1705.0,,1
GS-72EB,AO,100,3994,2023/11/01,0.0,1776.0,,1
GS-72EB,AO,100,3994,2016/03/08,0.0,1765.0,,1
GS-72FB,AO,100,3994,2023/11/01,0.0,511.0,,1
GS-72FB,AO,100,3994,2016/03/08,0.0,500.0,,1
GS-72FB,AO,100,9999,2000/01/01,0.0,511.0,,1
GS-72HB,AO,100,3994,2023/11/01,0.0,2640.0,,1
GS-72HB,AO,100,3994,2016/03/08,0.0,2604.0,,1
GS-72HB,AO,100,9999,2000/01/01,0.0,2640.0,,1
GUT-30Q1B,PA,100,1515,2013/06/01,0.0,280.0,,1
GUT-30Q1B,PA,100,9999,2000/01/01,0.0,280.0,,1
GUT-30Q2B,PA,100,1515,2013/06/01,0.0,280.0,,1
GUT-30Q2B,PA,100,9999,2000/01/01,0.0,280.0,,1
GUT-30X1B,PA,100,1515,2013/06/01,0.0,280.0,,1
GUT-30X1B,PA,100,9999,2000/01/01,0.0,280.0,,1
GUT-30X2B,PA,100,1515,2013/06/01,0.0,280.0,,1
GUT-30X2B,PA,100,9999,2000/01/01,0.0,280.0,,1
GUT-99BB30,AO,100,1973,2013/06/01,0.0,413.0,,1
GUT-99BB30,AO,100,1973,2000/01/02,0.0,390.0,,1
GUT-99BB30,AO,100,1973,2000/01/01,0.0,468.0,,1
GUT-99BB30,AO,100,9999,2000/01/01,0.0,390.0,,1
K-12401,HT,100,1092,2013/06/01,0.0,165.0,,1
K-12401,HT,100,1092,2000/01/02,0.0,100.0,,1
K-12401,HT,100,9999,2000/01/01,0.0,165.0,,1
K-12401,HT,100,1092,2000/01/01,0.0,50.0,,1
K-12401,PL,100,3861,2013/06/01,0.0,350.0,,1
K-12401,PL,100,3413,2013/06/01,0.0,200.0,,1
K-12401,PL,100,9999,2000/01/01,0.0,350.0,,1
K-12401HA,HT,100,1092,2013/06/01,0.0,53.5,,1
K-12401HA,HT,100,1092,2000/01/02,0.0,50.0,,1
K-12401HA,HT,100,9999,2000/01/01,0.0,125.0,,1
K-12401HA,HT,100,1092,2000/01/01,0.0,125.0,,1
K-12401HA,PL,100,3861,2013/06/01,0.0,320.0,,1
K-12401HA,PL,100,9999,2000/01/01,0.0,320.0,,1
K-12401HC,HT,100,1092,2013/06/01,0.0,500.0,,1
K-12401HC,HT,100,1092,2000/01/02,0.0,53.5,,1
K-12401HC,HT,100,9999,2000/01/01,0.0,500.0,,1
K-12401HC,HT,100,1092,2000/01/01,0.0,50.0,,1
K-12401HC,PL,100,1973,2013/06/01,0.0,205.0,,1
K-12401HC,PL,100,3861,2013/06/01,0.0,320.0,,1
K-12401HC,PL,100,3413,2013/06/01,0.0,200.0,,1
K-12401HC,PL,100,9999,2000/01/01,0.0,320.0,,1
K-12401HD,PL,100,9999,2000/01/01,0.0,320.0,,1
K-12402,HT,100,1092,2013/06/01,0.0,165.0,,1
K-12402,HT,100,1092,2000/01/02,0.0,100.0,,1
K-12402,HT,100,1092,2000/01/01,0.0,50.0,,1
K-12402,HT,100,9999,2000/01/01,0.0,165.0,,1
K-12402,PL,100,1973,2013/06/01,0.0,192.0,,1
K-12402,PL,100,3413,2013/06/01,0.0,200.0,,1
K-12402,PL,100,3861,2013/06/01,0.0,350.0,,1
K-12402,PL,100,9999,2000/01/01,0.0,350.0,,1
K-12402HB,HT,100,1092,2013/06/01,0.0,53.5,,1
K-12402HB,HT,100,1092,2000/01/02,0.0,50.0,,1
K-12402HB,HT,100,1092,2000/01/01,0.0,125.0,,1
K-12402HB,HT,100,9999,2000/01/01,0.0,125.0,,1
K-12402HB,PL,100,3861,2013/06/01,0.0,320.0,,1
K-12402HB,PL,100,9999,2000/01/01,0.0,320.0,,1
K-12402HD,HT,100,1092,2013/06/01,0.0,53.5,,1
K-12402HD,HT,100,9999,2000/01/01,0.0,53.5,,1
K-12402HD,HT,100,1092,2000/01/01,0.0,50.0,,1
K-12402HD,PL,100,3861,2013/06/01,0.0,320.0,,1
K-12402HD,PL,100,1973,2013/06/01,0.0,205.0,,1
K-12402HD,PL,100,1973,2000/01/01,0.0,162.0,,1
K-12402HD,PL,100,9999,2000/01/01,0.0,320.0,,1
K-12415,PL,100,1973,2013/06/01,0.0,152.0,,1
K-12415,PL,100,9999,2000/01/01,0.0,150.0,,1
K-12415,AO,100,1042,2013/06/01,0.0,80.0,,1
K-12415,AO,100,9999,2000/01/01,0.0,80.0,,1
K-12415B,PL,100,1973,2013/06/01,0.0,152.0,,1
K-12415B,PL,100,9999,2000/01/01,0.0,144.0,,1
K-12415C,PL,100,1973,2013/06/01,0.0,153.0,,1
K-12415C,PL,100,9999,2000/01/01,0.0,153.0,,1
K-12419,PL,100,1973,2013/06/01,0.0,152.0,,1
K-12419,PL,100,9999,2000/01/01,0.0,150.0,,1
K-12419,AO,100,1042,2013/06/01,0.0,80.0,,1
K-12419,AO,100,9999,2000/01/01,0.0,80.0,,1
K-12419B,PL,100,1973,2013/06/01,0.0,171.0,,1
K-12419B,PL,100,9999,2000/01/01,0.0,162.0,,1
K-13215,PL,100,3422,2025/02/10,0.0,350.0,,1
K-13215,PL,100,3861,2013/06/01,0.0,350.0,,1
K-13215,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13215B,PL,100,3422,2025/02/10,0.0,350.0,,1
K-13215B,PL,100,3861,2015/10/30,0.0,350.0,,1
K-13215B,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13215C,PL,100,3422,2025/02/10,0.0,350.0,,1
K-13215C,PL,100,3861,2017/02/02,0.0,350.0,,1
K-13215C,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13215D,PL,100,3422,2025/02/10,0.0,350.0,,1
K-13215D,PL,100,3861,2017/02/02,0.0,350.0,,1
K-13215D,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13216,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13216,PL,100,1973,2013/06/01,0.0,171.0,,1
K-13216,PL,100,3861,2013/06/01,0.0,300.0,,1
K-13216,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13216D,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13216D,PL,100,3861,2013/06/01,0.0,300.0,,1
K-13216D,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13216E,PL,100,3422,2025/02/10,0.0,350.0,,1
K-13216E,PL,100,3861,2013/06/01,0.0,350.0,,1
K-13216E,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13216F,PL,100,3861,2015/11/19,0.0,250.0,,1
K-13216F,PL,100,1973,2013/06/01,0.0,200.0,,1
K-13216F,PL,100,9999,2000/01/01,0.0,200.0,,1
K-13216G,PL,100,3861,2013/06/01,0.0,350.0,,1
K-13216G,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13216H,PL,100,3861,2013/06/01,0.0,400.0,,1
K-13216H,PL,100,9999,2000/01/01,0.0,400.0,,1
K-13216J,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13216J,PL,100,3861,2017/02/02,0.0,300.0,,1
K-13216J,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13216K,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13216K,PL,100,3861,2017/02/02,0.0,300.0,,1
K-13216K,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13216L,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13216L,PL,100,3861,2017/02/02,0.0,300.0,,1
K-13216L,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13217C,PL,100,3422,2025/02/10,0.0,250.0,,1
K-13217C,PL,100,1973,2013/06/01,0.0,140.0,,1
K-13217C,PL,100,3861,2013/06/01,0.0,250.0,,1
K-13217C,PL,100,9999,2000/01/01,0.0,250.0,,1
K-13217D,PL,100,3861,2015/11/19,0.0,250.0,,1
K-13217D,PL,100,1973,2013/06/01,0.0,200.0,,1
K-13217D,PL,100,9999,2000/01/01,0.0,200.0,,1
K-13218,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13218,PL,100,1973,2013/06/01,0.0,151.0,,1
K-13218,PL,100,3861,2013/06/01,0.0,300.0,,1
K-13218,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13218B,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13218B,PL,100,3861,2013/06/01,0.0,300.0,,1
K-13218B,PL,100,1973,2013/06/01,0.0,195.0,,1
K-13218B,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13218C,PL,100,3422,2025/02/10,0.0,300.0,,1
K-13218C,PL,100,3861,2013/06/01,0.0,300.0,,1
K-13218C,PL,100,1973,2013/06/01,0.0,185.0,,1
K-13218C,PL,100,9999,2000/01/01,0.0,300.0,,1
K-13218E,PL,100,3422,2025/02/10,0.0,400.0,,1
K-13218E,PL,100,3861,2013/06/01,0.0,400.0,,1
K-13218E,PL,100,9999,2000/01/01,0.0,400.0,,1
K-13218F,PL,100,3422,2025/02/10,0.0,400.0,,1
K-13218F,PL,100,3861,2013/06/01,0.0,400.0,,1
K-13218F,PL,100,9999,2000/01/01,0.0,400.0,,1
K-13224LA,PL,100,3861,2015/06/01,0.0,100.0,,1
K-13224LA,PL,100,3861,2013/06/01,0.0,200.0,,1
K-13224LA,PL,100,9999,2000/01/01,0.0,100.0,,1
K-13225C,PL,100,3861,2020/03/25,0.0,250.0,,1
K-13225C,PL,100,9999,2000/01/01,0.0,250.0,,1
K-13225D,PL,100,3861,2017/01/18,0.0,150.0,,1
K-13225D,PL,100,3861,2013/06/01,0.0,250.0,,1
K-13225D,PL,100,9999,2000/01/01,0.0,150.0,,1
K-13225E,PL,100,1973,2013/06/01,0.0,139.0,,1
K-13225E,PL,100,3861,2013/06/01,0.0,250.0,,1
K-13225E,PL,100,9999,2000/01/01,0.0,250.0,,1
K-13225K,PL,100,1973,2013/06/01,0.0,107.0,,1
K-13225K,PL,100,3861,2013/06/01,0.0,150.0,,1
K-13225K,PL,100,9999,2000/01/01,0.0,150.0,,1
K-13225L,PL,100,3861,2022/08/03,0.0,390.0,,1
K-13225L,PL,100,3861,2013/06/01,0.0,300.0,,1
K-13225L,PL,100,9999,2000/01/01,0.0,390.0,,1
K-13226D,PL,100,1973,2013/06/01,0.0,375.0,,1
K-13226DA,PL,100,3422,2025/02/10,0.0,800.0,,1
K-13226DA,PL,100,3861,2013/06/01,0.0,800.0,,1
K-13226DA,PL,100,1973,2013/06/01,0.0,487.0,,1
K-13226DA,PL,100,9999,2000/01/01,0.0,800.0,,1
K-13226EA,PL,100,3422,2025/02/10,0.0,700.0,,1
K-13226EA,PL,100,3861,2013/06/01,0.0,700.0,,1
K-13226EA,PL,100,1973,2013/06/01,0.0,487.0,,1
K-13226EA,PL,100,9999,2000/01/01,0.0,700.0,,1
K-13226F,PL,100,1973,2013/06/01,0.0,460.0,,1
K-13226FA,PL,100,3422,2025/02/10,0.0,700.0,,1
K-13226FA,PL,100,3861,2013/06/01,0.0,700.0,,1
K-13226FA,PL,100,9999,2000/01/01,0.0,700.0,,1
K-13226HA,PL,100,3422,2025/02/10,0.0,800.0,,1
K-13226HA,PL,100,3861,2013/06/01,0.0,800.0,,1
K-13226HA,PL,100,9999,2000/01/01,0.0,800.0,,1
K-13226JA,PL,100,3422,2025/02/10,0.0,700.0,,1
K-13226JA,PL,100,3861,2013/06/01,0.0,700.0,,1
K-13226JA,PL,100,9999,2000/01/01,0.0,700.0,,1
K-13226KA,PL,100,3422,2025/02/10,0.0,700.0,,1
K-13226KA,PL,100,3861,2016/07/21,0.0,700.0,,1
K-13226KA,PL,100,9999,2000/01/01,0.0,700.0,,1
K-13226MA,PL,100,3422,2025/02/10,0.0,800.0,,1
K-13226MA,PL,100,3861,2013/06/01,0.0,800.0,,1
K-13226MA,PL,100,9999,2000/01/01,0.0,800.0,,1
K-13226N,PL,100,1973,2013/06/01,0.0,445.0,,1
K-13226N,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13226NA,PL,100,3422,2025/02/10,0.0,700.0,,1
K-13226NA,PL,100,3861,2020/02/27,0.0,700.0,,1
K-13226NA,PL,100,9999,2000/01/01,0.0,700.0,,1
K-13226QA,PL,100,3422,2025/02/10,0.0,700.0,,1
K-13226QA,PL,100,3861,2020/02/27,0.0,700.0,,1
K-13226QA,PL,100,9999,2000/01/01,0.0,700.0,,1
K-13226RA,PL,100,3422,2025/02/10,0.0,700.0,,1
K-13226RA,PL,100,3861,2022/07/04,0.0,700.0,,1
K-13226RA,PL,100,9999,2000/01/01,0.0,700.0,,1
K-13230B,PL,100,3422,2025/02/10,0.0,250.0,,1
K-13230B,PL,100,3861,2013/06/01,0.0,250.0,,1
K-13230B,PL,100,1973,2013/06/01,0.0,137.0,,1
K-13230B,PL,100,9999,2000/01/01,0.0,250.0,,1
K-13230C,PL,100,1973,2013/06/01,0.0,200.0,,1
K-13230C,PL,100,3861,2013/06/01,0.0,250.0,,1
K-13230C,PL,100,9999,2000/01/01,0.0,250.0,,1
K-13231B,PL,100,1973,2013/06/01,0.0,150.0,,1
K-13231D,PL,100,1973,2013/06/01,0.0,150.0,,1
K-13239,PL,100,3422,2025/02/10,0.0,250.0,,1
K-13239,PL,100,3861,2015/07/23,0.0,250.0,,1
K-13239,PL,100,9999,2000/01/01,0.0,250.0,,1
K-13240,PL,100,3422,2025/02/10,0.0,350.0,,1
K-13240,PL,100,3861,2013/06/01,0.0,350.0,,1
K-13240,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13240B,PL,100,3422,2025/02/10,0.0,350.0,,1
K-13240B,PL,100,3861,2013/06/01,0.0,350.0,,1
K-13240B,PL,100,9999,2000/01/01,0.0,68.0,,1
K-13240C,PL,100,1973,2013/06/01,0.0,85.0,,1
K-13240C,PL,100,9999,2000/01/01,0.0,80.0,,1
K-13240E,PL,100,3422,2025/04/02,0.0,350.0,,1
K-13240E,PL,100,3861,2013/06/01,0.0,350.0,,1
K-13240E,PL,100,9999,2000/01/01,0.0,350.0,,1
K-13244AA,PL,100,1973,2013/06/01,0.0,64.0,,1
K-13244AA,PL,100,9999,2000/01/01,0.0,50.0,,1
K-13247AA,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-13247AA,PL,100,9999,2000/01/01,0.0,1200.0,,1
K-13247BA,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-13247BA,PL,100,9999,2000/01/01,0.0,1200.0,,1
K-13248AA,PL,100,3861,2013/06/01,0.0,150.0,,1
K-13248AA,PL,100,9999,2000/01/01,0.0,150.0,,1
K-13249AA,PL,100,3861,2013/06/01,0.0,150.0,,1
K-13249AA,PL,100,9999,2000/01/01,0.0,150.0,,1
K-13290A,PL,100,1973,2013/06/01,0.0,153.0,,1
K-13304EA,MC,100,1977,2013/06/01,0.0,6050.0,,1
K-13304EA,MC,100,9999,2000/01/01,0.0,6050.0,,1
K-13304EA,PL,100,3861,2013/06/01,0.0,600.0,,1
K-13304EA,PL,100,9999,2000/01/01,0.0,600.0,,1
K-14901,MC,100,1205,2016/02/26,0.0,11000.0,,1
K-14901,PA,100,1515,2022/08/25,0.0,362.0,,1
K-14901,PA,100,1515,2016/02/26,0.0,347.0,,1
K-14902-3,HT,100,CA,2016/04/13,0.0,1.0,,1
K-14902-3,PL,100,3861,2016/03/08,0.0,94.6,,1
K-14903D,AO,100,1042,2016/03/08,0.0,1.0,,1
K-14903D,HT,100,CA,2016/04/13,0.0,1.0,,1
K-14903D,G,100,1042,2016/03/08,0.0,1.0,,1
K-14906A,PL,100,1973,2013/06/01,0.0,87.0,,1
K-14906A,PL,100,9999,2000/01/01,0.0,100.0,,1
K-14906AM,PL,100,1973,2013/06/01,0.0,68.0,,1
K-14906B,PL,100,1973,2013/06/01,0.0,129.0,,1
K-14906B,PL,100,3861,2013/06/01,0.0,150.0,,1
K-14906B,PL,100,9999,2000/01/01,0.0,150.0,,1
K-14906BM,PL,100,1973,2013/06/01,0.0,68.0,,1
K-14907A,PL,100,3861,2013/06/01,0.0,150.0,,1
K-14907A,PL,100,1973,2013/06/01,0.0,129.0,,1
K-14907A,PL,100,9999,2000/01/01,0.0,150.0,,1
K-14907AM,PL,100,1973,2013/06/01,0.0,42.5,,1
K-14907B,PL,100,3861,2022/08/03,0.0,195.0,,1
K-14907B,PL,100,1973,2015/07/01,0.0,0.0,,1
K-14907B,PL,100,3861,2015/07/01,0.0,150.0,,1
K-14907B,PL,100,1973,2013/06/01,0.0,55.0,,1
K-14907B,PL,100,9999,2000/01/01,0.0,150.0,,1
K-14907BM,PL,100,1973,2013/06/01,0.0,42.5,,1
K-14913JA,HT,100,CA,2016/04/13,0.0,1.0,,1
K-14921,PL,100,3861,2013/06/01,0.0,150.0,,1
K-14921,PL,100,1973,2013/06/01,0.0,129.0,,1
K-14921,PL,100,9999,2000/01/01,0.0,150.0,,1
K-15607EB,PL,100,1973,2013/06/01,0.0,480.0,,1
K-15607EB,PL,100,9999,2000/01/01,0.0,400.0,,1
K-16302J,PL,100,1973,2013/06/01,0.0,42.5,,1
K-16304,PL,100,1973,2013/06/01,0.0,39.0,,1
K-16304GA,PL,100,1973,2013/06/01,0.0,30.6,,1
K-16306GB,PL,100,1973,2013/06/01,0.0,42.5,,1
K-17203B-CL,TH,100,9999,2000/01/01,0.0,7800.0,,1
K-17401NA,PL,100,3861,2024/09/12,0.0,800.0,,1
K-17401NA,PL,100,3861,2013/06/01,0.0,500.0,,1
K-17401NA,PL,100,9999,2000/01/01,0.0,500.0,,1
K-17401NB,PL,100,3861,2024/09/12,0.0,800.0,,1
K-17401NB,PL,100,3861,2013/06/01,0.0,500.0,,1
K-17401NB,PL,100,9999,2000/01/01,0.0,500.0,,1
K-17401NC,PL,100,3861,2024/09/12,0.0,800.0,,1
K-17401NC,PL,100,1973,2013/06/01,0.0,305.0,,1
K-17401NC,PL,100,3861,2013/06/01,0.0,500.0,,1
K-17401NC,PL,100,9999,2000/01/01,0.0,800.0,,1
K-17401ND,PL,100,3861,2013/06/01,0.0,800.0,,1
K-17401ND,PL,100,1973,2013/06/01,0.0,508.0,,1
K-17401ND,PL,100,9999,2000/01/01,0.0,800.0,,1
K-17401NE,PL,100,3861,2024/09/12,0.0,1000.0,,1
K-17401NE,PL,100,1973,2013/06/01,0.0,508.0,,1
K-17401NE,PL,100,3861,2013/06/01,0.0,600.0,,1
K-17401NE,PL,100,9999,2000/01/01,0.0,600.0,,1
K-17401NF,PL,100,3861,2024/09/12,0.0,1000.0,,1
K-17401NF,PL,100,1973,2013/06/01,0.0,432.0,,1
K-17401NF,PL,100,3861,2013/06/01,0.0,800.0,,1
K-17401NF,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17401NG,PL,100,1973,2013/06/01,0.0,457.0,,1
K-17401NG,PL,100,3861,2013/06/01,0.0,1000.0,,1
K-17401NG,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17401NH,PL,100,3861,2024/09/12,0.0,1000.0,,1
K-17401NH,PL,100,3861,2013/06/01,0.0,300.0,,1
K-17401NH,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17401NJ,PL,100,3861,2013/06/01,0.0,1000.0,,1
K-17401NJ,PL,100,1973,2013/06/01,0.0,432.0,,1
K-17401NJ,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17401NK,PL,100,3861,2024/09/12,0.0,1500.0,,1
K-17401NK,PL,100,1973,2013/06/01,0.0,1270.0,,1
K-17401NK,PL,100,3861,2013/06/01,0.0,850.0,,1
K-17401NK,PL,100,9999,2000/01/01,0.0,1500.0,,1
K-17401NL,PL,100,3861,2024/09/12,0.0,800.0,,1
K-17401NL,PL,100,3861,2013/06/01,0.0,500.0,,1
K-17401NL,PL,100,9999,2000/01/01,0.0,800.0,,1
K-17402NA,PL,100,3861,2025/03/04,0.0,1000.0,,1
K-17402NA,PL,100,3861,2022/08/03,0.0,1560.0,,1
K-17402NA,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NA,PL,100,9999,2000/01/01,0.0,1200.0,,1
K-17402NB,PL,100,3861,2025/03/04,0.0,1000.0,,1
K-17402NB,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NB,PL,100,9999,2000/01/01,0.0,1200.0,,1
K-17402NC,PL,100,3861,2025/03/04,0.0,1000.0,,1
K-17402NC,PL,100,3861,2022/08/03,0.0,1560.0,,1
K-17402NC,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NC,PL,100,1973,2013/06/01,0.0,864.0,,1
K-17402NC,PL,100,9999,2000/01/01,0.0,1560.0,,1
K-17402ND,PL,100,3861,2025/01/06,0.0,1000.0,,1
K-17402ND,PL,100,3861,2022/08/03,0.0,1560.0,,1
K-17402ND,PL,100,1973,2013/06/01,0.0,648.0,,1
K-17402ND,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402ND,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17402NE,PL,100,3861,2025/03/04,0.0,1000.0,,1
K-17402NE,PL,100,3861,2021/06/08,0.0,1200.0,,1
K-17402NE,PL,100,1973,2013/06/01,0.0,864.0,,1
K-17402NE,PL,100,9999,2000/01/01,0.0,1200.0,,1
K-17402NF,PL,100,3861,2025/01/06,0.0,1000.0,,1
K-17402NF,PL,100,3861,2022/08/03,0.0,1560.0,,1
K-17402NF,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NF,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17402NG,PL,100,3861,2025/01/06,0.0,1000.0,,1
K-17402NG,PL,100,3861,2022/08/03,0.0,1560.0,,1
K-17402NG,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NG,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17402NH,PL,100,3861,2025/01/06,0.0,1000.0,,1
K-17402NH,PL,100,3861,2022/08/03,0.0,1560.0,,1
K-17402NH,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NH,PL,100,9999,2000/01/01,0.0,1000.0,,1
K-17402NJ,PL,100,3861,2025/03/04,0.0,1000.0,,1
K-17402NJ,PL,100,3861,2022/08/03,0.0,1560.0,,1
K-17402NJ,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NJ,PL,100,1973,2013/06/01,0.0,864.0,,1
K-17402NJ,PL,100,9999,2000/01/01,0.0,1560.0,,1
K-17402NK,PL,100,3861,2025/03/04,0.0,1000.0,,1
K-17402NK,PL,100,9999,2000/01/01,0.0,1170.0,,1
K-17402NL,PL,100,3861,2025/03/04,0.0,1000.0,,1
K-17402NL,PL,100,3861,2013/06/01,0.0,1200.0,,1
K-17402NL,PL,100,9999,2000/01/01,0.0,1200.0,,1
K-17402PA,PL,100,1973,2013/06/01,0.0,774.0,,1
K-17402PC,PL,100,1973,2013/06/01,0.0,1620.0,,1
K-17407A,PL,100,3861,2025/03/04,0.0,900.0,,1
K-17407A,PL,100,3861,2022/08/03,0.0,1950.0,,1
K-17407A,PL,100,3861,2013/06/01,0.0,1500.0,,1
K-17407A,PL,100,1973,2013/06/01,0.0,1170.0,,1
K-17407A,PL,100,9999,2000/01/01,0.0,1950.0,,1
K-17407B,PL,100,3861,2025/03/04,0.0,1200.0,,1
K-17407B,PL,100,3861,2025/01/06,0.0,900.0,,1
K-17407B,PL,100,3861,2022/08/03,0.0,1950.0,,1
K-17407B,PL,100,3861,2013/06/01,0.0,1500.0,,1
K-17407B,PL,100,9999,2000/01/01,0.0,1200.0,,1
K-17407C,PL,100,3861,2025/03/04,0.0,1200.0,,1
K-17408,PL,100,3861,2025/01/06,0.0,300.0,,1
K-17408,PL,100,3861,2022/08/03,0.0,195.0,,1
K-17408,PL,100,1973,2013/06/01,0.0,127.0,,1
K-17408,PL,100,3861,2013/06/01,0.0,150.0,,1
K-17408,PL,100,9999,2000/01/01,0.0,300.0,,1
K-17408B,PL,100,3861,2025/01/06,0.0,300.0,,1
K-17408B,PL,100,3861,2022/08/03,0.0,195.0,,1
K-17408B,PL,100,3861,2013/06/01,0.0,150.0,,1
K-17408B,PL,100,1973,2013/06/01,0.0,127.0,,1
K-17408B,PL,100,9999,2000/01/01,0.0,300.0,,1
K-17603BA,MC,100,3211,2016/02/22,0.0,66.0,,1
K-18305B,HT,100,3072,2013/06/01,0.0,549.0,,1
K-18305C,HT,100,3072,2013/06/01,0.0,360.0,,1
K-18305C,HT,100,9999,2000/01/01,0.0,360.0,,1
K-18305D,HT,100,3072,2013/06/01,0.0,360.0,,1
K-18401A,PL,100,1973,2013/06/01,0.0,203.0,,1
K-18401A,PL,100,9999,2000/01/01,0.0,203.0,,1
K-18401B,PL,100,1973,2013/06/01,0.0,57.0,,1
K-18401B,PL,100,9999,2000/01/01,0.0,54.0,,1
K-18402B,HT,100,3072,2013/06/01,0.0,414.0,,1
K-18402C,HT,100,3072,2013/06/01,0.0,200.0,,1
K-18402C,HT,100,9999,2000/01/01,0.0,200.0,,1
K-18410,PL,100,1973,2013/06/01,0.0,126.0,,1
K-18410,PL,100,9999,2000/01/01,0.0,126.0,,1
K-18412,PL,100,1973,2013/06/01,0.0,10.0,,1
K-18412,PL,100,9999,2000/01/01,0.0,9.0,,1
K-18801A,PL,100,1973,2013/06/01,0.0,57.0,,1
K-18801A,PL,100,3861,2013/06/01,0.0,120.0,,1
K-18801A,PL,100,9999,2000/01/01,0.0,120.0,,1
K-18801AB,PL,100,3861,2022/01/11,0.0,150.0,,1
K-18801AB,PL,100,9999,2000/01/01,0.0,150.0,,1
K-18801B,PL,100,3861,2013/06/01,0.0,150.0,,1
K-18801B,PL,100,9999,2000/01/01,0.0,150.0,,1
K-18801BB,PL,100,3861,2013/06/01,0.0,120.0,,1
K-18801BB,PL,100,1973,2013/06/01,0.0,98.0,,1
K-18801BB,PL,100,9999,2000/01/01,0.0,120.0,,1
K-18801C,PL,100,3861,2023/07/13,0.0,150.0,,1
K-18801C,PL,100,1973,2013/06/01,0.0,76.5,,1
K-18801C,PL,100,9999,2000/01/01,0.0,150.0,,1
K-18801D,PL,100,1973,2013/06/01,0.0,127.0,,1
K-18801D,PL,100,9999,2000/01/01,0.0,100.0,,1
K-18801EA,PL,100,1973,2013/06/01,0.0,60.0,,1
K-18801EA,PL,100,9999,2000/01/01,0.0,60.0,,1
K-18802A,PL,100,3861,2013/06/01,0.0,120.0,,1
