区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
E,EUT-103DA,1.0,1,PEFIN-EUT-103DA,1.0,1.0,MA-EUT-103,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
E,EUT-103EA,1.0,1,PEFIN-EUT-103EA,1.0,1.0,MA-EUT-103,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67ACL,1.0,1,A0-EUT-67ACL,1.0,1.0,MA-EUT-67ACL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67ADL,1.0,1,A0-EUT-67ADL,1.0,1.0,MA-EUT-67ADL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67AFL,1.0,1,A0-EUT-67AFL,1.0,1.0,MA-EUT-67AFL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67AKL,1.0,1,A0-EUT-67AKL,1.0,1.0,MA-EUT-67AKL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67ALL,1.0,1,A0-EUT-67ALL,1.0,1.0,MA-EUT-67ALL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67AML,1.0,1,A0-EUT-67AML,1.0,1.0,MA-EUT-67AML,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67AQL,1.0,1,A0-EUT-67AQL,1.0,1.0,MA-EUT-67AQL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,EUT-67XL,1.0,1,A0-EUT-67XL,1.0,1.0,MA-EUT-67XL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-2417AE,1.0,1,PL-G-2417AE,1.0,1.0,MA-G-2417AE,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-2417J,1.0,1,PL-G-2417J,1.0,1.0,MA-G-2417J,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-2417K,1.0,1,PL-G-2417K,1.0,1.0,MA-G-2417K,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-2417L,1.0,1,PL-G-2417L,1.0,1.0,MA-G-2417L,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-2418E,1.0,1,PL-G-2418E,1.0,1.0,MA-G-2418E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-2418F,1.0,1,PL-G-2418F,1.0,1.0,MA-G-2418F,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912AB,1.0,1,PL-G-2912AB,1.0,1.0,MA-G-2912AB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912BB,1.0,1,PL-G-2912BB,1.0,1.0,MA-G-2912BB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912C,1.0,1,PL-G-2912C,1.0,1.0,MA-G-2912C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912DB,1.0,1,PL-G-2912DB,1.0,1.0,MA-G-2912DB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912EB,1.0,1,PL-G-2912EB,1.0,1.0,MA-G-2912EB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912FB,1.0,1,PL-G-2912FB,1.0,1.0,MA-G-2912FB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912G,1.0,1,PL-G-2912G,1.0,1.0,MA-G-2912G,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2912H,1.0,1,PL-G-2912H,1.0,1.0,MA-G-2912H,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2924AA,1.0,1,PA-G-2924AA,1.0,1.0,MA-G-2924AA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Q,G-2924BA,1.0,1,PEFIN-G-2924BA,1.0,1.0,PA-G-2924BA,1.0,1.0,MA-G-2924BA,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VD16A,1.0,1,MA-G-3001VD16A,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VD16B,1.0,1,MA-G-3001VD16B,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VD16C,1.0,1,MA-G-3001VD16C,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VD30,1.0,1,MA-G-3001VD30,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VD38,1.0,1,MA-G-3001VD38,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VGC38,1.0,1,MA-G-3001VGC38,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VH30,1.0,1,MA-G-3001VH30,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VH38,1.0,1,AO-G-3001VH38,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VJ30,1.0,1,MA-G-3001VJ30,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VJ38,1.0,1,MA-G-3001VJ38,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VK38,1.0,1,MA-G-3001VK38,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3001VL38,1.0,1,MA-G-3001VL38,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-3411,1.0,1,MA-G-3411,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3413B,1.0,1,PA-G-3413B,1.0,1.0,MV-G-3413B,1.0,1.0,MA-G-3413B,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3413N,1.0,1,PA-G-3413N,1.0,1.0,MV-G-3413N,1.0,1.0,MA-G-3413N,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3413P,1.0,1,PA-G-3413P,1.0,1.0,MV-G-3413P,1.0,1.0,MA-G-3413P,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3509AA,1.0,1,PA-G-3509AA,1.0,1.0,MA-G-3509AA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3509B,1.0,1,PA-G-3509B,1.0,1.0,MA-G-3509B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3509C,1.0,1,PA-G-3509C,1.0,1.0,MA-G-3509C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3515,1.0,1,PA-G-3515,1.0,1.0,MA-G-3515,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3515D,1.0,1,PA-G-3515D,1.0,1.0,MA-G-3515D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3515E,1.0,1,MC-G-3515E,1.0,1.0,MA-G-3515E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3515H,1.0,1,PA-G-3515H,1.0,1.0,MA-G-3515H,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3515J,1.0,1,PEFIN-G-3515J,1.0,1.0,MC-G-3515J,1.0,1.0,MA-G-512,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3515K,1.0,1,PA-G-3515K,1.0,1.0,MA-G-3515K,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-3801H,1.0,1,PEFIN-G-3801H,1.0,1.0,PA-G-3801H,1.0,1.0,MC-G-3801H,1.0,1.0,MA-G-3801H,0.0,0.0,,0.0,0.0,
W,G-402A,1.0,1,MC-G-402A,1.0,1.0,MA-G-402A,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
F,G-403B,1.0,1,PA-G-403B,1.0,1.0,MA-G-403B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-406E,1.0,1,MV-G-406E,1.0,1.0,MA-G-406E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
R,G-4206G,1.0,1,MA-G-4206G,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-4207,1.0,1,MA-G-4207,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-4209C,1.0,1,PA-G-4209C,1.0,1.0,MA-G-4209C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-5102FA,1.0,1,PA-G-5102FA,1.0,1.0,MA-G-5102FA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-5109,1.0,1,PA-G-5109,1.0,1.0,MA-G-5109,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-5112AL,1.0,1,SL-G-5112AL,1.0,1.0,MA-G-5112AL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-512,1.0,1,PA-G-512,1.0,1.0,MV-G-512,1.0,1.0,MA-G-512,0.0,0.0,,0.0,0.0,,0.0,0.0,
F,G-513,1.0,1,PA-G-513,1.0,1.0,MV-G-513,1.0,1.0,MA-G-513,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-5404C,1.0,1,PA-G-5404C,1.0,1.0,MA-G-5404C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-5404D,1.0,1,PA-G-5404D,1.0,1.0,MA-G-5404D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
S,G-5405A,1.0,1,PA-G-5405A,1.0,1.0,MA-G-5405A,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
R,G-5406KA,1.0,1,MA-G-5406KA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-6403FA,1.0,1,PA-G-6403FA,1.0,1.0,MA-G-6403FA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-6403FB,1.0,1,PA-G-6403FB,1.0,1.0,MA-G-6403FB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,G-6501VCB,1.0,1,MC-G-6501VCB,1.0,1.0,MA-G-6501VCB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-6503DA,1.0,1,PA-G-6503DA,1.0,1.0,MA-G-6503DA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-6503GA,1.0,1,MA-G-6503GA,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,G-6802,1.0,1,PL-G-6802,1.0,1.0,MA-G-6802,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-7202,1.0,1,PA-G-7202,1.0,1.0,MA-G-7202,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-7701B,1.0,1,PA-G-7701B,1.0,1.0,MA-G-7701B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-7701CA,1.0,1,PA-G-7701CA,1.0,1.0,MA-G-7701CA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-7702B,1.0,1,PA-G-7702B,1.0,1.0,MA-G-7702B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,G-8050,1.0,1,PL-G-8050,1.0,1.0,MA-G-8050,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-8301BA,1.0,1,MA-G-8301BA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-8302BA,1.0,1,PA-G-8302BA,1.0,1.0,MA-G-8302BA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,G-9501AE,1.0,1,PA-G-9501AE,1.0,1.0,MC-G-9501AE,1.0,1.0,MA-G-9501AE,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501BB,1.0,1,PA-G-9501BB,1.0,1.0,MA-G-9501BB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501BE,1.0,1,PA-G-9501BE,1.0,1.0,MA-G-9501BE,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501CA,1.0,1,PA-G-9501CA,1.0,1.0,MA-G-9501CA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501CB,1.0,1,PA-G-9501CB,1.0,1.0,MA-G-9501CB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501CE,1.0,1,PA-G-9501CE,1.0,1.0,MA-G-9501CE,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501DB,1.0,1,PA-G-9501DB,1.0,1.0,MA-G-9501DB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501DE,1.0,1,PA-G-9501DE,1.0,1.0,MA-G-9501DE,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501EB,1.0,1,PA-G-9501EB,1.0,1.0,MA-G-9501EB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501EE,1.0,1,PA-G-9501EE,1.0,1.0,MA-G-9501EE,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501FB,1.0,1,MA-G-9501FB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501HB,1.0,1,PA-G-9501HB,1.0,1.0,MA-G-9501HB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9501JA,1.0,1,PA-G-9501JA,1.0,1.0,MA-G-9501JA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9601CC,1.0,1,PA-G-9601CC,1.0,1.0,MA-G-9601CC,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9601DA,1.0,1,PA-G-9601DA,1.0,1.0,MA-G-9601DA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9602EB,1.0,1,MA-G-9602EB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9602EC,1.0,1,PA-G-9602EC,1.0,1.0,MA-G-9602EC,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9606AA,1.0,1,PA-G-9606AA,1.0,1.0,MA-G-9606AA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,G-9606BA,1.0,1,PA-G-9606BA,1.0,1.0,MA-G-9606BA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901BB30,1.0,1,MA-G-9901BB30,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901BB34,1.0,1,MA-G-9901BB34,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901DA30,1.0,1,MA-G-9901DA30,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901FA34,1.0,1,MA-G-9901FA34,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901GA30,1.0,1,MA-G-9901GA30,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901GA34,1.0,1,MA-G-9901GA34,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901HA30,1.0,1,MA-G-9901HA30,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901HA34,1.0,1,MA-G-9901HA34,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,G-9901LB28,1.0,1,MA-G-9901LB28,1.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,GR-EF80-00202AA,1.0,1,HT-EF80-00202AA,1.0,1.0,L2-EF80-00202AA,1.0,1.0,MA-EF80-00202AA,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,GR-EF80-00202CA,1.0,1,HT-EF80-00202CA,1.0,1.0,L2-EF80-00202CA,1.0,1.0,MA-EF80-00202CA,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,GS-215AA,1.0,1,PA-GS-215AA,1.0,1.0,MA-GS-215AA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,GS-215BA,1.0,1,PA-GS-215BA,1.0,1.0,MA-GS-215BA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,GS-215CA,1.0,1,PA-GS-215CA,1.0,1.0,MA-GS-215CA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,GS-215DA,1.0,1,PA-GS-215DA,1.0,1.0,MA-GS-215DA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,GS-59,1.0,1,PL-GS-59,1.0,1.0,MA-GS-59,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2,GS-72AB,1.0,1,AO-GS-72AB,1.0,1.0,MA-GS-72AB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2,GS-72BB,1.0,1,AO-GS-72BB,1.0,1.0,MA-GS-72BB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2,GS-72DB,1.0,1,AO-GS-72DB,1.0,1.0,MA-GS-72HB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2,GS-72EB,1.0,1,AO-GS-72EB,1.0,1.0,MA-GS-72EB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2,GS-72FB,1.0,1,AO-GS-72FB,1.0,1.0,MA-GS-72AB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2,GS-72HB,1.0,1,AO-GS-72HB,1.0,1.0,MA-GS-72HB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,GS-72Q,1.0,1,PA-GS-72Q,1.0,1.0,MA-GS-72Q,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,GUT-30Q1B,1.0,1,PA-GUT-30Q1B,1.0,1.0,MA-GUT-30Q1B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,GUT-30Q2B,1.0,1,PA-GUT-30Q2B,1.0,1.0,MA-GUT-30Q2B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,GUT-30VC30,1.0,1,PA-GUT-30VC30,1.0,1.0,MA-GUT-30VC30,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,GUT-30X1B,1.0,1,PA-GUT-30X1B,1.0,1.0,MA-GUT-30X1B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,GUT-30X2B,1.0,1,PA-GUT-30X2B,1.0,1.0,MA-GUT-30X2B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
G,GUT-99BB30,1.0,1,A0-GUT-99BB30,1.0,1.0,MA-GUT-99BB30,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
K,HN-18E,1.0,1,PEFIN-HN-18E,1.0,1.0,MA-HN-18E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
2,K-11101B32,1.0,1,PEFIN-K-11101B32,1.0,1.0,MA-K-11101B32,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,K-11801D,1.0,1,PL-K-11801D,1.0,1.0,MA-K-11801D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12401,1.0,1,PL-K-12401,1.0,1.0,HT-K-12401,1.0,1.0,MA-K-12401,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12401HA,1.0,1,PL-K-12401HA,1.0,1.0,HT-K-12401HA,1.0,1.0,MA-K-12401HA,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12401HC,1.0,1,PL-K-12401HC,1.0,1.0,HT-K-12401HC,1.0,1.0,MA-K-12401HC,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12401HD,1.0,1,PL-K-12401HD,1.0,1.0,HT-K-12401HD,1.0,1.0,MA-K-12401HD,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12402,1.0,1,PL-K-12402,1.0,1.0,HT-K-12402,1.0,1.0,MA-K-12402,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12402HB,1.0,1,PL-K-12402HB,1.0,1.0,HT-K-12402HB,1.0,1.0,MA-K-12402HB,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12402HD,1.0,1,PL-K-12402HD,1.0,1.0,HT-K-12402HD,1.0,1.0,MA-K-12402HD,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12413F,1.0,1,MA-K-12413F,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12415,1.0,1,AO-K-12415,1.0,1.0,PL-K-12415,1.0,1.0,MA-K-12415,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12415B,1.0,1,PL-K-12415B,1.0,1.0,MA-K-12415B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12415C,1.0,1,PL-K-12415C,1.0,1.0,MA-K-12415C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12419,1.0,1,AO-K-12419,1.0,1.0,PL-K-12419,1.0,1.0,MA-K-12419,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12419B,1.0,1,PL-K-12419B,1.0,1.0,MA-K-12419B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12605TB,1.0,1,MA-K-12605,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12605UB,1.0,1,MA-K-12605,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12605VB,1.0,1,MA-K-12605,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
A,K-12605WB,1.0,1,MA-K-12605,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,K-13201FA,1.0,1,PEFIN-K-13201FA,1.0,1.0,MA-K-13201FA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
W,K-13202DA,1.0,1,PEFIN-K-13202DA,1.0,1.0,MA-K-13202DA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13215,1.0,1,PL-K-13215,1.0,1.0,MA-K-13215,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13215B,1.0,1,PL-K-13215B,1.0,1.0,MA-K-13215B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13215C,1.0,1,PL-K-13215C,1.0,1.0,MA-K-13215C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13215D,1.0,1,PL-K-13215D,1.0,1.0,MA-K-13215D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216,1.0,1,PL-K-13216,1.0,1.0,MA-K-13216,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216D,1.0,1,PL-K-13216D,1.0,1.0,MA-K-13216D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216E,1.0,1,PL-K-13216E,1.0,1.0,MA-K-13216E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216F,1.0,1,PL-K-13216F,1.0,1.0,MA-K-13216F,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216G,1.0,1,PL-K-13216G,1.0,1.0,MA-K-13216G,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216H,1.0,1,PL-K-13216H,1.0,1.0,MA-K-13216H,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216J,1.0,1,PL-K-13216J,1.0,1.0,MA-K-13216J,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216K,1.0,1,PL-K-13216K,1.0,1.0,MA-K-13216K,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13216L,1.0,1,PL-K-13216L,1.0,1.0,MA-K-13216L,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13217C,1.0,1,PL-K-13217C,1.0,1.0,MA-K-13217C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13217D,1.0,1,PL-K-13217D,1.0,1.0,MA-K-13217D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13218,1.0,1,PL-K-13218,1.0,1.0,MA-K-13218,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13218B,1.0,1,PL-K-13218B,1.0,1.0,MA-K-13218B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13218C,1.0,1,PL-K-13218C,1.0,1.0,MA-K-13218C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13218E,1.0,1,PL-K-13218E,1.0,1.0,MA-K-13218E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13218F,1.0,1,PL-K-13218F,1.0,1.0,MA-K-13218F,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13224LA,1.0,1,PL-K-13224LA,1.0,1.0,MA-K-13224LA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13225C,1.0,1,PL-K-13225C,1.0,1.0,MA-K-13225C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13225D,1.0,1,PL-K-13225D,1.0,1.0,MA-K-13225D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13225E,1.0,1,PL-K-13225E,1.0,1.0,MA-K-13225E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13225K,1.0,1,PL-K-13225K,1.0,1.0,MA-K-13225K,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13225L,1.0,1,PL-K-13225L,1.0,1.0,MA-K-13225L,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13226D,1.0,1,PL-K-13226D,1.0,1.0,MA-K-13226D,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
L,K-13226DA,1.0,1,PL-K-13226DA,1.0,1.0,MA-K-13226DA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
