No,完成部番,単位数分子,単位数分母,前工程
6,1231-103HA38,1.0,1,MA-1231-103HA38
1,1331-140BA30,0.0,0.0,
2,1331-140BA30,0.0,0.0,
3,1331-140BA30,0.0,0.0,
4,1331-140BA30,0.0,0.0,
5,1331-140BA30,0.0,0.0,
6,1331-140BA30,1.0,1,MA-1331-140BA30
1,1331-102LA02,0.0,0.0,
2,1331-102LA02,0.0,0.0,
3,1331-102LA02,0.0,0.0,
4,1331-102LA02,0.0,0.0,
5,1331-102LA02,0.0,0.0,
6,1331-102LA02,1.0,1,MA-1331-102LA02
1,1331-102MA02,0.0,0.0,
2,1331-102MA02,0.0,0.0,
3,1331-102MA02,0.0,0.0,
4,1331-102MA02,0.0,0.0,
5,1331-102MA02,0.0,0.0,
6,1331-102MA02,1.0,1,MA-1331-102MA02
1,G-6501VDB,0.0,0.0,
2,G-6501VDB,0.0,0.0,
3,G-6501VDB,0.0,0.0,
4,G-6501VDB,0.0,0.0,
5,G-6501VDB,0.0,0.0,
6,G-6501VDB,1.0,1,MA-G-6501VDB
1,3101-652AA7.6,0.0,0.0,
2,3101-652AA7.6,0.0,0.0,
3,3101-652AA7.6,0.0,0.0,
4,3101-652AA7.6,0.0,0.0,
5,3101-652AA7.6,1.0,1.0,MA-720-6527.6-DRUM
6,3101-652AA7.6,1.0,4,L1-720-6527.6-DRUM
1,603-601EA30,0.0,0.0,
2,603-601EA30,0.0,0.0,
3,603-601EA30,0.0,0.0,
4,603-601EA30,1.0,1.0,MA-603-601-BLOCK
5,603-601EA30,17.0,1.0,MC-603-601-BLOCK
6,603-601EA30,1.0,1,PL-603-601EA30
1,G-6501GA,0.0,0.0,
2,G-6501GA,0.0,0.0,
3,G-6501GA,0.0,0.0,
4,G-6501GA,0.0,0.0,
5,G-6501GA,1.0,1.0,MA-G-6501GA
6,G-6501GA,1.0,1,MC-G-6501GA
1,1044-404AD,0.0,0.0,
2,1044-404AD,0.0,0.0,
3,1044-404AD,0.0,0.0,
4,1044-404AD,0.0,0.0,
5,1044-404AD,0.0,0.0,
6,1044-404AD,1.0,1,MA-1044-404AD
1,1044-430EA,0.0,0.0,
2,1044-430EA,0.0,0.0,
3,1044-430EA,0.0,0.0,
4,1044-430EA,0.0,0.0,
5,1044-430EA,0.0,0.0,
6,1044-430EA,1.0,1,MA-1044-430EA
1,1631-111AA,0.0,0.0,
2,1631-111AA,0.0,0.0,
3,1631-111AA,0.0,0.0,
4,1631-111AA,0.0,0.0,
5,1631-111AA,1.0,1.0,MA-1631-111AA
6,1631-111AA,1.0,1,MC-1631-111AA
1,1631-111BA,0.0,0.0,
2,1631-111BA,0.0,0.0,
3,1631-111BA,0.0,0.0,
4,1631-111BA,0.0,0.0,
5,1631-111BA,1.0,1.0,MA-1631-111BA
6,1631-111BA,1.0,1,MC-1631-111BA
1,1631-111CA,0.0,0.0,
2,1631-111CA,0.0,0.0,
3,1631-111CA,0.0,0.0,
4,1631-111CA,0.0,0.0,
5,1631-111CA,1.0,1.0,MA-1631-111CA
6,1631-111CA,1.0,1,MC-1631-111CA
1,1631-111DA,0.0,0.0,
2,1631-111DA,0.0,0.0,
3,1631-111DA,0.0,0.0,
4,1631-111DA,0.0,0.0,
5,1631-111DA,1.0,1.0,MA-1631-111DA
6,1631-111DA,1.0,1,MC-1631-111DA
1,1631-111EA,0.0,0.0,
2,1631-111EA,0.0,0.0,
3,1631-111EA,0.0,0.0,
4,1631-111EA,0.0,0.0,
5,1631-111EA,1.0,1.0,MA-1631-111EA
6,1631-111EA,1.0,1,MC-1631-111EA
1,G-6501HA,0.0,0.0,
2,G-6501HA,0.0,0.0,
3,G-6501HA,0.0,0.0,
4,G-6501HA,0.0,0.0,
5,G-6501HA,1.0,1.0,MA-G-6501GA
6,G-6501HA,1.0,1,MC-G-6501HA
1,G-6501GB,0.0,0.0,
2,G-6501GB,0.0,0.0,
3,G-6501GB,0.0,0.0,
4,G-6501GB,0.0,0.0,
5,G-6501GB,1.0,1.0,MA-G-6501GB
6,G-6501GB,1.0,1,MC-G-6501GB
1,G-6501HB,0.0,0.0,
2,G-6501HB,0.0,0.0,
3,G-6501HB,0.0,0.0,
4,G-6501HB,0.0,0.0,
5,G-6501HB,1.0,1.0,MA-G-6501GB
6,G-6501HB,1.0,1,MC-G-6501HB
1,G-6501HC,0.0,0.0,
2,G-6501HC,0.0,0.0,
3,G-6501HC,0.0,0.0,
4,G-6501HC,0.0,0.0,
5,G-6501HC,0.0,0.0,
6,G-6501HC,1.0,1,MA-G-6501GC
1,1631-102AD,0.0,0.0,
2,1631-102AD,0.0,0.0,
3,1631-102AD,0.0,0.0,
4,1631-102AD,0.0,0.0,
5,1631-102AD,0.0,0.0,
6,1631-102AD,1.0,1,MA-1631-102AD
1,1631-102BD,0.0,0.0,
2,1631-102BD,0.0,0.0,
3,1631-102BD,0.0,0.0,
4,1631-102BD,0.0,0.0,
5,1631-102BD,0.0,0.0,
6,1631-102BD,1.0,1,MA-1631-102BD
1,1631-111FA,0.0,0.0,
2,1631-111FA,0.0,0.0,
3,1631-111FA,0.0,0.0,
4,1631-111FA,0.0,0.0,
5,1631-111FA,1.0,1.0,MA-1631-111FA
6,1631-111FA,1.0,1,MC-1631-111FA
1,1631-111GA,0.0,0.0,
2,1631-111GA,0.0,0.0,
3,1631-111GA,0.0,0.0,
4,1631-111GA,0.0,0.0,
5,1631-111GA,0.0,0.0,
6,1631-111GA,1.0,1,MA-1631-111GA
1,1631-111HB,0.0,0.0,
2,1631-111HB,0.0,0.0,
3,1631-111HB,0.0,0.0,
4,1631-111HB,0.0,0.0,
5,1631-111HB,0.0,0.0,
6,1631-111HB,1.0,1,MA-1631-111HB
1,1631-111KA,0.0,0.0,
2,1631-111KA,0.0,0.0,
3,1631-111KA,0.0,0.0,
4,1631-111KA,0.0,0.0,
5,1631-111KA,0.0,0.0,
6,1631-111KA,1.0,1,MA-1631-111KA
1,1631-111LA,0.0,0.0,
2,1631-111LA,0.0,0.0,
3,1631-111LA,0.0,0.0,
4,1631-111LA,0.0,0.0,
5,1631-111LA,0.0,0.0,
6,1631-111LA,1.0,1,MA-1631-111LA
1,1631-111MA,0.0,0.0,
2,1631-111MA,0.0,0.0,
3,1631-111MA,0.0,0.0,
4,1631-111MA,0.0,0.0,
5,1631-111MA,1.0,1.0,MA-1631-111MA
6,1631-111MA,1.0,1,MC-1631-111MA
1,1631-111NA,0.0,0.0,
2,1631-111NA,0.0,0.0,
3,1631-111NA,0.0,0.0,
4,1631-111NA,0.0,0.0,
5,1631-111NA,1.0,1.0,MA-1631-111AA
6,1631-111NA,1.0,1,MC-1631-111NA
1,C352-601AB30,0.0,0.0,
2,C352-601AB30,0.0,0.0,
3,C352-601AB30,0.0,0.0,
4,C352-601AB30,1.0,1.0,MA-161-601BA30
5,C352-601AB30,1.0,1.0,L1-161-601BA30
6,C352-601AB30,1.0,1,LA-161-601BB30-L2
1,5517-601AA30,0.0,0.0,
2,5517-601AA30,0.0,0.0,
3,5517-601AA30,0.0,0.0,
4,5517-601AA30,1.0,1.0,MA-161-601HA30
5,5517-601AA30,1.0,1.0,L1-161-601HA30
6,5517-601AA30,1.0,1,LA-5517-601AA30-L2
1,5532-601AA30,0.0,0.0,
2,5532-601AA30,0.0,0.0,
3,5532-601AA30,0.0,0.0,
4,5532-601AA30,1.0,1.0,MA-161-601HA30
5,5532-601AA30,1.0,1.0,L1-161-601HA30
6,5532-601AA30,1.0,1,LA-161-601HA30-L2
1,5529-601AA38,0.0,0.0,
2,5529-601AA38,0.0,0.0,
3,5529-601AA38,0.0,0.0,
4,5529-601AA38,1.0,1.0,MA-161-601HA38
5,5529-601AA38,1.0,1.0,L1-161-601HA38
6,5529-601AA38,1.0,1,LA-161-601HA38-L2
1,5534-601AA38,0.0,0.0,
2,5534-601AA38,0.0,0.0,
3,5534-601AA38,0.0,0.0,
4,5534-601AA38,1.0,1.0,MA-161-601HA38
5,5534-601AA38,1.0,1.0,L1-161-601HA38
6,5534-601AA38,1.0,1,LA-161-601JA38-L2
1,479-601AA33,0.0,0.0,
2,479-601AA33,0.0,0.0,
3,479-601AA33,0.0,0.0,
4,479-601AA33,1.0,1.0,MA-165-601AB33
5,479-601AA33,1.0,1.0,L1-165-601AB33
6,479-601AA33,1.0,1,LA-165-601BA33-L2
1,5154-601AA30,0.0,0.0,
2,5154-601AA30,0.0,0.0,
3,5154-601AA30,0.0,0.0,
4,5154-601AA30,1.0,1.0,MA-165-601AB33
5,5154-601AA30,1.0,1.0,L1-165-601AB33
6,5154-601AA30,1.0,1,LA-165-601HA30-L2
1,5154-601AA34,0.0,0.0,
2,5154-601AA34,0.0,0.0,
3,5154-601AA34,0.0,0.0,
4,5154-601AA34,1.0,1.0,MA-165-601BA36
5,5154-601AA34,1.0,1.0,L1-165-601BA36
6,5154-601AA34,1.0,1,LA-165-601HA34-L2
1,474-601AB38,0.0,0.0,
2,474-601AB38,0.0,0.0,
3,474-601AB38,0.0,0.0,
4,474-601AB38,1.0,1.0,MA-165-601BA38
5,474-601AB38,1.0,1.0,L1-165-601BA38
6,474-601AB38,1.0,1,LA-165-601BA38-L2
1,479-601AB38,0.0,0.0,
2,479-601AB38,0.0,0.0,
3,479-601AB38,0.0,0.0,
4,479-601AB38,1.0,1.0,MA-165-601BA38
5,479-601AB38,1.0,1.0,L1-165-601BA38
6,479-601AB38,1.0,1,LA-165-601BA38-L2
1,1751-443AA17,0.0,0.0,
2,1751-443AA17,0.0,0.0,
3,1751-443AA17,0.0,0.0,
4,1751-443AA17,1.0,1.0,MA-1751-443AA17
5,1751-443AA17,1.0,1.0,L1-1751-443AA17
6,1751-443AA17,1.0,1,MC-1751-443AA17
1,1751-443AA24,0.0,0.0,
2,1751-443AA24,0.0,0.0,
3,1751-443AA24,0.0,0.0,
4,1751-443AA24,1.0,1.0,MA-1751-443AA24
5,1751-443AA24,1.0,1.0,L1-1751-443AA24
6,1751-443AA24,1.0,1,MC-1751-443AA24
1,6213-601AA38,0.0,0.0,
2,6213-601AA38,0.0,0.0,
3,6213-601AA38,0.0,0.0,
4,6213-601AA38,1.0,1.0,MA-5207-601DA38
5,6213-601AA38,1.0,1.0,L1-5207-601DA38
6,6213-601AA38,1.0,1,LA-5207-601DA38-L2
1,3238-651AC30,0.0,0.0,
2,3238-651AC30,0.0,0.0,
3,3238-651AC30,0.0,0.0,
4,3238-651AC30,0.0,0.0,
5,3238-651AC30,1.0,1.0,MA-625-65130-DRUM
6,3238-651AC30,1.0,4,L1-625-65130-DRUM
1,3139-652AC30,0.0,0.0,
2,3139-652AC30,0.0,0.0,
3,3139-652AC30,0.0,0.0,
4,3139-652AC30,0.0,0.0,
5,3139-652AC30,1.0,1.0,MA-720-65230-DRUM
6,3139-652AC30,1.0,4,L1-720-65230-DRUM
1,3139-652AC32,0.0,0.0,
2,3139-652AC32,0.0,0.0,
3,3139-652AC32,0.0,0.0,
4,3139-652AC32,0.0,0.0,
5,3139-652AC32,1.0,1.0,MA-720-65232-DRUM
6,3139-652AC32,1.0,4,L1-720-65232-DRUM
1,3153-652AB32,0.0,0.0,
2,3153-652AB32,0.0,0.0,
3,3153-652AB32,0.0,0.0,
4,3153-652AB32,0.0,0.0,
5,3153-652AB32,1.0,1.0,MA-720-65232-DRUM
6,3153-652AB32,1.0,4,L1-720-65232-DRUM
1,3139-652AC34,0.0,0.0,
2,3139-652AC34,0.0,0.0,
3,3139-652AC34,0.0,0.0,
4,3139-652AC34,0.0,0.0,
5,3139-652AC34,1.0,1.0,MA-720-65234-DRUM
6,3139-652AC34,1.0,4,L1-720-65234-DRUM
1,3153-652AB34,0.0,0.0,
2,3153-652AB34,0.0,0.0,
3,3153-652AB34,0.0,0.0,
4,3153-652AB34,0.0,0.0,
5,3153-652AB34,1.0,1.0,MA-720-65234-DRUM
6,3153-652AB34,1.0,4,L1-720-65234-DRUM
1,3139-652AC36,0.0,0.0,
2,3139-652AC36,0.0,0.0,
3,3139-652AC36,0.0,0.0,
4,3139-652AC36,0.0,0.0,
5,3139-652AC36,1.0,1.0,MA-720-65236-DRUM
6,3139-652AC36,1.0,4,L1-720-65236-DRUM
1,3139-652AC38,0.0,0.0,
2,3139-652AC38,0.0,0.0,
3,3139-652AC38,0.0,0.0,
4,3139-652AC38,0.0,0.0,
5,3139-652AC38,1.0,1.0,MA-720-65238-DRUM
6,3139-652AC38,1.0,4,L1-720-65238-DRUM
1,3238-608AA34,0.0,0.0,
2,3238-608AA34,0.0,0.0,
3,3238-608AA34,0.0,0.0,
4,3238-608AA34,0.0,0.0,
5,3238-608AA34,1.0,3.0,MA-973-608AA34-DRUM
6,3238-608AA34,1.0,1,L1-882-608AA34
1,1044-430DA,0.0,0.0,
2,1044-430DA,0.0,0.0,
3,1044-430DA,0.0,0.0,
4,1044-430DA,0.0,0.0,
5,1044-430DA,0.0,0.0,
6,1044-430DA,1.0,1,MA-1044-430DA
1,1044-404CA,0.0,0.0,
2,1044-404CA,0.0,0.0,
3,1044-404CA,0.0,0.0,
4,1044-404CA,0.0,0.0,
5,1044-404CA,0.0,0.0,
6,1044-404CA,1.0,1,MA-1044-404CA
1,G-6501GC,0.0,0.0,
2,G-6501GC,0.0,0.0,
3,G-6501GC,0.0,0.0,
4,G-6501GC,0.0,0.0,
5,G-6501GC,0.0,0.0,
6,G-6501GC,1.0,1,MA-G-6501GC
1,1751-103AA17,0.0,0.0,
2,1751-103AA17,0.0,0.0,
3,1751-103AA17,0.0,0.0,
4,1751-103AA17,0.0,0.0,
5,1751-103AA17,0.0,0.0,
6,1751-103AA17,1.0,1,MA-1751-103AA17
1,1751-103AA24,0.0,0.0,
2,1751-103AA24,0.0,0.0,
3,1751-103AA24,0.0,0.0,
4,1751-103AA24,0.0,0.0,
5,1751-103AA24,0.0,0.0,
6,1751-103AA24,1.0,1,MA-1751-103AA24
1,5143-601AA13,0.0,0.0,
2,5143-601AA13,0.0,0.0,
3,5143-601AA13,0.0,0.0,
4,5143-601AA13,1.0,1.0,MA-1751-601AA13
5,5143-601AA13,1.0,1.0,L1-1751-601AA13
6,5143-601AA13,1.0,1,LA-1751-601AA13-L2
1,5143-501AA13,0.0,0.0,
2,5143-501AA13,0.0,0.0,
3,5143-501AA13,0.0,0.0,
4,5143-501AA13,0.0,0.0,
5,5143-501AA13,1.0,1.0,MA-1751-501AA13
6,5143-501AA13,1.0,1,L1-1751-501AA13
1,5143-502JA13,0.0,0.0,
2,5143-502JA13,0.0,0.0,
3,5143-502JA13,0.0,0.0,
4,5143-502JA13,0.0,0.0,
5,5143-502JA13,1.0,1.0,MA-59-502B13
6,5143-502JA13,1.0,1,L1-59-502B13
1,5156-405AA055,0.0,0.0,
2,5156-405AA055,0.0,0.0,
3,5156-405AA055,1.0,1.0,MA-5156-405AA5.5-S
4,5156-405AA055,1.0,1.0,L1-5156-405AA5.5
5,5156-405AA055,1.0,1.0,L2-5156-405AA5.5
6,5156-405AA055,1.0,1,5156-405AA5.5-NV
1,5156-409AA055,0.0,0.0,
2,5156-409AA055,0.0,0.0,
3,5156-409AA055,1.0,1.0,MA-5156-409AA5.5-S
4,5156-409AA055,1.0,1.0,L1-5156-409AA5.5
5,5156-409AA055,1.0,1.0,L2-5156-409AA5.5
6,5156-409AA055,1.0,1,5156-409AA5.5-NV
1,4305-502DA,0.0,0.0,
2,4305-502DA,0.0,0.0,
3,4305-502DA,0.0,0.0,
4,4305-502DA,0.0,0.0,
5,4305-502DA,0.0,0.0,
6,4305-502DA,1.0,1,MA-4305-502DA
1,4305-502EA,0.0,0.0,
2,4305-502EA,0.0,0.0,
3,4305-502EA,0.0,0.0,
4,4305-502EA,0.0,0.0,
5,4305-502EA,0.0,0.0,
6,4305-502EA,1.0,1,MA-4305-502DA
1,4305-502FA,0.0,0.0,
2,4305-502FA,0.0,0.0,
3,4305-502FA,0.0,0.0,
4,4305-502FA,0.0,0.0,
5,4305-502FA,0.0,0.0,
6,4305-502FA,1.0,1,MA-4305-502DA
1,4305-502HA,0.0,0.0,
2,4305-502HA,0.0,0.0,
3,4305-502HA,0.0,0.0,
4,4305-502HA,0.0,0.0,
5,4305-502HA,0.0,0.0,
6,4305-502HA,1.0,1,MA-4305-502DA
1,1751-443BA17,0.0,0.0,
2,1751-443BA17,0.0,0.0,
3,1751-443BA17,0.0,0.0,
4,1751-443BA17,1.0,1.0,MA-1751-443BA17
5,1751-443BA17,1.0,1.0,L1-1751-443BA17
6,1751-443BA17,1.0,1,MC-1751-443BA17
1,5540-405AA380,0.0,0.0,
2,5540-405AA380,0.0,0.0,
3,5540-405AA380,0.0,0.0,
4,5540-405AA380,0.0,0.0,
5,5540-405AA380,1.0,1.0,MA-335-405AA38-S
6,5540-405AA380,1.0,1,L1-335-405AA38-S
1,279-409A300,0.0,0.0,
2,279-409A300,0.0,0.0,
3,279-409A300,0.0,0.0,
4,279-409A300,0.0,0.0,
5,279-409A300,1.0,1.0,MA-79-409B30-S
6,279-409A300,1.0,1,L1-79-409B30-S
1,5143-602AA13,0.0,0.0,
2,5143-602AA13,0.0,0.0,
3,5143-602AA13,0.0,0.0,
4,5143-602AA13,0.0,0.0,
5,5143-602AA13,0.0,0.0,
6,5143-602AA13,1.0,1,MA-RH-0031A-07E
1,5143-602CA13,0.0,0.0,
2,5143-602CA13,0.0,0.0,
3,5143-602CA13,0.0,0.0,
4,5143-602CA13,0.0,0.0,
5,5143-602CA13,0.0,0.0,
6,5143-602CA13,1.0,1,MA-RH-0031A-05C
1,1231-103DB38,0.0,0.0,
2,1231-103DB38,0.0,0.0,
3,1231-103DB38,0.0,0.0,
4,1231-103DB38,0.0,0.0,
5,1231-103DB38,1.0,1.0,MA-1231-103DB38
6,1231-103DB38,1.0,1,MC-1231-103DB38
1,81-405EA210,0.0,0.0,
2,81-405EA210,0.0,0.0,
3,81-405EA210,0.0,0.0,
4,81-405EA210,0.0,0.0,
5,81-405EA210,1.0,1.0,MA-81-40521
6,81-405EA210,1.0,1,L1-81-405EA21
1,740-410EA210,0.0,0.0,
2,740-410EA210,0.0,0.0,
3,740-410EA210,0.0,0.0,
4,740-410EA210,0.0,0.0,
5,740-410EA210,1.0,1.0,MA-970-41021-S
6,740-410EA210,1.0,4,LC-970-41021-S
1,740-409HA210,0.0,0.0,
2,740-409HA210,0.0,0.0,
3,740-409HA210,0.0,0.0,
4,740-409HA210,0.0,0.0,
5,740-409HA210,1.0,5.0,MA-740-40921-S
6,740-409HA210,1.0,1,L1-740-40921-S
1,81-405076,0.0,0.0,
2,81-405076,0.0,0.0,
3,81-405076,0.0,0.0,
4,81-405076,0.0,0.0,
5,81-405076,1.0,1.0,MA-81-4057.6-S
6,81-405076,1.0,1,L1-81-4057.6-S
1,1231-142AB,0.0,0.0,
2,1231-142AB,0.0,0.0,
3,1231-142AB,0.0,0.0,
4,1231-142AB,0.0,0.0,
5,1231-142AB,1.0,1.0,MA-1231-142AB
6,1231-142AB,1.0,1,MC-1231-142AB
1,57-409E300,0.0,0.0,
2,57-409E300,0.0,0.0,
3,57-409E300,0.0,0.0,
4,57-409E300,0.0,0.0,
5,57-409E300,1.0,1.0,MA-57-40930-S
6,57-409E300,1.0,1,L1-57-40930-S
1,740-409HA160,0.0,0.0,
2,740-409HA160,0.0,0.0,
3,740-409HA160,0.0,0.0,
4,740-409HA160,0.0,0.0,
5,740-409HA160,1.0,5.0,MA-740-40916-S
6,740-409HA160,1.0,1,L1-740-40916-S
1,740-409HA170,0.0,0.0,
2,740-409HA170,0.0,0.0,
3,740-409HA170,0.0,0.0,
4,740-409HA170,0.0,0.0,
5,740-409HA170,1.0,5.0,MA-740-40917-S
6,740-409HA170,1.0,1,L1-740-40917-S
1,1331-102EA,0.0,0.0,
2,1331-102EA,0.0,0.0,
3,1331-102EA,0.0,0.0,
4,1331-102EA,0.0,0.0,
5,1331-102EA,0.0,0.0,
6,1331-102EA,1.0,1,MA-1531-102AA
1,1331-102GA,0.0,0.0,
2,1331-102GA,0.0,0.0,
3,1331-102GA,0.0,0.0,
4,1331-102GA,0.0,0.0,
5,1331-102GA,0.0,0.0,
6,1331-102GA,1.0,1,MA-1531-102BA
1,5520-601AB30,0.0,0.0,
2,5520-601AB30,0.0,0.0,
3,5520-601AB30,0.0,0.0,
4,5520-601AB30,1.0,1.0,MA-161-601HA30
5,5520-601AB30,1.0,1.0,L1-161-601HA30
6,5520-601AB30,1.0,1,LA-161-601HA30-L2
1,1155-111AA,0.0,0.0,
2,1155-111AA,0.0,0.0,
3,1155-111AA,0.0,0.0,
4,1155-111AA,0.0,0.0,
5,1155-111AA,1.0,1.0,MA-1155-111AA
6,1155-111AA,1.0,1,MC-1155-111AA
1,KF30-01101AA,0.0,0.0,
2,KF30-01101AA,0.0,0.0,
3,KF30-01101AA,0.0,0.0,
4,KF30-01101AA,0.0,0.0,
5,KF30-01101AA,0.0,0.0,
6,KF30-01101AA,1.0,1,MA-KF30-01101AA
1,1155-141AA48,0.0,0.0,
2,1155-141AA48,0.0,0.0,
3,1155-141AA48,0.0,0.0,
4,1155-141AA48,0.0,0.0,
5,1155-141AA48,0.0,0.0,
6,1155-141AA48,1.0,1,MA-1155-141AA48
1,1155-141BA48,0.0,0.0,
2,1155-141BA48,0.0,0.0,
3,1155-141BA48,0.0,0.0,
4,1155-141BA48,0.0,0.0,
5,1155-141BA48,0.0,0.0,
6,1155-141BA48,1.0,1,MA-1155-141BA48
1,1155-141CA48,0.0,0.0,
2,1155-141CA48,0.0,0.0,
3,1155-141CA48,0.0,0.0,
4,1155-141CA48,0.0,0.0,
5,1155-141CA48,0.0,0.0,
6,1155-141CA48,1.0,1,MA-1155-141CA48
1,272-405AA300,0.0,0.0,
2,272-405AA300,0.0,0.0,
3,272-405AA300,0.0,0.0,
4,272-405AA300,0.0,0.0,
5,272-405AA300,1.0,1.0,MA-272-405AA31-S
6,272-405AA300,1.0,1,L1-272-405AA31-S
1,5121-405BA440,0.0,0.0,
2,5121-405BA440,0.0,0.0,
3,5121-405BA440,0.0,0.0,
4,5121-405BA440,0.0,0.0,
5,5121-405BA440,1.0,1.0,MA-328-405AA44-S
6,5121-405BA440,1.0,1,L1-328-405AA44-S
1,5121-409EA440,0.0,0.0,
2,5121-409EA440,0.0,0.0,
3,5121-409EA440,0.0,0.0,
4,5121-409EA440,0.0,0.0,
5,5121-409EA440,1.0,1.0,MA-329-409AA44-S
6,5121-409EA440,1.0,1,L1-329-409AA44-S
1,1155-402AA48,0.0,0.0,
2,1155-402AA48,0.0,0.0,
3,1155-402AA48,0.0,0.0,
4,1155-402AA48,0.0,0.0,
5,1155-402AA48,1.0,1.0,MA-1155-402AA48
6,1155-402AA48,1.0,1,L1-1155-402AA48
1,1155-403AA48,0.0,0.0,
2,1155-403AA48,0.0,0.0,
3,1155-403AA48,0.0,0.0,
4,1155-403AA48,0.0,0.0,
5,1155-403AA48,1.0,1.0,MA-1155-403AA48
6,1155-403AA48,1.0,1,L1-1155-403AA48
1,1155-440AA48,0.0,0.0,
2,1155-440AA48,0.0,0.0,
3,1155-440AA48,0.0,0.0,
4,1155-440AA48,1.0,1.0,MA-1155-440AA48
5,1155-440AA48,1.0,1.0,L1-1155-440AA48
6,1155-440AA48,1.0,1,LA-1155-440AA48-DF
1,1155-413AA48,0.0,0.0,
2,1155-413AA48,0.0,0.0,
3,1155-413AA48,0.0,0.0,
4,1155-413AA48,1.0,1.0,MA-1155-413AA48
5,1155-413AA48,1.0,1.0,L2-1155-413AA48
6,1155-413AA48,1.0,1,MC-1155-413AA48
1,1155-414AA48,0.0,0.0,
2,1155-414AA48,0.0,0.0,
3,1155-414AA48,0.0,0.0,
4,1155-414AA48,0.0,0.0,
5,1155-414AA48,1.0,1.0,MA-1155-414AA48
6,1155-414AA48,1.0,1,L1-1155-414AA48
1,120-404CA,0.0,0.0,
2,120-404CA,0.0,0.0,
3,120-404CA,0.0,0.0,
4,120-404CA,0.0,0.0,
5,120-404CA,1.0,1.0,MA-120-404DA
6,120-404CA,1.0,1,MC-120-404CA
1,5121-409DA400,0.0,0.0,
2,5121-409DA400,0.0,0.0,
3,5121-409DA400,0.0,0.0,
4,5121-409DA400,0.0,0.0,
5,5121-409DA400,1.0,1.0,MA-478-409AA40-S
6,5121-409DA400,1.0,1,L1-478-409AA40-S
1,57-405B380,0.0,0.0,
2,57-405B380,0.0,0.0,
3,57-405B380,0.0,0.0,
4,57-405B380,0.0,0.0,
5,57-405B380,1.0,1.0,MA-57-40538-S
6,57-405B380,1.0,1,L1-57-40538-S
1,57-409D380,0.0,0.0,
2,57-409D380,0.0,0.0,
3,57-409D380,0.0,0.0,
4,57-409D380,0.0,0.0,
5,57-409D380,1.0,1.0,MA-57-40938-S
6,57-409D380,1.0,1,L1-57-40938-S
1,57-409E380,0.0,0.0,
2,57-409E380,0.0,0.0,
3,57-409E380,0.0,0.0,
4,57-409E380,0.0,0.0,
5,57-409E380,1.0,1.0,MA-57-40938-S
6,57-409E380,1.0,1,L1-57-40938-S
1,6104-409CA300,0.0,0.0,
2,6104-409CA300,0.0,0.0,
3,6104-409CA300,0.0,0.0,
4,6104-409CA300,0.0,0.0,
5,6104-409CA300,1.0,1.0,MA-6104-409CA30-S
6,6104-409CA300,1.0,1,L1-6104-409CA30-S
1,810-410CA260,0.0,0.0,
2,810-410CA260,0.0,0.0,
3,810-410CA260,0.0,0.0,
4,810-410CA260,0.0,0.0,
5,810-410CA260,1.0,1.0,MA-810-410CA26-S
6,810-410CA260,1.0,4,LC-810-410CA26-S
1,816-405EA260,0.0,0.0,
2,816-405EA260,0.0,0.0,
3,816-405EA260,0.0,0.0,
4,816-405EA260,0.0,0.0,
5,816-405EA260,1.0,1.0,MA-816-405CA26-S
6,816-405EA260,1.0,1,L1-816-405CA26-S
1,1151-401BA48,0.0,0.0,
2,1151-401BA48,0.0,0.0,
3,1151-401BA48,0.0,0.0,
4,1151-401BA48,1.0,1.0,MA-1151-401BA48
5,1151-401BA48,1.0,1.0,L1-1151-401BA48
6,1151-401BA48,1.0,1,LA-1151-401BA48-DF
1,5142-601BA44,0.0,0.0,
2,5142-601BA44,0.0,0.0,
3,5142-601BA44,0.0,0.0,
4,5142-601BA44,1.0,1.0,MA-1155-601AA44
5,5142-601BA44,1.0,1.0,L1-1155-601AA44
6,5142-601BA44,1.0,1,LA-1155-601AA44-DF
1,1151-406CA44,0.0,0.0,
2,1151-406CA44,0.0,0.0,
3,1151-406CA44,0.0,0.0,
4,1151-406CA44,0.0,0.0,
5,1151-406CA44,1.0,1.0,MA-1151-406CA44
6,1151-406CA44,1.0,1,L1-1151-406CA44
1,120-404DA,0.0,0.0,
2,120-404DA,0.0,0.0,
3,120-404DA,0.0,0.0,
4,120-404DA,0.0,0.0,
5,120-404DA,1.0,1.0,MA-120-404DA
6,120-404DA,1.0,1,MC-120-404DA
1,120-404KA,0.0,0.0,
2,120-404KA,0.0,0.0,
3,120-404KA,0.0,0.0,
4,120-404KA,0.0,0.0,
5,120-404KA,1.0,1.0,MA-120-404DA
6,120-404KA,1.0,1,MC-120-404KA
1,5142-502AA44,0.0,0.0,
2,5142-502AA44,0.0,0.0,
3,5142-502AA44,0.0,0.0,
4,5142-502AA44,0.0,0.0,
5,5142-502AA44,1.0,1.0,MA-474-502AA34
6,5142-502AA44,1.3,1,L1-474-502AA34
1,3239-608AA34,0.0,0.0,
2,3239-608AA34,0.0,0.0,
3,3239-608AA34,0.0,0.0,
4,3239-608AA34,0.0,0.0,
5,3239-608AA34,1.0,3.0,MA-973-608AA34-DRUM
6,3239-608AA34,1.0,1,L1-882-608AA34
1,K-13801E,0.0,0.0,
2,K-13801E,0.0,0.0,
3,K-13801E,0.0,0.0,
4,K-13801E,0.0,0.0,
