H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,440,CAM HOLDER,F000102402,5181-502AA22,2025017,A004,E-2.4R,22,18,ＴＨＡＩ ＧＵＮＺＥ ＣＯ．，ＬＴＤ．（ＴＨＡＩＬＡＮＤ）,,1,20241119
R,440,CAM HOLDER,F000102427,5165-502AA36,2025012,A009,OD5B-M-6ER22,36,32,FAKIR FASHION LIMITED,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102439,600-502BA30,2025011,A106,M2XC-3FA,30,36,（株）ヤマヨテクスタイル 第1事業部,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102465,3164-502AB38,2025011,A107,M2XC-A3.2RE,38,24,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102486,5165-502AA34,2025013,A011,M-6ER42,34,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102509,5165-502AA34,2025013,A012,M-6ER42,34,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102533,5165-502AA34,2025013,A019,OD5B-M-6ER42,34,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102557,5165-502AA38,2025014,A014,M-6ER42,38,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102580,5165-502AA38,2025014,A015,M-6ER42,38,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102603,5165-502AA38,2025014,A016,M-6ER42,38,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102627,5165-502AA38,2025014,A023,OD5B-M-6ER42,38,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102633,3164-502EB30,2025019,C01-02,M2XC-S3.2DFDRE,30,20,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102637,3164-502EB30,2025019,C01-03,M2XC-S3.2DFDRE,30,20,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102641,3164-502EB30,2025019,C01-04,M2XC-S3.2DFDRE,30,20,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102645,3164-502EB30,2025019,C01-05,M2XC-S3.2DFDRE,30,20,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102649,3164-502EB30,2025019,C01-06,M2XC-S3.2DFDRE,30,20,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102670,5165-502AA36,2025015,A013,M-6ER42,36,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102694,5165-502AA36,2025015,A020,OD5B-M-6ER42,36,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102718,5165-502AA36,2025015,A021,OD5B-M-6ER42,36,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102742,5165-502AA36,2025015,A022,OD5B-M-6ER42,36,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102765,5165-502AA40,2025016,A017,M-6ER42,40,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102788,5165-502AA40,2025016,A018,M-6ER42,40,18,GMS COMPOSITE KNITTING IND.LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102889,600-502BA30,2025015,A110,M2XC-3FA,30,36,（株）ヤマヨテクスタイル 第2事業部,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102908,478-502AC36,2025012,A024,OD5B-M-8ME42,36,32,ＰＲＡＣＨＩ ＥＸＰＩＲＴＳ,,1,20241119
R,440,CAM HOLDER,F000102916,478-502AC36,2025012,A025,OD5B-M-8ME42,36,36,ＰＲＡＣＨＩ ＥＸＰＩＲＴＳ,,1,20241119
R,440,CAM HOLDER,F000102976,3164-502AB26,2025012,A111,OD7-M2XC-A3.2RE,26,28,ＰＲＡＣＨＩ ＥＸＰＩＲＴＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000102998,3164-502AB34,2025012,A112,OD7-M2XC-A3.2RE,34,32,ＰＲＡＣＨＩ ＥＸＰＩＲＴＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103017,3164-502EB30,2025013,A113,M2XC-A3.2RE,30,28,YESIM/JADE APPAREL COMPANY(EGYPT),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103035,3164-502EB30,2025013,A114,M2XC-A3.2RE,30,28,YESIM/JADE APPAREL COMPANY(EGYPT),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103053,3164-502EB30,2025013,A115,M2XC-A3.2RE,30,28,YESIM/JADE APPAREL COMPANY(EGYPT),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103071,3164-502EB30,2025013,A116,M2XC-A3.2RE,30,28,YESIM/JADE APPAREL COMPANY(EGYPT),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103089,3164-502EB30,2025014,A117,M2XC-A3.2RE,30,28,YESIM/JADE APPAREL COMPANY(EGYPT),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103107,3164-502EB30,2025014,A118,M2XC-A3.2RE,30,28,YESIM/JADE APPAREL COMPANY(EGYPT),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103125,3164-502EB30,2025014,A119,M2XC-A3.2RE,30,28,YESIM/JADE APPAREL COMPANY(EGYPT),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103128,5128-502AA38,2025019,C01-01,M-4AL,38,28,（株）ヤマヨテクスタイル 第1事業部,,1,20241119
R,440,CAM HOLDER,F000103138,3164-502AB34,2025012,A108,OD7-M2XC-A3.2RE,34,28,ＭＵＬＩＡ ＬＥＳＴＡＲＩ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103144,3164-502AB34,2025012,A109,OD7-M2XC-A3.2RE,34,28,ＭＵＬＩＡ ＬＥＳＴＡＲＩ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103172,3164-502AB34,2025015,A122,M2XC-A3.2RE,34,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103193,5165-502AA34,2025016,A026,M-6ER42,34,18,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103218,3164-502AB30,2025016,A120,OD7-M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103242,3164-502AB30,2025016,A121,OD7-M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103252,3164-502EB34,2025016,A126,OD7-M2XC-A3.2RE,34,28,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103261,3164-502EB34,2025016,A127,OD7-M2XC-A3.2RE,34,28,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103270,3164-502EB34,2025016,A128,OD7-M2XC-A3.2RE,34,28,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103277,3239-502AB34,2025017,A123,MX-RSFY6RE,34,24,ＩＳＬＡＭ ＫＮＩＴ ＤＥＳＩ ＧＮＳ ＬＴＤ．,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103326,3538-502JB34,2025018,A124,M-SEC7BFY3,34,24,ＩＳＬＡＭ ＫＮＩＴ ＤＥＳＩ ＧＮＳ ＬＴＤ．,,1,20241119
R,440,CAM HOLDER,F000103357,3538-502JB34,2025018,A125,M-SEC7BFY3,34,24,ＩＳＬＡＭ ＫＮＩＴ ＤＥＳＩ ＧＮＳ ＬＴＤ．,,1,20241119
R,440,CAM HOLDER,F000103423,3164-502AB34,2025016,A142,M2XC-S3.2DFDRE,34,20,SHREE(SHRI) BHARAT INTRENATIONAL(INDIA),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103447,3164-502AB30,2025017,A136,M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103456,3164-502AB30,2025017,A137,M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103465,3164-502AB30,2025017,A138,M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103474,3164-502AB30,2025017,A139,M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103483,3164-502AB30,2025017,A140,M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103492,3164-502AB30,2025017,A141,M2XC-A3.2RE,30,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103501,3164-502AB30,2025017,A143,OD7-M2XC-A3.2RE,30,28,SHREE(SHRI) BHARAT INTRENATIONAL(INDIA),無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103511,3164-502AB34,2025018,A129,M2XC-A3.2RE,34,24,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103520,3164-502AB34,2025018,A130,OD7-M2XC-A3.2RE,34,28,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103529,3164-502AB34,2025018,A131,OD7-M2XC-A3.2RE,34,28,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103538,3164-502AB34,2025018,A132,M2XC-S3.2DFDRE,34,20,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103547,3164-502AB34,2025018,A133,M2XC-S3.2DFDRE,34,20,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103556,3164-502AB34,2025018,A134,M2XC-S3.2DFDRE,34,20,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103565,3164-502AB34,2025018,A135,M2XC-S3.2DFDRE,34,20,SAASA TRENDS PVT LTD,無電解ニッケルメッキ,1,20241119
R,440,CAM HOLDER,F000103661,5157-502EA30,2025018,A028,OD5B-M-9ME22,30,44,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,,1,20241119
R,440,CAM HOLDER,F000104525,5183-502AA33,2025018,A027,M-7SA,33,36,福原産業貿易㈱,,1,20241119
