H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,460,CAM HOLDER,F000106467,3164-502EB32,2025034,C128,M2XC-S3.2DFDRE,32,20,SULTON TEX(UZBEKISTAN),無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000106485,3164-502EB32,2025034,C129,M2XC-S3.2DFDRE,32,20,SULTON TEX(UZBEKISTAN),無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000106503,3164-502EB32,2025036,C130,M2XC-S3.2DFDRE,32,20,SULTON TEX(UZBEKISTAN),無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000106521,3164-502EB32,2025036,C131,M2XC-S3.2DFDRE,32,20,SULTON TEX(UZBEKISTAN),無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000106530,3164-502EB34,2025031,C120,M2XC-S3.2DFDRE,34,14,SULTON TEX(UZBEKISTAN),無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000106539,3164-502EB34,2025031,C121,M2XC-S3.2DFDRE,34,14,SULTON TEX(UZBEKISTAN),無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000106573,5176-502EB34,2025033,C029,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106604,5176-502EB34,2025033,C030,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106635,5176-502EB34,2025033,C031,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106666,5176-502EB34,2025033,C032,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106697,5176-502EB34,2025033,C033,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106728,5176-502EB34,2025034,C014,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106759,5176-502EB34,2025034,C015,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106790,5176-502EB34,2025034,C016,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106821,5176-502EB34,2025034,C034,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106852,5176-502EB34,2025034,C035,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106883,5176-502EB34,2025034,C036,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106914,5176-502EB34,2025034,C037,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106945,5176-502EB34,2025034,C038,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000106976,5176-502EB34,2025035,C017,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107007,5176-502EB34,2025035,C018,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107038,5176-502EB34,2025035,C019,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107069,5176-502EB34,2025035,C020,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107100,5176-502EB34,2025035,C021,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107131,5176-502EB34,2025035,C039,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107162,5176-502EB34,2025035,C040,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107193,5176-502EB34,2025035,C041,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107224,5176-502EB34,2025035,C042,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107255,5176-502EB34,2025035,C043,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107286,5176-502EB34,2025036,C022,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107317,5176-502EB34,2025036,C023,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107348,5176-502EB34,2025036,C024,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107379,5176-502EB34,2025036,C025,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107410,5176-502EB34,2025036,C026,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107441,5176-502EB34,2025036,C044,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107472,5176-502EB34,2025036,C045,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107503,5176-502EB34,2025036,C046,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107534,5176-502EB34,2025036,C047,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107565,5176-502EB34,2025036,C048,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107589,5154-502AA34,2025037,C011,M-9ME22,34,28,SHREE BHAGIRATH TEXTILES,無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000107612,5154-502AA34,2025037,C012,M-9ME22,34,28,SHREE BHAGIRATH TEXTILES,無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000107638,5520-502AA34,2025037,C013,M-LEC6BSD,34,36,帝人フロンティアニッティング㈱ 加賀工場,,1,20241225
R,460,CAM HOLDER,F000107669,5176-502EB34,2025037,C027,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107700,5176-502EB34,2025037,C028,OD6B-M-7ES,34,28,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107731,5176-502EB34,2025037,C049,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107762,5176-502EB34,2025037,C050,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107793,5176-502EB34,2025037,C051,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107824,5176-502EB34,2025037,C052,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107855,5176-502EB34,2025037,C053,OD6B-M-7ES,34,32,寧波申洲針織品有限公司,,1,20241225
R,460,CAM HOLDER,F000107881,3164-502EB34,2025038,C132,OD7-M2XC-A3.2RE,34,28,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000107905,3164-502EB34,2025038,C133,OD7-M2XC-A3.2RE,34,28,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000107929,3164-502EB34,2025038,C134,OD7-M2XC-A3.2RE,34,28,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000107964,3164-502AB32,2025037,C135,M2XC-A3.2RE,32,28,DA COLORS,無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000107991,5165-502AA42,2025038,C054,M-6ER42,42,18,ＫＮＩＴ ＣＯＮＣＥＲＮ,無電解ニッケルメッキ,1,20241225
R,460,CAM HOLDER,F000108014,5165-502AA42,2025038,C055,M-6ER42,42,18,ＫＮＩＴ ＣＯＮＣＥＲＮ,無電解ニッケルメッキ,1,20241225
