H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,460,CAM HOLDER,F000120476,3167-502AA34,2025094,J113,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120502,3167-502AA34,2025094,J114,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120528,3167-502AA34,2025094,J115,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120554,3167-502AA34,2025094,J116,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120580,3167-502AA34,2025094,J117,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120606,3167-502AA34,2025095,J118,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120632,3167-502AA34,2025095,J119,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120658,3167-502AA34,2025095,J120,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120684,3167-502AA34,2025095,J121,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120710,3167-502AA34,2025095,J122,OD6-M2XC-A3RES,34,32,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120737,3167-502AA34,2025095,J128,OD6-M2XC-A3RES,34,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120763,3167-502AA34,2025095,J129,OD6-M2XC-A3RES,34,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120789,3167-502AA34,2025095,J130,OD6-M2XC-A3RES,34,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120815,3167-502AA34,2025095,J131,OD6-M2XC-A3RES,34,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120841,3167-502AA34,2025095,J132,OD6-M2XC-A3RES,34,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120854,582-502FA30,2025096,J101,M2XC-4S(4),30,60,ミツカワ（株）,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120885,3167-502AA30,2025096,J133,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120911,3167-502AA30,2025096,J134,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120937,3167-502AA30,2025096,J135,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120963,3167-502AA30,2025096,J136,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000120989,3167-502AA30,2025096,J137,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000121021,3167-502AA30,2025097,J138,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000121047,3167-502AA30,2025097,J139,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000121073,3167-502AA30,2025097,J140,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000121099,3167-502AA30,2025097,J141,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000121125,3167-502AA30,2025097,J142,OD6-M2XC-A3RES,30,28,寧波申洲針織品有限公司,無電解ニッケルメッキ,1,20250605
R,460,CAM HOLDER,F000121155,6210-502FA34,2025098,J001,M-LEC4DGTFY6,34,18,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,,1,20250605
