No,完成部番,単位数分子,単位数分母,前工程
6,MA-SPL-2182BA30,1.0,1.0,SKD6E3527
5,MA-SPL-2182CA30,51.0,1000.0,SKD11022067
6,MA-SPL-2182CA30,1.0,1.0,SKD6G2242
5,MA-SPL-2182DA30,117.0,1000.0,SKD11035065
6,MA-SPL-2182DA30,1.0,1.0,SKD6E3560
5,MA-SPL-2182FA30,62.0,1000.0,SKD11015067
6,MA-SPL-2182FA30,1.0,1.0,SKD6G1556
5,MA-SPL-2182GA30,62.0,1000.0,SKD11015067
6,MA-SPL-2182GA30,1.0,1.0,SKD6G1556
5,MA-SPL-2182JA30,87.0,1000.0,SKD11035065
6,MA-SPL-2182JA30,1.0,1.0,SKD6E3540
5,MA-SPL-2209AA33,45.0,1000.0,SKD11025055
6,MA-SPL-2209AA33,1.0,1.0,SKD5E2538
5,MA-SPL-2209BA33,42.0,1000.0,SKD11022067
6,MA-SPL-2209BA33,1.0,1.0,SKD6G2234
5,MA-SPL-948C,53.0,1000.0,SKD11025067
6,MA-SPL-948C,1.0,1.0,SKD6G2538
5,MA-TS-2545A,55.0,1000.0,SUJ3038068
6,MA-TS-2545A,1.0,1.0,S6H2630P
5,MA-TS-2692A,35.0,1000.0,SKD11027067
6,MA-TS-2692A,1.0,1.0,SKD6G2723
5,MA-TS-2692B,30.0,1000.0,SKD11027067
6,MA-TS-2692B,1.0,1.0,SKD6G2720
5,MA-TS-2698A,56.0,1000.0,SKD11030070
6,MA-TS-2698A,1.0,1.0,SKD7Z3032
5,MA-TS-2760A,30.0,1000.0,SKD11027067
6,MA-TS-2760A,1.0,1.0,SKD6G2720
5,MA-TS-2779FC,78.0,1000.0,SKD11047067
6,MA-TS-2779FC,1.0,1.0,SKD6G4730
5,MA-TS-2965A,63.0,1000.0,SKD11050085
6,MA-TS-2965A,1.0,1.0,SKD8E5018
5,MA-TS-3165AA,31.0,1000.0,SKD11025067
6,MA-TS-3165AA,1.0,1.0,SKD6G2522
6,MA-TS-3174BA,1.0,1.0,SKD131345
5,MA-TS-3237GA38,30.0,1000.0,SKD11030055
6,MA-TS-3237GA38,1.0,1.0,SKD5E3022
5,MA-TS-3301AA,27.0,1000.0,SKD11022067
6,MA-TS-3301AA,1.0,1.0,SKD6G2222
5,MA-TS-3301BA,27.0,1000.0,SKD11022067
6,MA-TS-3301BA,1.0,1.0,SKD6G2222
5,MA-TS-3301DA,63.0,1000.0,SKD11021082
6,MA-TS-3301DA,1.0,1.0,SKD8B2144
5,MA-TS-3338HA,86.0,1000.0,SKD11029082
6,MA-TS-3338HA,1.0,1.0,SKD8B2944
5,MA-TS-3342AA,30.0,1000.0,SKD11022055
6,MA-TS-3342AA,1.0,1.0,SKD5E2230
5,MA-TS-3342BA,30.0,1000.0,SKD11022055
6,MA-TS-3342BA,1.0,1.0,SKD5E2230
5,MA-TS-3362HA,39.0,1000.0,SKD11029082
6,MA-TS-3362HA,1.0,1.0,SKD8B2920
5,MA-TS-3363CC,21.0,1000.0,SKD11025067
6,MA-TS-3363CC,1.0,1.0,SKD6G2515
5,MA-TS-3363DB,26.0,1000.0,SKD11022067
6,MA-TS-3363DB,1.0,1.0,SKD6G2220
5,MA-TS-3457AA,57.0,1000.0,SKD11021082
6,MA-TS-3457AA,1.0,1.0,SKD8B2140
5,MC-MY136,106.0,1000.0,SKD11035067
6,MC-MY136,1.0,1.0,SKD6G3555
4,MH-DB1,100.0,1000.0,SUJ3030056
5,MH-DB1,1.0,1.0,S5F3070
6,MH-DB1,1.0,1.0,MH-MB1
4,MH-DY1B,100.0,1000.0,SUJ3038068
5,MH-DY1B,1.0,1.0,S6H3846
6,MH-DY1B,1.0,1.0,MH-MY1B
4,MH-DY3,50.0,1000.0,SUJ3016016
5,MH-DY3,1.0,1.0,S161620
6,MH-DY3,1.0,1.0,MH-MY3
4,MH-DY4B,55.0,1000.0,SUJ3038068
5,MH-DY4B,1.0,1.0,S6H3822
6,MH-DY4B,1.0,1.0,MH-MY4B
5,MH-DY5C,80.0,1000.0,SUJ3019019
6,MH-DY5C,1.0,1.0,S191922
4,MH-DY6B,50.0,1000.0,SUJ3016016
5,MH-DY6B,1.0,1.0,S161620
6,MH-DY6B,1.0,1.0,MH-MY6B
4,MH-DY8B,80.0,1000.0,SUJ3047068-H
5,MH-DY8B,1.0,1.0,S6H2265P
6,MH-DY8B,1.0,1.0,MH-MY8B
5,MKC-MB1AA36,21.0,1000.0,SKD11025067
6,MKC-MB1AA36,1.0,1.0,SKD6G2515
5,MKC-MY1AA38,51.0,1000.0,SKD11025055
6,MKC-MY1AA38,1.0,1.0,SKD5E2545
5,MKC-MY2AA38,51.0,1000.0,SKD11022067
6,MKC-MY2AA38,1.0,1.0,SKD6G2242
5,NC-205-516AA20,62.0,1000.0,SKD11025067
6,NC-205-516AA20,1.0,1.0,SKD6G2545
5,NC-205-617AA20,62.0,1000.0,SKD11025067
6,NC-205-617AA20,1.0,1.0,SKD6G2545
5,NC-269-512A33,55.0,1000.0,SUJ3038068
6,NC-269-512A33,1.0,1.0,S6H3822
5,NC-269-512BA33,55.0,1000.0,SUJ3038068
6,NC-269-512BA33,1.0,1.0,S6H3822
5,NC-269-513B33,140.0,1000.0,SUJ3038068
6,NC-269-513B33,1.0,1.0,S6H3856
5,NC-269-513BB33,117.0,1000.0,SKD11035065
6,NC-269-513BB33,1.0,1.0,SKD6E3560
5,NC-269-566AA38,148.0,1000.0,SKD11040085
6,NC-269-566AA38,1.0,1.0,SKD8E4053
5,NC-271-551AA33,49.0,1000.0,SKD11029082
6,NC-271-551AA33,1.0,1.0,SKD8B2925
5,NC-272-566AA38,148.0,1000.0,SKD11040085
6,NC-272-566AA38,1.0,1.0,SKD8E4053
5,NC-272-566AB33,148.0,1000.0,SKD11040085
6,NC-272-566AB33,1.0,1.0,SKD8E4053
5,NC-274-622AA30,54.0,1000.0,SKD11015067
6,NC-274-622AA30,1.0,1.0,SKD6G1565
5,NC-283-551AA33,39.0,1000.0,SKD11029082
6,NC-283-551AA33,1.0,1.0,SKD8B2920
5,NC-284-566AA33,148.0,1000.0,SKD11040085
6,NC-284-566AA33,1.0,1.0,SKD8E4053
5,NC-3139-511AA30-NC-MADE,45.0,1000.0,SKD11025067
6,NC-3139-511AA30-NC-MADE,1.0,1.0,SKD6G2532
5,NC-3139-511AA34-NC-MADE,45.0,1000.0,SKD11025067
6,NC-3139-511AA34-NC-MADE,1.0,1.0,SKD6G2532
6,NC-3153-611AA30-ALL,108.0,1000.0,SKD11040082
6,NC-3153-611AA34-ALL,108.0,1000.0,SKD11040082
5,NC-352-621AC33,30.0,1000.0,SKD11027067
6,NC-352-621AC33,1.0,1.0,SKD6G2720
5,NC-352-622AC33,39.0,1000.0,SKD11027067
6,NC-352-622AC33,1.0,1.0,SKD6G2726
5,NC-352-671AA33,30.0,1000.0,SKD11027067
6,NC-352-671AA33,1.0,1.0,SKD6G2720
5,NC-352-672AA33,39.0,1000.0,SKD11027067
6,NC-352-672AA33,1.0,1.0,SKD6G2726
6,NC-355-541,78.0,1000.0,SKD11022067
6,NC-355-541A33,78.0,1000.0,SKD11022067
6,NC-3636-541AA30,78.0,1000.0,SKD11022067
6,NC-41019-617AA30,1.0,1.0,SKD105038
6,NC-4109-611AA26,1.0,1.0,SKD105040
6,NC-4109-611AA30,1.0,1.0,SKD105040
6,NC-4109-611BA26,1.0,1.0,SKD105040
6,NC-4109-611BA30,1.0,1.0,SKD105040
6,NC-4109-612AA26,1.0,1.0,SKD105020
6,NC-4109-612AA30,1.0,1.0,SKD105020
6,NC-4109-613AA26,1.0,1.0,SKD105016
6,NC-4109-613AA30,1.0,1.0,SKD105016
6,NC-4109-613AB30,1.0,1.0,SKD105016
6,NC-4109-614AA26,1.0,1.0,SKD105020
6,NC-4109-614AA30,1.0,1.0,SKD105020
6,NC-4109-615AA26,1.0,1.0,SKD105025
6,NC-4109-615AA30,1.0,1.0,SKD105025
6,NC-4109-615AB30,1.0,1.0,SKD105025
6,NC-4109-616AA26,1.0,1.0,SKD105040
6,NC-4109-616AA30,1.0,1.0,SKD105040
6,NC-4109-617AA26,1.0,1.0,SKD105038
6,NC-4109-617AA30,1.0,1.0,SKD105038
6,NC-4109-618AA26,1.0,1.0,SKD105029
6,NC-4109-618AA30,1.0,1.0,SKD105029
6,NC-4109-619AA26,1.0,1.0,SKD105060
6,NC-4110-619AA30,1.0,1.0,SKD105060
5,NC-4408-543AA30,35.0,1000.0,SKD11022055
6,NC-4408-543AA30,1.0,1.0,SKD5E2235
5,NC-4408-543AA34,35.0,1000.0,SKD11022055
6,NC-4408-543AA34,1.0,1.0,SKD5E2235
5,NC-4408-543AB34,35.0,1000.0,SKD11022055
6,NC-4408-543AB34,1.0,1.0,SKD5E2235
5,NC-479-511AA30,26.0,1000.0,SKD11025055
6,NC-479-511AA30,1.0,1.0,SKD5E2520
6,NC-479-512AA30,45.0,1000.0,SKD11025067
5,NC-479-512AA33,45.0,1000.0,SKD11025067
6,NC-479-512AA33,1.0,1.0,SKD6G2532
6,NC-479-512AA34,45.0,1000.0,SKD11025067
5,NC-479-514AA33,66.0,1000.0,SKD11025067
6,NC-479-514AA33,1.0,1.0,SKD6G2548
5,NC-479-514AA34,66.0,1000.0,SKD11025067
6,NC-479-514AA34,1.0,1.0,SKD6G2548
5,NC-479-514EA34,66.0,1000.0,SKD11025067
6,NC-479-514EA34,62.0,1000.0,SKD6G2548
5,NC-479-515AA33,45.0,1000.0,SKD11025067
6,NC-479-515AA33,1.0,1.0,SKD6G2532
5,NC-479-516AA30,26.0,1000.0,SKD11025055
6,NC-479-516AA30,1.0,1.0,SKD5E2520
5,NC-479-518AA33,66.0,1000.0,SKD11025067
6,NC-479-518AA33,1.0,1.0,SKD6G2548
5,NC-479-611AA34,24.0,1000.0,SKD11025067
6,NC-479-611AA34,1.0,1.0,SKD6G2518
5,NC-479-612AA34,24.0,1000.0,SKD11022067
6,NC-479-612AA34,1.0,1.0,SKD6G2218
5,NC-479-631AA34,24.0,1000.0,SKD11025067
6,NC-479-631AA34,1.0,1.0,SKD6G2518
5,NC-479-632AA34,24.0,1000.0,SKD11022067
6,NC-479-632AA34,1.0,1.0,SKD6G2218
6,NC-5154-611AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-611AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-612AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-612AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-615AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-615AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-615AA36-ALL,45.0,1000.0,SKD11025067
6,NC-5154-616AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-616AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-616AA36-ALL,45.0,1000.0,SKD11025067
6,NC-5154-621AA36-ALL,45.0,1000.0,SKD11025067
6,NC-5154-622AA36-ALL,45.0,1000.0,SKD11025067
5,NC-5202-516AA36,54.0,1000.0,SKD11015067
6,NC-5202-516AA36,1.0,1.0,SKD6G1565
5,NC-5202-521AA36,54.0,1000.0,SKD11015067
6,NC-5202-521AA36,1.0,1.0,SKD6G1565
5,NC-5520-569AB30,52.0,1000.0,SKD11035090
6,NC-5520-569AB30,1.0,1.0,SKD9Z3520
5,NC-5520-569BA30,52.0,1000.0,SKD11035090
6,NC-5520-569BA30,1.0,1.0,SKD9Z3520
5,NC-580-51738S2,45.0,1000.0,SUJ3038068
6,NC-580-51738S2,1.0,1.0,S6H3818
5,NC-580-611HS2,30.0,1000.0,SKD11022050
6,NC-580-611HS2,1.0,1.0,SKD5Z2230
5,NC-580-611IS2,30.0,1000.0,SKD11022050
6,NC-580-611IS2,1.0,1.0,SKD5Z2230
5,NC-582-53138S2,31.0,1000.0,SKD11022067
6,NC-582-53138S2,1.0,1.0,SKD6G2225
5,NC-582-5317.6,33.0,1000.0,SKD11022067
6,NC-582-5317.6,1.0,1.0,SKD6G2227
5,NC-582-5327.6,33.0,1000.0,SKD11022067
6,NC-582-5327.6,1.0,1.0,SKD6G2227
5,NC-582-53338S2,31.0,1000.0,SKD11022067
6,NC-582-53338S2,1.0,1.0,SKD6G2225
4,NC-582-56138,31.0,1000.0,SKD11022067
5,NC-582-56138,1.0,1.0,SKD6G2225
6,NC-582-56138,1.0,1.0,Z4S-MY1AA38
5,NC-582-621H,47.0,1000.0,SKD11030070
6,NC-582-621H,1.0,1.0,SKD7Z3027
5,NC-582-621HB,47.0,1000.0,SKD11030070
6,NC-582-621HB,1.0,1.0,SKD7Z3027
5,NC-582-621HL,47.0,1000.0,SKD11030070
6,NC-582-621HL,1.0,1.0,SKD7Z3027
5,NC-582-621I,47.0,1000.0,SKD11030070
6,NC-582-621I,1.0,1.0,SKD7Z3027
5,NC-582-621L,47.0,1000.0,SKD11030070
6,NC-582-621L,1.0,1.0,SKD7Z3027
5,NC-582-621LL,47.0,1000.0,SKD11030070
6,NC-582-621LL,1.0,1.0,SKD7Z3027
5,NC-59-615,87.0,1000.0,SKD11035065
6,NC-59-615,1.0,1.0,SKD6E3540
5,NC-600-51330,43.0,1000.0,SKD11021082
6,NC-600-51330,1.0,1.0,SKD8B2130
5,NC-603-53230,45.0,1000.0,SKD11025067
6,NC-603-53230,1.0,1.0,SKD6G2532
5,NC-603-53330,45.0,1000.0,SKD11025067
6,NC-603-53330,1.0,1.0,SKD6G2532
5,NC-603-621AB,43.0,1000.0,SKD11022067
6,NC-603-621AB,1.0,1.0,SKD6G2235
5,NC-603-621AL,43.0,1000.0,SKD11022067
6,NC-603-621AL,1.0,1.0,SKD6G2235
5,NC-603-621B,43.0,1000.0,SKD11022067
6,NC-603-621B,1.0,1.0,SKD6G2235
5,NC-603-621BB,43.0,1000.0,SKD11022067
6,NC-603-621BB,1.0,1.0,SKD6G2235
5,NC-603-621C,43.0,1000.0,SKD11022067
6,NC-603-621C,1.0,1.0,SKD6G2235
5,NC-603-621CB,43.0,1000.0,SKD11022067
6,NC-603-621CB,1.0,1.0,SKD6G2235
5,NC-603-621D,43.0,1000.0,SKD11022067
6,NC-603-621D,1.0,1.0,SKD6G2235
5,NC-603-621DB,43.0,1000.0,SKD11022067
6,NC-603-621DB,1.0,1.0,SKD6G2235
4,NC-603-643AA,87.0,1000.0,SKD11035065
5,NC-603-643AA,1.0,1.0,SKD6E3538
6,NC-603-643AA,1.0,1.0,3S-ME1A
4,NC-603-643BA,87.0,1000.0,SKD11035065
5,NC-603-643BA,1.0,1.0,SKD6E3538
6,NC-603-643BA,1.0,1.0,3S-ME1A
4,NC-603-643CA,87.0,1000.0,SKD11035065
5,NC-603-643CA,1.0,1.0,SKD6E3538
6,NC-603-643CA,1.0,1.0,3S-ME1A
4,NC-603-643PA,87.0,1000.0,SKD11035065
5,NC-603-643PA,1.0,1.0,SKD6E3538
6,NC-603-643PA,1.0,1.0,3S-ME1A
4,NC-603-643QA,87.0,1000.0,SKD11035065
5,NC-603-643QA,1.0,1.0,SKD6E3538
6,NC-603-643QA,1.0,1.0,3S-ME1A
4,NC-603-643RA,87.0,1000.0,SKD11035065
5,NC-603-643RA,1.0,1.0,SKD6E3538
6,NC-603-643RA,1.0,1.0,3S-ME1A
5,NC-608-641A,86.0,1000.0,SKD11040065
6,NC-608-641A,1.0,1.0,SKD6E4040
5,NC-608-641PA30,86.0,1000.0,SKD11040065
6,NC-608-641PA30,1.0,1.0,SKD6E4040
5,NC-6105-626AB38,98.0,1000.0,SKD11040085
6,NC-6105-626AB38,1.0,1.0,SKD8E4035
5,NC-616-604,61.0,1000.0,SKD11022067
6,NC-616-604,1.0,1.0,SKD6G2250
5,NC-616-605,61.0,1000.0,SKD11022067
6,NC-616-605,1.0,1.0,SKD6G2250
5,NC-616-606,61.0,1000.0,SKD11022067
6,NC-616-606,1.0,1.0,SKD6G2250
5,NC-620-515X,45.0,1000.0,SUJ3038068
6,NC-620-515X,1.0,1.0,S6H3818
5,NC-620-515XM,45.0,1000.0,SUJ3038068
6,NC-620-515XM,1.0,1.0,S6H3818
5,NC-6210-626AA34,36.0,1000.0,SKD11015067
6,NC-6210-626AA34,1.0,1.0,SKD6G1542
5,NC-6210-626AB34,36.0,1000.0,SKD11015067
6,NC-6210-626AB34,1.0,1.0,SKD6G1542
5,NC-6210-626BA34,36.0,1000.0,SKD11015067
6,NC-6210-626BA34,1.0,1.0,SKD6G1542
5,NC-623-544BA26,125.0,1000.0,SKD11035067
6,NC-623-544BA26,1.0,1.0,SKD6G3565
5,NC-623-546C,58.0,1000.0,SKD11015067
6,NC-623-546C,1.0,1.0,SKD6G1552
5,NC-631-5014QA34,78.0,1000.0,SKD11029082
6,NC-631-5014QA34,1.0,1.0,SKD8B2940
5,NC-631-511A30,45.0,1000.0,SKD11030070
6,NC-631-511A30,1.0,1.0,SKD7Z3026
5,NC-631-511FB30,45.0,1000.0,SKD11030070
6,NC-631-511FB30,1.0,1.0,SKD7Z3026
5,NC-631-511FB34,45.0,1000.0,SKD11030070
6,NC-631-511FB34,1.0,1.0,SKD7Z3026
5,NC-631-512C30,28.0,1000.0,SKD11029082
6,NC-631-512C30,1.0,1.0,SKD8B2914
5,NC-631-512C34,28.0,1000.0,SKD11029082
6,NC-631-512C34,1.0,1.0,SKD8B2914
5,NC-631-513B,25.0,1000.0,SKD11030070
6,NC-631-513B,1.0,1.0,SKD7Z3014
5,NC-631-513C,25.0,1000.0,SKD11030070
6,NC-631-513C,1.0,1.0,SKD7Z3014
5,NC-631-514N30,78.0,1000.0,SKD11029082
6,NC-631-514N30,1.0,1.0,SKD8B2940
5,NC-631-514NL30,78.0,1000.0,SKD11029082
6,NC-631-514NL30,1.0,1.0,SKD8B2940
5,NC-631-514PA30,78.0,1000.0,SKD11029082
6,NC-631-514PA30,1.0,1.0,SKD8B2940
5,NC-631-514PA34,78.0,1000.0,SKD11029082
6,NC-631-514PA34,1.0,1.0,SKD8B2940
5,NC-631-514PA38,78.0,1000.0,SKD11029082
6,NC-631-514PA38,1.0,1.0,SKD8B2940
5,NC-631-514QA30,78.0,1000.0,SKD11029082
6,NC-631-514QA30,1.0,1.0,SKD8B2940
5,NC-631-514QA34,78.0,1000.0,SKD11029082
6,NC-631-514QA34,1.0,1.0,SKD8B2940
5,NC-631-514QA38,78.0,1000.0,SKD11029082
6,NC-631-514QA38,1.0,1.0,SKD8B2940
5,NC-631-51530,68.0,1000.0,SKD11021082
6,NC-631-51530,1.0,1.0,SKD8B2148
5,NC-631-516G30,108.0,1000.0,SKD11040082
6,NC-631-516G30,1.0,1.0,SKD8B4040
5,NC-631-516GL30,108.0,1000.0,SKD11040082
6,NC-631-516GL30,1.0,1.0,SKD8B4040
5,NC-631-516H30,108.0,1000.0,SKD11040082
6,NC-631-516H30,1.0,1.0,SKD8B4040
5,NC-631-516HL30,108.0,1000.0,SKD11040082
6,NC-631-516HL30,1.0,1.0,SKD8B4040
5,NC-631-516I30,108.0,1000.0,SKD11040082
6,NC-631-516I30,1.0,1.0,SKD8B4040
5,NC-631-516IL30,108.0,1000.0,SKD11040082
6,NC-631-516IL30,1.0,1.0,SKD8B4040
5,NC-631-516JA30,108.0,1000.0,SKD11040082
6,NC-631-516JA30,1.0,1.0,SKD8B4040
5,NC-631-516JA34,108.0,1000.0,SKD11040082
6,NC-631-516JA34,1.0,1.0,SKD8B4040
5,NC-631-516JA38,108.0,1000.0,SKD11040082
6,NC-631-516JA38,1.0,1.0,SKD8B4040
5,NC-631-516KA30,108.0,1000.0,SKD11040082
6,NC-631-516KA30,1.0,1.0,SKD8B4040
5,NC-631-516KA34,108.0,1000.0,SKD11040082
6,NC-631-516KA34,1.0,1.0,SKD8B4040
5,NC-631-516KA38,108.0,1000.0,SKD11040082
6,NC-631-516KA38,1.0,1.0,SKD8B4040
5,NC-631-516LA30,108.0,1000.0,SKD11040082
6,NC-631-516LA30,1.0,1.0,SKD8B4040
5,NC-631-516LA34,108.0,1000.0,SKD11040082
6,NC-631-516LA34,1.0,1.0,SKD8B4040
5,NC-631-516LA38,108.0,1000.0,SKD11040082
6,NC-631-516LA38,1.0,1.0,SKD8B4040
5,NC-631-516MA30,108.0,1000.0,SKD11040082
6,NC-631-516MA30,1.0,1.0,SKD8B4040
5,NC-631-516MA34,108.0,1000.0,SKD11040082
6,NC-631-516MA34,1.0,1.0,SKD8B4040
5,NC-631-516MA38,108.0,1000.0,SKD11040082
6,NC-631-516MA38,1.0,1.0,SKD8B4040
5,NC-631-516NA30,108.0,1000.0,SKD11040082
6,NC-631-516NA30,1.0,1.0,SKD8B4040
5,NC-631-516NA34,108.0,1000.0,SKD11040082
6,NC-631-516NA34,1.0,1.0,SKD8B4040
5,NC-631-516NA38,108.0,1000.0,SKD11040082
6,NC-631-516NA38,1.0,1.0,SKD8B4040
5,NC-631-516PA30,108.0,1000.0,SKD11040082
6,NC-631-516PA30,1.0,1.0,SKD8B4040
5,NC-631-516PA34,108.0,1000.0,SKD11040082
6,NC-631-516PA34,1.0,1.0,SKD8B4040
5,NC-631-516PA38,108.0,1000.0,SKD11040082
6,NC-631-516PA38,1.0,1.0,SKD8B4040
5,NC-631-51730,78.0,1000.0,SKD11029082
6,NC-631-51730,1.0,1.0,SKD8B2940
5,NC-631-517AA30,78.0,1000.0,SKD11029082
6,NC-631-517AA30,1.0,1.0,SKD8B2940
5,NC-631-51830,98.0,1000.0,SKD11029082
6,NC-631-51830,1.0,1.0,SKD8B2950
5,NC-631-51930,78.0,1000.0,SKD11029082
6,NC-631-51930,1.0,1.0,SKD8B2940
5,NC-631-52030,86.0,1000.0,SKD11029082
6,NC-631-52030,1.0,1.0,SKD8B2944
5,NC-631-520AA30,86.0,1000.0,SKD11029082
6,NC-631-520AA30,1.0,1.0,SKD8B2944
5,NC-631-52130,63.0,1000.0,SKD11021082
6,NC-631-52130,1.0,1.0,SKD8B2144
5,NC-631-631B30,141.0,1000.0,SKD11027067
6,NC-631-631B30,1.0,1.0,SKD6G2795
5,NC-631-631BL30,141.0,1000.0,SKD11027067
6,NC-631-631BL30,1.0,1.0,SKD6G2795
5,NC-631-633B30,61.0,1000.0,SKD11022067
6,NC-631-633B30,1.0,1.0,SKD6G2250
5,NC-631-634B30,141.0,1000.0,SKD11027067
6,NC-631-634B30,1.0,1.0,SKD6G2795
6,NC-631-65126,1.0,1.0,SKD135018
6,NC-631-651L26,1.0,1.0,SKD135018
6,NC-631-65226,1.0,1.0,SKD135018
6,NC-631-652L26,1.0,1.0,SKD135018
5,NC-65-566BY,148.0,1000.0,SKD11040085
6,NC-65-566BY,1.0,1.0,SKD8E4053
5,NC-710-519B,140.0,1000.0,SUJ3038068
6,NC-710-519B,1.0,1.0,S6H3856
5,NC-710-521B,95.0,1000.0,SUJ3038068
6,NC-710-521B,1.0,1.0,S6H3838
6,NC-714-514AA34,1.0,1.0,SKD161625
3,NC-73-518AS,43.0,1000.0,SKD11025067
4,NC-73-518AS,1.0,1.0,SKD6G2531
5,NC-73-518AS,1.0,1.0,LIM-MY1
6,NC-73-518AS,1.0,1.0,LIM-DY1
5,NC-742-511,30.0,1000.0,SKD11027067
6,NC-742-511,1.0,1.0,SKD6G2720
5,NC-742-511B,30.0,1000.0,SKD11027067
6,NC-742-511B,1.0,1.0,SKD6G2720
5,NC-742-51230S2,69.0,1000.0,SKD11030070
6,NC-742-51230S2,1.0,1.0,SKD7Z3040
5,NC-748-515AA30,69.0,1000.0,SKD11030070
6,NC-748-515AA30,1.0,1.0,SKD7Z3040
5,NC-748-525AA,30.0,1000.0,SKD11027067
6,NC-748-525AA,1.0,1.0,SKD6G2720
5,NC-748-611AA30,168.0,1000.0,SKD11050085
6,NC-748-611AA30,1.0,1.0,SKD8E5048
5,NC-748-651AA30,63.0,1000.0,SKD11050085
6,NC-748-651AA30,1.0,1.0,SKD8E5018
5,NC-753-651AA,54.0,1000.0,SKD11015067
6,NC-753-651AA,1.0,1.0,SKD6G1565
5,NC-753-651BA,54.0,1000.0,SKD11015067
6,NC-753-651BA,1.0,1.0,SKD6G1565
5,NC-790-511S2,30.0,1000.0,SKD11027067
6,NC-790-511S2,1.0,1.0,SKD6G2720
5,NC-790-51230S2,44.0,1000.0,SKD11030070
6,NC-790-51230S2,1.0,1.0,SKD7Z3025
5,NC-790-611F30S2,70.0,1000.0,SKD11030055
6,NC-790-611F30S2,1.0,1.0,SKD5E3050
5,NC-790-611H30S2,70.0,1000.0,SKD11030055
6,NC-790-611H30S2,1.0,1.0,SKD5E3050
6,NC-850-511B,1.0,1.0,RSY-DY1B
6,NC-881-517A,80.0,1000.0,SKD11029082
5,NC-882-552AA36,41.0,1000.0,SKD11015067
6,NC-882-552AA36,1.0,1.0,SKD6G1535
5,NC-888-621AA,55.0,1000.0,SKD11050067
6,NC-888-621AA,1.0,1.0,SKD6G5020
5,NC-959-543AA30,35.0,1000.0,SKD11022055
6,NC-959-543AA30,1.0,1.0,SKD5E2235
5,NC-959-543AA34,35.0,1000.0,SKD11022055
6,NC-959-543AA34,1.0,1.0,SKD5E2235
5,NC-959-543AB30,35.0,1000.0,SKD11022055
6,NC-959-543AB30,1.0,1.0,SKD5E2235
5,NC-959-543AB34,35.0,1000.0,SKD11022055
6,NC-959-543AB34,1.0,1.0,SKD5E2235
5,NC-95B-55118S2,33.0,1000.0,SKD11025067
6,NC-95B-55118S2,1.0,1.0,SKD6G2524
5,NC-95B-55124S2,33.0,1000.0,SKD11025067
6,NC-95B-55124S2,1.0,1.0,SKD6G2524
5,NC-960-511BA34,38.0,1000.0,SKD11025067
6,NC-960-511BA34,1.0,1.0,SKD6G2527
5,NC-960-558BA30,62.0,1000.0,SKD11025067
6,NC-960-558BA30,1.0,1.0,SKD6G2545
5,NC-960-558CA30,62.0,1000.0,SKD11025067
6,NC-960-558CA30,1.0,1.0,SKD6G2545
5,NC-960-566BB26,63.0,1000.0,SKD11029082
6,NC-960-566BB26,1.0,1.0,SKD8B2932
5,NC-960-566BB30,63.0,1000.0,SKD11029082
6,NC-960-566BB30,1.0,1.0,SKD8B2932
5,NC-960-566BB34,63.0,1000.0,SKD11029082
6,NC-960-566BB34,1.0,1.0,SKD8B2932
5,NC-960-566CB30,78.0,1000.0,SKD11029082
6,NC-960-566CB30,1.0,1.0,SKD8B2940
5,NC-960-566CB34,78.0,1000.0,SKD11029082
6,NC-960-566CB34,1.0,1.0,SKD8B2940
5,NC-972-651AB26,63.0,1000.0,SKD11050085
6,NC-972-651AB26,1.0,1.0,SKD8E5018
5,NC-972-671AB26,63.0,1000.0,SKD11050085
6,NC-972-671AB26,1.0,1.0,SKD8E5018
5,NC-976-511EA30,38.0,1000.0,SKD11025067
6,NC-976-511EA30,1.0,1.0,SKD6G2527
5,NC-976-512BA30,45.0,1000.0,SKD11025067
6,NC-976-512BA30,1.0,1.0,SKD6G2532
5,NC-B336-541AA34,61.0,1000.0,SKD11018067
6,NC-B336-541AA34,1.0,1.0,SKD6G1862
6,NC-B336-541AA38,61.0,1000.0,SKD11018067
5,NC-SPL-1123A,69.0,1000.0,SKD11030070
6,NC-SPL-1123A,1.0,1.0,SKD7Z3040
5,NEC72-DX2AA30,50.0,1000.0,SUJ3038056-44
6,NEC72-DX2AA30,1.0,1.0,S5F3822
4,NEC72-DY1C30,70.0,1000.0,SUJ3038068
5,NEC72-DY1C30,1.0,1.0,S6H3825
6,NEC72-DY1C30,1.0,1.0,NEC72-MY1C30
4,NEC72-DY2A30,30.0,1000.0,SUJ3032068
5,NEC72-DY2A30,1.0,1.0,S6H2315P
6,NEC72-DY2A30,1.0,1.0,NEC72-MY2A30
4,NEC72-DY2BA30,30.0,1000.0,SUJ3032068
5,NEC72-DY2BA30,1.0,1.0,S6H2315P
