5529-607AA34,1.0,1,COM-5529-607AA34,1.0,1.0,MA-5529-607AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5529-607BA34,1.0,1,COM-5529-607BA34,1.0,1.0,MA-5529-607BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-531AA38,1.0,1,COM-5532-531AA38,1.0,1.0,MA-5532-531AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-531BA38,1.0,1,COM-5532-531BA38,1.0,1.0,MA-5532-531BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-611AA34,1.0,1,COM-5532-611AA34,1.0,1.0,MA-5532-611AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-612AA34,1.0,1,COM-5532-612AA34,1.0,1.0,MA-5532-612AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-613AA34,1.0,1,COM-5532-613AA34,1.0,1.0,MA-5532-613AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-614AA34,1.0,1,COM-5532-614AA34,1.0,1.0,MA-5532-614AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-617AA34,1.0,1,COM-5532-617AA34,1.0,1.0,MA-5532-617AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-618AA34,1.0,1,COM-5532-618AA34,1.0,1.0,MA-5532-618AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-619AA34,1.0,1,COM-5532-619AA34,1.0,1.0,MA-5532-619AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-620AA34,1.0,1,COM-5532-620AA34,1.0,1.0,MA-5532-620AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-625AA34,1.0,1,COM-5532-625AA34,1.0,1.0,MA-5532-625AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-626AA34,1.0,1,COM-5532-626AA34,1.0,1.0,MA-5532-626AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5541-516AA38,1.0,1,COM-5541-516AA38,1.0,1.0,MA-5541-516AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5541-516GA38,1.0,1,COM-5541-516GA38,1.0,1.0,MA-5541-516GA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
57-506A30,1.0,1,COM-57-506A30,1.0,1.0,MA-57-506A30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
57-507A30,1.0,1,COM-57-507A30,1.0,1.0,MA-57-507A30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
57-606AC30,1.0,1,COM-57-606AC30,1.0,1.0,MA-57-606AC30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
57-606BC30,1.0,1,COM-57-606BC30,1.0,1.0,MA-57-606BC30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-521L30,1.0,1,COM-59-521L30,1.0,1.0,MA-59-521L30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-525V,1.0,1,COM-59-525V,1.0,1.0,MA-59-525V-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-611B,1.0,1,COM-59-611B,1.0,1.0,MA-59-611B-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-612B,1.0,1,COM-59-612B,1.0,1.0,MA-59-612B-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-613BS2,1.0,1,COM-59-613BS2,1.0,1.0,MA-59-613BS2-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-614BS2,1.0,1,COM-59-614BS2,1.0,1.0,MA-59-614BS2-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-615V,1.0,1,COM-59-615V,1.0,1.0,MA-59-615V-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-616V,1.0,1,COM-59-616V,1.0,1.0,MA-59-616V-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-619S2,1.0,1,COM-59-619S2,1.0,1.0,MA-59-619S2-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-620S2,1.0,1,COM-59-620S2,1.0,1.0,MA-59-620S2-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-621,1.0,1,COM-59-621,1.0,1.0,MA-59-621-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-622,1.0,1,COM-59-622,1.0,1.0,MA-59-622-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-624,1.0,1,COM-59-624,1.0,1.0,MA-59-624-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
960-505AA26,1.0,1,COM-960-505AA26,1.0,1.0,MA-960-505AA26-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-513AA38,1.0,1,COM-B336-513AA38,1.0,1.0,MA-B336-513AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-516AA38,1.0,1,COM-B336-516AA38,1.0,1.0,MA-B336-516AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-517AC38,1.0,1,COM-B336-517AC38,1.0,1.0,MA-B336-517AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-612AA38,1.0,1,COM-B336-612AA38,1.0,1.0,MA-B336-612AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-613AA38,1.0,1,COM-B336-613AA38,1.0,1.0,MA-B336-613AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-614AA38,1.0,1,COM-B336-614AA38,1.0,1.0,MA-B336-614AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-615AA38,1.0,1,COM-B336-615AA38,1.0,1.0,MA-B336-615AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-617AA38,1.0,1,COM-B336-617AA38,1.0,1.0,MA-B336-617AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-618AA38,1.0,1,COM-B336-618AA38,1.0,1.0,MA-B336-618AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-621AA38,1.0,1,COM-B336-621AA38,1.0,1.0,MA-B336-621AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-622AA38,1.0,1,COM-B336-622AA38,1.0,1.0,MA-B336-622AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-623AA38,1.0,1,COM-B336-623AA38,1.0,1.0,MA-B336-623AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KD64-01112CC,1.0,1,COM-KD64-01112CC,1.0,1.0,MA-KD64-01112CC-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KS64-01901AB,1.0,1,COM-KS64-01901AB,1.0,1.0,MA-KS64-01901AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KS64-01902AB,1.0,1,COM-KS64-01902AB,1.0,1.0,MA-KS64-01902AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KS64-01903AB,1.0,1,COM-KS64-01903AB,1.0,1.0,MA-KS64-01903AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KS64-01904AB,1.0,1,COM-KS64-01904AB,1.0,1.0,MA-KS64-01904AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KS64-01905AB,1.0,1,COM-KS64-01905AB,1.0,1.0,MA-KS64-01905AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KS64-01906AB,1.0,1,COM-KS64-01906AB,1.0,1.0,MA-KS64-01906AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
KS64-01912AB,1.0,1,COM-KS64-01912AB,1.0,1.0,MA-KS64-01912AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5307-591AA38,1.0,1,COM-5307-591AA38,1.0,1.0,MA-5307-591AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5307-593AA38,1.0,1,COM-5307-593AA38,1.0,1.0,MA-5307-593AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5520-566CA30,1.0,1,COM-5520-566CA30,1.0,1.0,MA-5520-566CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5520-566DA38,1.0,1,COM-5520-566DA38,1.0,1.0,MA-5520-566DA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5520-570CA30,1.0,1,COM-5520-570CA30,1.0,1.0,MA-5520-570CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5520-570DA38,1.0,1,COM-5520-570DA38,1.0,1.0,MA-5520-570DA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-516GA38,1.0,1,COM-B336-516GA38,1.0,1.0,MA-B336-516GA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-517GB38,1.0,1,COM-B336-517GB38,1.0,1.0,MA-B336-517GB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-518BA38,1.0,1,COM-B336-518BA38,1.0,1.0,MA-B336-518BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-518GB38,1.0,1,COM-B336-518GB38,1.0,1.0,MA-B336-518GB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-612BA38,1.0,1,COM-B336-612BA38,1.0,1.0,MA-B336-612BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-619AA38,1.0,1,COM-B336-619AA38,1.0,1.0,MA-B336-619AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
B336-621GA38,1.0,1,COM-B336-621GA38,1.0,1.0,MA-B336-621GA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-566BA38,1.0,1,COM-6105-566BA38,1.0,1.0,MA-6105-566BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-570BA38,1.0,1,COM-6105-570BA38,1.0,1.0,MA-6105-570BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-612BA38,1.0,1,COM-6105-612BA38,1.0,1.0,MA-6105-612BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-615AC38,1.0,1,COM-6105-615AC38,1.0,1.0,MA-6105-615AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-615GC38,1.0,1,COM-6105-615GC38,1.0,1.0,MA-6105-615GC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-621BC38,1.0,1,COM-6105-621BC38,1.0,1.0,MA-6105-621BC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-622AB38,1.0,1,COM-6105-622AB38,1.0,1.0,MA-6105-622AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-623AC38,1.0,1,COM-6105-623AC38,1.0,1.0,MA-6105-623AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-626AC38,1.0,1,COM-6105-626AC38,1.0,1.0,MA-6105-626AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-691AA38,1.0,1,COM-6105-691AA38,1.0,1.0,MA-6105-691AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
6105-692AA38,1.0,1,COM-6105-692AA38,1.0,1.0,MA-6105-692AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5529-566BA38,1.0,1,COM-5529-566BA38,1.0,1.0,MA-5529-566BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5529-566CA38,1.0,1,COM-5529-566CA38,1.0,1.0,MA-5529-566CA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5529-569CA38,1.0,1,COM-5529-569CA38,1.0,1.0,MA-5529-569CA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5529-570BA38,1.0,1,COM-5529-570BA38,1.0,1.0,MA-5529-570BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5529-570CA38,1.0,1,COM-5529-570CA38,1.0,1.0,MA-5529-570CA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5541-569BA38,1.0,1,COM-5541-569BA38,1.0,1.0,MA-5541-569BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
960-516BA30,1.0,1,COM-960-516BA30,1.0,1.0,MA-960-516BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5154-632BA30,1.0,1,COM-5154-632BA30,1.0,1.0,MA-5154-632BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5165-615LA38,1.0,1,COM-5165-615LA38,1.0,1.0,MA-5165-615LA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5165-615LA40,1.0,1,COM-5165-615LA40,1.0,1.0,MA-5165-615LA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5534-517AA38,1.0,1,COM-5534-517AA38,1.0,1.0,MA-5534-517AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5534-518AA38,1.0,1,COM-5534-518AA38,1.0,1.0,MA-5534-518AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5534-591AA38,1.0,1,COM-5534-591AA38,1.0,1.0,MA-5534-591AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5534-593AA38,1.0,1,COM-5534-593AA38,1.0,1.0,MA-5534-593AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5534-619AA38,1.0,1,COM-5534-619AA38,1.0,1.0,MA-5534-619AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5534-620AA38,1.0,1,COM-5534-620AA38,1.0,1.0,MA-5534-620AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5540-569BA38,1.0,1,COM-5540-569BA38,1.0,1.0,MA-5540-569BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5540-570BA38,1.0,1,COM-5540-570BA38,1.0,1.0,MA-5540-570BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5172-513GA30,1.0,1,COM-5172-513GA30,1.0,1.0,MA-5172-513GA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5172-514GA30,1.0,1,COM-5172-514GA30,1.0,1.0,MA-5172-514GA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5172-613GA30,1.0,1,COM-5172-613GA30,1.0,1.0,MA-5172-613GA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5172-614GA30,1.0,1,COM-5172-614GA30,1.0,1.0,MA-5172-614GA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
631-682CA30,1.0,1,COM-631-682CA30,1.0,1.0,MA-631-682CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
631-513B,1.0,1,COM-631-513B,1.0,1.0,MA-631-513B-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
631-514N30,1.0,1,COM-631-514N30,1.0,1.0,MA-631-514N30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
631-51530,1.0,1,COM-631-51530,1.0,1.0,MA-631-51530-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
631-516G30,1.0,1,COM-631-516G30,1.0,1.0,MA-631-516G30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
631-516H30,1.0,1,COM-631-516H30,1.0,1.0,MA-631-516H30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
631-516I30,1.0,1,COM-631-516I30,1.0,1.0,MA-631-516I30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-506AA40,1.0,1,COM-5121-506AA40,1.0,1.0,MA-5121-506AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-506AA42,1.0,1,COM-5121-506AA42,1.0,1.0,MA-5121-506AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-507AA40,1.0,1,COM-5121-507AA40,1.0,1.0,MA-5121-507AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-507AA42,1.0,1,COM-5121-507AA42,1.0,1.0,MA-5121-507AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-511BA40,1.0,1,COM-5121-511BA40,1.0,1.0,MA-5121-511BA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-511BA42,1.0,1,COM-5121-511BA42,1.0,1.0,MA-5121-511BA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-512AA40,1.0,1,COM-5121-512AA40,1.0,1.0,MA-5121-512AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-512AA42,1.0,1,COM-5121-512AA42,1.0,1.0,MA-5121-512AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-514AA40,1.0,1,COM-5121-514AA40,1.0,1.0,MA-5121-514AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-514AA42,1.0,1,COM-5121-514AA42,1.0,1.0,MA-5121-514AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-521AA40,1.0,1,COM-5121-521AA40,1.0,1.0,MA-5121-521AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-521AA42,1.0,1,COM-5121-521AA42,1.0,1.0,MA-5121-521AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-522AA40,1.0,1,COM-5121-522AA40,1.0,1.0,MA-5121-522AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-522AA42,1.0,1,COM-5121-522AA42,1.0,1.0,MA-5121-522AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-525AA40,1.0,1,COM-5121-525AA40,1.0,1.0,MA-5121-525AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-525AA42,1.0,1,COM-5121-525AA42,1.0,1.0,MA-5121-525AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-606AA40,1.0,1,COM-5121-606AA40,1.0,1.0,MA-5121-606AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-606AA42,1.0,1,COM-5121-606AA42,1.0,1.0,MA-5121-606AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-606BA40,1.0,1,COM-5121-606BA40,1.0,1.0,MA-5121-606BA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-606BA42,1.0,1,COM-5121-606BA42,1.0,1.0,MA-5121-606BA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-607AA40,1.0,1,COM-5121-607AA40,1.0,1.0,MA-5121-607AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-607AA42,1.0,1,COM-5121-607AA42,1.0,1.0,MA-5121-607AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-607BA40,1.0,1,COM-5121-607BA40,1.0,1.0,MA-5121-607BA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-607BA42,1.0,1,COM-5121-607BA42,1.0,1.0,MA-5121-607BA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-611BA42,1.0,1,COM-5121-611BA42,1.0,1.0,MA-5121-611BA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-612BA42,1.0,1,COM-5121-612BA42,1.0,1.0,MA-5121-612BA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-613AA40,1.0,1,COM-5121-613AA40,1.0,1.0,MA-5121-613AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-613AA42,1.0,1,COM-5121-613AA42,1.0,1.0,MA-5121-613AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-614AA40,1.0,1,COM-5121-614AA40,1.0,1.0,MA-5121-614AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-614AA42,1.0,1,COM-5121-614AA42,1.0,1.0,MA-5121-614AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-615AA40,1.0,1,COM-5121-615AA40,1.0,1.0,MA-5121-615AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-615AA42,1.0,1,COM-5121-615AA42,1.0,1.0,MA-5121-615AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-616AA40,1.0,1,COM-5121-616AA40,1.0,1.0,MA-5121-616AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-616AA42,1.0,1,COM-5121-616AA42,1.0,1.0,MA-5121-616AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-619AA40,1.0,1,COM-5121-619AA40,1.0,1.0,MA-5121-619AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-619AA42,1.0,1,COM-5121-619AA42,1.0,1.0,MA-5121-619AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-620AA40,1.0,1,COM-5121-620AA40,1.0,1.0,MA-5121-620AA40-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-620AA42,1.0,1,COM-5121-620AA42,1.0,1.0,MA-5121-620AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-621AA42,1.0,1,COM-5121-621AA42,1.0,1.0,MA-5121-621AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5121-622AA42,1.0,1,COM-5121-622AA42,1.0,1.0,MA-5121-622AA42-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-506AA36,1.0,1,COM-5142-506AA36,1.0,1.0,MA-5142-506AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-507AA36,1.0,1,COM-5142-507AA36,1.0,1.0,MA-5142-507AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-511AA36,1.0,1,COM-5142-511AA36,1.0,1.0,MA-5142-511AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-512AA36,1.0,1,COM-5142-512AA36,1.0,1.0,MA-5142-512AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-514AA36,1.0,1,COM-5142-514AA36,1.0,1.0,MA-5142-514AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-516AA36,1.0,1,COM-5142-516AA36,1.0,1.0,MA-5142-516AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-521AA36,1.0,1,COM-5142-521AA36,1.0,1.0,MA-5142-521AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-522AA36,1.0,1,COM-5142-522AA36,1.0,1.0,MA-5142-522AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-524AA36,1.0,1,COM-5142-524AA36,1.0,1.0,MA-5142-524AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-525AA36,1.0,1,COM-5142-525AA36,1.0,1.0,MA-5142-525AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-606AA36,1.0,1,COM-5142-606AA36,1.0,1.0,MA-5142-606AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-606BA36,1.0,1,COM-5142-606BA36,1.0,1.0,MA-5142-606BA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-607AA36,1.0,1,COM-5142-607AA36,1.0,1.0,MA-5142-607AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-613AA36,1.0,1,COM-5142-613AA36,1.0,1.0,MA-5142-613AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-614AA36,1.0,1,COM-5142-614AA36,1.0,1.0,MA-5142-614AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-616AA36,1.0,1,COM-5142-616AA36,1.0,1.0,MA-5142-616AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-618AA36,1.0,1,COM-5142-618AA36,1.0,1.0,MA-5142-618AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-619AA36,1.0,1,COM-5142-619AA36,1.0,1.0,MA-5142-619AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5142-620AA36,1.0,1,COM-5142-620AA36,1.0,1.0,MA-5142-620AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5529-511DA30,1.0,1,COM-5529-511DA30,1.0,1.0,MA-5529-511DA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
5532-570CA34,1.0,1,COM-5532-570CA34,1.0,1.0,MA-5532-570CA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-521A38,1.0,1,COM-59-521A38,1.0,1.0,MA-59-521A38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
59-522V,1.0,1,COM-59-522V,1.0,1.0,MA-59-522V-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
