ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO,jobCode,itemCode,lotCode,parentJobCode,comment,qty,start,suspend,end,time,intStart,intSuspend,intEnd,assignedResInfo,resultQty,resultStart,resultEnd,resultTime,uEST,uLST,uEET,uLET,uTime,uQty,uOverlapFactor,uProductionFactor,status,timeFixedFlag,resFixedFlag,assignFlag,pendingFlag,level,mainResCode,originalQty,originalJobCode,processCode,extension,rsv1,rsv2,rsv3,rsv4,rsv5,rsv6,rsv7,rsv8,rsv9,rsv10
117,DK,K7221,OD6B-M-7ES,34.0,28,478-409AA340,1,25100,20250930,2025-09-30 00:00:00,D409,2510,5,478,K7221,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001119,K7221:SL1:1,78-405A340        2810,K7221,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
118,DK,K7315,M-9ME22,30.0,32,78-405A300,1,25100,20250922,2025-09-22 00:00:00,D405,2510,5,78,K7315,2025-09-12 00:00:00,,2025-09-12 00:00:00,,2025-09-16 00:00:00,,,,2025-09-17 00:00:00,,2025-09-18 00:00:00,,2025-09-19 00:00:00,,,,F000001120,K7315:SL1:1,78-405A300        3210,K7315,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
119,DK,K7315,M-9ME22,30.0,32,478-409AA300,1,25100,20250922,2025-09-22 00:00:00,D409,2510,5,478,K7315,2025-09-12 00:00:00,,2025-09-12 00:00:00,,2025-09-16 00:00:00,,,,2025-09-17 00:00:00,,2025-09-18 00:00:00,,2025-09-19 00:00:00,,,,F000001121,K7315:SL1:1,78-405A300        3210,K7315,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
12,DK,K007,OD6B-M-8ERS,30.0,24,478-409AA300,1,25102,20250922,2025-09-24 00:00:00,D409,2510,4,478,K007,2025-09-17 00:00:00,,2025-09-17 00:00:00,,2025-09-18 00:00:00,,,,2025-09-19 00:00:00,,2025-09-22 00:00:00,,2025-09-22 00:00:00,,,,F000000217,K007:SL1:1,78-405A300        2410,K007,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
120,DK,K7316,M-9ME22,30.0,32,478-409AA300,1,25100,20250922,2025-09-22 00:00:00,D409,2510,5,478,K7316,2025-09-12 00:00:00,,2025-09-12 00:00:00,,2025-09-16 00:00:00,,,,2025-09-17 00:00:00,,2025-09-18 00:00:00,,2025-09-19 00:00:00,,,,F000001122,K7316:SL1:1,78-405A300        3210,K7316,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
121,DK,K7316,M-9ME22,30.0,32,78-405A300,1,25100,20250922,2025-09-22 00:00:00,D405,2510,5,78,K7316,2025-09-12 00:00:00,,2025-09-12 00:00:00,,2025-09-16 00:00:00,,,,2025-09-17 00:00:00,,2025-09-18 00:00:00,,2025-09-19 00:00:00,,,,F000001123,K7316:SL1:1,78-405A300        3210,K7316,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
122,DK,K019,OD6B-M-8ERS,30.0,24,478-409AA300,1,25105,20251006,2025-10-07 00:00:00,D409,2510,4,478,K019,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001126,K019:SL1:1,78-405A300        2410,K019,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
123,DK,K019,OD6B-M-8ERS,30.0,24,78-405A300,1,25105,20251006,2025-10-07 00:00:00,D405,2510,4,78,K019,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001127,K019:SL1:1,78-405A300        2410,K019,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
124,DK,K020,OD6B-M-8ERS,30.0,24,78-405A300,1,25105,20251006,2025-10-07 00:00:00,D405,2510,4,78,K020,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001163,K020:SL1:1,78-405A300        2410,K020,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
125,DK,K020,OD6B-M-8ERS,30.0,24,478-409AA300,1,25105,20251006,2025-10-07 00:00:00,D409,2510,4,478,K020,2025-10-01 00:00:00,,2025-10-01 00:00:00,,2025-10-02 00:00:00,,,,2025-10-03 00:00:00,,2025-10-06 00:00:00,,2025-10-06 00:00:00,,,,F000001164,K020:SL1:1,78-405A300        2410,K020,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
