OYAHMCD,KTCD,BUCD,SRCD,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
3644-502EA34,L1,100,9999,2000/1/1,0,6325,,2
5142-502EA34,L1,100,1800,2022/10/25,0,9000,,2
5142-502EA34,L1,100,1800,2013/6/1,0,6300,,2
5142-502EA34,L1,100,2787,2013/6/1,0,5274,,2
5142-502EA34,L1,100,9999,2000/1/1,0,9000,,2
5212-502AA34,L1,100,1800,2022/10/25,0,9000,,2
5212-502AA34,L1,100,1800,2013/6/1,0,6300,,2
5212-502AA34,L1,100,2787,2013/6/1,0,5274,,2
5212-502AA34,L1,100,9999,2000/1/1,0,9000,,2
5142-502EA36,L1,100,1797,2024/5/1,0,6388,,2
5142-502EA36,L1,100,1800,2023/5/25,0,6300,,2
5142-502EA36,L1,100,1797,2023/5/9,0,5807,,2
5142-502EA36,L1,100,1797,2013/6/1,0,5279,,2
5142-502EA36,L1,100,9999,2000/1/1,0,6300,,2
5142-502EA38,L1,100,1800,2022/10/25,0,9500,,2
5142-502EA38,L1,100,1800,2013/6/1,0,6426,,2
5142-502EA38,L1,100,2787,2013/6/1,0,6426,,2
5142-502EA38,L1,100,9999,2000/1/1,0,9500,,2
E474-502AB34,L1,100,1797,2024/5/1,0,8304,,2
E474-502AB34,L1,100,1797,2023/5/9,0,7549,,2
E474-502AB34,L1,100,1797,2013/6/1,0,6862,,2
E474-502AB34,L1,100,9999,2000/1/1,0,6862,,2
E474-502EB34,L1,100,1797,2024/5/1,0,8304,,2
E474-502EB34,L1,100,1797,2023/5/9,0,7549,,2
E474-502EB34,L1,100,1797,2013/6/1,0,6862,,2
E474-502EB34,L1,100,9999,2000/1/1,0,6862,,2
5536-641AA34,L1,100,3199,2023/11/13,0,11330,,2
5536-641AA34,L1,100,1800,2020/5/8,0,12000,,2
5536-641AA34,L1,100,3279,2019/11/7,0,18000,,2
5536-641AA34,L1,100,3044,2016/7/1,0,15000,,2
5536-641AA34,L1,100,3738,2016/5/6,0,15400,,2
5536-641AA34,L1,100,3738,2016/4/1,0,15000,,2
5536-641AA34,L1,100,3783,2016/2/1,0,15000,,2
5536-641AA34,L1,100,9999,2000/1/1,0,18000,,2
5131-641AB38,L1,100,3199,2023/11/13,0,12650,,2
5131-641AB38,L1,100,1800,2020/4/20,0,13000,,2
5131-641AB38,L1,100,3279,2020/1/29,0,20000,,2
5131-641AB38,L1,100,3044,2016/7/1,0,15000,,2
5131-641AB38,L1,100,3783,2016/3/1,0,15000,,2
5131-641AB38,L1,100,3738,2016/1/20,0,16200,,2
5131-641AB38,L1,100,9999,2000/1/1,0,20000,,2
5517-502EA30,L1,100,1797,2024/5/1,0,5455,,2
5517-502EA30,L1,100,1797,2023/5/9,0,4959,,2
5517-502EA30,L1,100,1797,2013/6/1,0,4508,,2
5517-502EA30,L1,100,9999,2000/1/1,0,5455,,2
5609-502AA34,L1,100,1797,2024/5/1,0,7139,,2
5609-502AA34,L1,100,1797,2023/5/9,0,6490,,2
5609-502AA34,L1,100,1800,2022/10/25,0,8500,,2
5609-502AA34,L1,100,1800,2018/7/17,0,5900,,2
5609-502AA34,L1,100,1797,2015/6/1,0,5900,,2
5609-502AA34,L1,100,1797,2013/6/1,0,7800,,2
5609-502AA34,L1,100,1797,2000/1/1,0,4800,,2
5609-502AA34,L1,100,9999,2000/1/1,0,8500,,2
5121-502EA40,L1,100,1797,2024/5/1,0,10164,,2
5121-502EA40,L1,100,1797,2023/5/9,0,9240,,2
5121-502EA40,L1,100,1797,2013/6/1,0,8400,,2
5121-502EA40,L1,100,9999,2000/1/1,0,8400,,2
5121-502EA42,L1,100,1797,2024/5/1,0,9438,,2
5121-502EA42,L1,100,1797,2023/5/9,0,8580,,2
5121-502EA42,L1,100,1797,2013/6/1,0,7800,,2
5121-502EA42,L1,100,9999,2000/1/1,0,7800,,2
3147-502AA34,L1,100,1797,2024/5/1,0,5206,,2
3147-502AA34,L1,100,1797,2023/5/9,0,4732,,2
3147-502AA34,L1,100,1797,2013/6/1,0,4301,,2
3147-502AA34,L1,100,9999,2000/1/1,0,4301,,2
5145-502AA08,L1,100,1797,2024/5/1,0,3031,,2
5145-502AA08,L1,100,1797,2023/5/9,0,2755,,2
5145-502AA08,L1,100,1797,2013/6/1,0,2504,,2
5145-502AA08,L1,100,9999,2000/1/1,0,2504,,2
5145-502JA08,L1,100,1797,2024/5/1,0,3031,,2
5145-502JA08,L1,100,1797,2023/5/9,0,2755,,2
5145-502JA08,L1,100,1797,2013/6/1,0,2504,,2
5145-502JA08,L1,100,9999,2000/1/1,0,2504,,2
5143-502EA15,L1,100,1797,2024/5/1,0,4231,,2
5143-502EA15,L1,100,1797,2023/5/9,0,3846,,2
5143-502EA15,L1,100,1797,2013/6/1,0,3496,,2
5143-502EA15,L1,100,9999,2000/1/1,0,4231,,2
5143-502AA17,L1,100,1797,2024/5/1,0,4222,,2
5143-502AA17,L1,100,1797,2023/5/9,0,3838,,2
5143-502AA17,L1,100,1797,2013/6/1,0,3489,,2
5143-502AA17,L1,100,9999,2000/1/1,0,4222,,2
5143-502EA17,L1,100,1797,2024/5/1,0,4222,,2
5143-502EA17,L1,100,1797,2023/5/9,0,3838,,2
5143-502EA17,L1,100,1797,2013/6/1,0,3489,,2
5143-502EA17,L1,100,9999,2000/1/1,0,4222,,2
5143-502EB18,L1,100,1797,2024/5/1,0,4107,,2
5143-502EB18,L1,100,1797,2023/5/9,0,3733,,2
5143-502EB18,L1,100,1797,2013/6/1,0,3393,,2
5143-502EB18,L1,100,2787,2013/6/1,0,3100,,2
5143-502EB18,L1,100,9999,2000/1/1,0,4107,,2
5143-502JA18,L1,100,1797,2024/5/1,0,4107,,2
5143-502JA18,L1,100,1797,2023/5/9,0,3733,,2
5143-502JA18,L1,100,1797,2013/6/1,0,3393,,2
5143-502JA18,L1,100,2787,2013/6/1,0,3100,,2
5143-502JA18,L1,100,9999,2000/1/1,0,4107,,2
5143-502EA19,L1,100,1797,2024/5/1,0,3105,,2
5143-502EA19,L1,100,1797,2023/5/9,0,2822,,2
5143-502EA19,L1,100,1797,2013/6/1,0,2565,,2
5143-502EA19,L1,100,2787,2013/6/1,0,2450,,2
5143-502EA19,L1,100,9999,2000/1/1,0,3105,,2
5143-502EA20,L1,100,1797,2024/5/1,0,4154,,2
5143-502EA20,L1,100,1797,2023/5/9,0,3776,,2
5143-502EA20,L1,100,2787,2013/6/1,0,3100,,2
5143-502EA20,L1,100,1797,2013/6/1,0,3432,,2
5143-502EA20,L1,100,9999,2000/1/1,0,4154,,2
5145-502EA20,L1,100,1797,2024/5/1,0,4154,,2
5145-502EA20,L1,100,1797,2023/5/9,0,3776,,2
5145-502EA20,L1,100,2787,2013/6/1,0,3100,,2
5145-502EA20,L1,100,1797,2013/6/1,0,3432,,2
5145-502EA20,L1,100,9999,2000/1/1,0,4154,,2
5145-502EA22,L1,100,1797,2024/5/1,0,4447,,2
5145-502EA22,L1,100,1797,2023/5/9,0,4042,,2
5145-502EA22,L1,100,1797,2013/6/1,0,3674,,2
5145-502EA22,L1,100,9999,2000/1/1,0,4447,,2
5143-502EA24,L1,100,1797,2024/5/1,0,4668,,2
5143-502EA24,L1,100,1797,2023/5/9,0,4243,,2
5143-502EA24,L1,100,1797,2013/6/1,0,3857,,2
5143-502EA24,L1,100,9999,2000/1/1,0,3857,,2
4412-502AA30,L1,100,1800,2013/6/1,0,4649,,2
4412-502AA30,L1,100,2787,2013/6/1,0,4649,,2
4412-502AA30,L1,100,9999,2000/1/1,0,4649,,2
610-502AA30,L1,100,1800,2013/6/1,0,4649,,2
610-502AA30,L1,100,2787,2013/6/1,0,4649,,2
610-502AA30,L1,100,9999,2000/1/1,0,4649,,2
610-502AA34,L1,100,1797,2024/5/1,0,5130,,2
610-502AA34,L1,100,1797,2023/5/9,0,4663,,2
610-502AA34,L1,100,1797,2013/6/1,0,4239,,2
610-502AA34,L1,100,9999,2000/1/1,0,4663,,2
3236-651AB26,L1,100,3044,2017/3/1,0,15000,,2
3236-651AB26,L1,100,9999,2000/1/1,0,15000,,2
3237-651AA26,L1,100,3044,2017/3/1,0,15000,,2
3237-651AA26,L1,100,9999,2000/1/1,0,15000,,2
3237-651AC26,L1,100,3044,2017/3/1,0,15000,,2
3237-651AC26,L1,100,9999,2000/1/1,0,15000,,2
3238-651AC26,L1,100,3044,2017/3/1,0,15000,,2
3238-651AC26,L1,100,9999,2000/1/1,0,15000,,2
3240-651AC26,L1,100,3044,2017/3/1,0,15000,,2
3240-651AC26,L1,100,9999,2000/1/1,0,15000,,2
3241-651AA34,L1,100,3279,2022/4/12,0,18000,,2
3241-651AA34,L1,100,3044,2018/10/18,0,15000,,2
3241-651AA34,L1,100,3783,2016/6/1,0,15000,,2
3241-651AA34,L1,100,1797,2013/6/1,0,10000,,2
3241-651AA34,L1,100,9999,2000/1/1,0,18000,,2
4307-652AA14,L1,100,3044,2019/4/19,0,15000,,2
4307-652AA14,L1,100,9999,2000/1/1,0,15000,,2
3154-652AA17,L1,100,3994,2022/6/29,0,5000,,2
3154-652AA17,L1,100,3279,2022/2/17,0,11000,,2
3154-652AA17,L1,100,3279,2022/2/15,0,11000,,2
3154-652AA17,L1,100,9999,2000/1/1,0,5000,,2
4307-652AA24,L1,100,3994,2022/6/29,0,6500,,2
4307-652AA24,L1,100,3279,2021/2/26,0,13500,,2
4307-652AA24,L1,100,9999,2000/1/1,0,6500,,2
523-652AB24,L1,100,3994,2022/6/29,0,6500,,2
523-652AB24,L1,100,3279,2021/2/26,0,13500,,2
523-652AB24,L1,100,9999,2000/1/1,0,6500,,2
971-652AD24,L1,100,3994,2022/6/29,0,6500,,2
971-652AD24,L1,100,3279,2021/2/26,0,13500,,2
971-652AD24,L1,100,9999,2000/1/1,0,6500,,2
3154-652AA26,L1,100,3279,2020/10/15,0,14000,,2
3154-652AA26,L1,100,3044,2016/8/1,0,15000,,2
3154-652AA26,L1,100,3783,2016/4/1,0,15000,,2
3154-652AA26,L1,100,3738,2015/12/29,0,15000,,2
3154-652AA26,L1,100,3738,2015/12/28,0,25000,,2
3154-652AA26,L1,100,3738,2015/12/21,0,15000,,2
3154-652AA26,L1,100,3738,2015/12/17,0,25000,,2
3154-652AA26,L1,100,9999,2000/1/1,0,14000,,2
522-652AB26,L1,100,3279,2020/10/15,0,14000,,2
522-652AB26,L1,100,3044,2016/8/1,0,15000,,2
522-652AB26,L1,100,3783,2016/4/1,0,15000,,2
522-652AB26,L1,100,3738,2015/12/29,0,15000,,2
522-652AB26,L1,100,3738,2015/12/28,0,25000,,2
522-652AB26,L1,100,3738,2015/12/21,0,15000,,2
522-652AB26,L1,100,3738,2015/12/17,0,25000,,2
522-652AB26,L1,100,9999,2000/1/1,0,14000,,2
608-652AA26,L1,100,3279,2020/10/15,0,14000,,2
608-652AA26,L1,100,3044,2016/8/1,0,15000,,2
608-652AA26,L1,100,3783,2016/4/1,0,15000,,2
608-652AA26,L1,100,3738,2015/12/29,0,15000,,2
608-652AA26,L1,100,3738,2015/12/28,0,25000,,2
608-652AA26,L1,100,3738,2015/12/21,0,15000,,2
608-652AA26,L1,100,3738,2015/12/17,0,25000,,2
608-652AA26,L1,100,9999,2000/1/1,0,14000,,2
610-652AA26,L1,100,3279,2020/10/15,0,14000,,2
610-652AA26,L1,100,3044,2016/8/1,0,15000,,2
610-652AA26,L1,100,3783,2016/4/1,0,15000,,2
610-652AA26,L1,100,3738,2015/12/29,0,15000,,2
610-652AA26,L1,100,3738,2015/12/28,0,25000,,2
610-652AA26,L1,100,3738,2015/12/21,0,15000,,2
610-652AA26,L1,100,3738,2015/12/17,0,25000,,2
610-652AA26,L1,100,9999,2000/1/1,0,14000,,2
971-652AD26,L1,100,3279,2020/10/15,0,14000,,2
971-652AD26,L1,100,3044,2016/8/1,0,15000,,2
971-652AD26,L1,100,3783,2016/4/1,0,15000,,2
971-652AD26,L1,100,3738,2015/12/29,0,15000,,2
971-652AD26,L1,100,3738,2015/12/28,0,25000,,2
971-652AD26,L1,100,3738,2015/12/21,0,15000,,2
971-652AD26,L1,100,3738,2015/12/17,0,25000,,2
971-652AD26,L1,100,9999,2000/1/1,0,14000,,2
3142-652AB30,L1,100,3279,2020/9/24,0,15000,,2
3142-652AB30,L1,100,3279,2020/9/23,0,12000,,2
3142-652AB30,L1,100,3279,2019/11/7,0,15000,,2
3142-652AB30,L1,100,3044,2016/6/1,0,15000,,2
3142-652AB30,L1,100,3783,2016/2/1,0,15000,,2
3142-652AB30,L1,100,3738,2015/12/4,0,15000,,2
3142-652AB30,L1,100,3738,2015/11/2,0,25000,,2
3142-652AB30,L1,100,1797,2015/11/2,0,8000,,2
3142-652AB30,L1,100,9999,2000/1/1,0,15000,,2
3154-652AB30,L1,100,3279,2020/9/24,0,15000,,2
3154-652AB30,L1,100,3279,2020/9/23,0,12000,,2
3154-652AB30,L1,100,3279,2019/11/7,0,15000,,2
3154-652AB30,L1,100,3044,2016/6/1,0,15000,,2
3154-652AB30,L1,100,3783,2016/2/1,0,15000,,2
3154-652AB30,L1,100,3738,2015/12/4,0,15000,,2
3154-652AB30,L1,100,3738,2015/11/2,0,25000,,2
3154-652AB30,L1,100,1797,2015/11/2,0,8000,,2
3154-652AB30,L1,100,9999,2000/1/1,0,15000,,2
522-652AB30,L1,100,3279,2020/9/24,0,15000,,2
522-652AB30,L1,100,3279,2020/9/23,0,12000,,2
522-652AB30,L1,100,3279,2019/11/7,0,15000,,2
522-652AB30,L1,100,3044,2016/6/1,0,15000,,2
522-652AB30,L1,100,3783,2016/2/1,0,15000,,2
522-652AB30,L1,100,3738,2015/12/4,0,15000,,2
522-652AB30,L1,100,3738,2015/11/2,0,25000,,2
522-652AB30,L1,100,1797,2015/11/2,0,8000,,2
522-652AB30,L1,100,9999,2000/1/1,0,15000,,2
610-652AA30,L1,100,3279,2020/9/24,0,15000,,2
610-652AA30,L1,100,3279,2020/9/23,0,12000,,2
610-652AA30,L1,100,3279,2019/11/7,0,15000,,2
610-652AA30,L1,100,3044,2016/6/1,0,15000,,2
610-652AA30,L1,100,3783,2016/2/1,0,15000,,2
610-652AA30,L1,100,3738,2015/12/4,0,15000,,2
610-652AA30,L1,100,3738,2015/11/2,0,25000,,2
610-652AA30,L1,100,1797,2015/11/2,0,8000,,2
610-652AA30,L1,100,9999,2000/1/1,0,15000,,2
971-652AD30,L1,100,3279,2020/9/24,0,15000,,2
971-652AD30,L1,100,3279,2020/9/23,0,12000,,2
971-652AD30,L1,100,3279,2019/11/7,0,15000,,2
971-652AD30,L1,100,3044,2016/6/1,0,15000,,2
971-652AD30,L1,100,3783,2016/2/1,0,15000,,2
971-652AD30,L1,100,3738,2015/12/4,0,15000,,2
971-652AD30,L1,100,3738,2015/11/2,0,25000,,2
971-652AD30,L1,100,1797,2015/11/2,0,8000,,2
971-652AD30,L1,100,9999,2000/1/1,0,15000,,2
4108-601EA26,L1,100,1797,2024/5/1,0,5430,,2
4108-601EA26,L1,100,1797,2023/5/9,0,4936,,2
4108-601EA26,L1,100,1797,2013/6/1,0,4487,,2
4108-601EA26,L1,100,9999,2000/1/1,0,4936,,2
4107-601EA30,L1,100,1797,2024/5/1,0,5750,,2
4107-601EA30,L1,100,1797,2023/5/9,0,5227,,2
4107-601EA30,L1,100,1800,2021/9/13,0,9720,,2
4107-601EA30,L1,100,1800,2013/6/1,0,4860,,2
4107-601EA30,L1,100,3317,2013/6/1,0,4860,,2
4107-601EA30,L1,100,1797,2013/6/1,0,4751,,2
4107-601EA30,L1,100,9999,2000/1/1,0,9720,,2
3549-601AA34,L1,100,1797,2024/5/1,0,8652,,2
3549-601AA34,L1,100,1797,2023/5/9,0,7865,,2
3549-601AA34,L1,100,1797,2013/6/1,0,7150,,2
3549-601AA34,L1,100,9999,2000/1/1,0,8652,,2
3551-601AA34,L1,100,1797,2024/5/1,0,8652,,2
3551-601AA34,L1,100,1797,2023/5/9,0,7865,,2
3551-601AA34,L1,100,1797,2013/6/1,0,7150,,2
3551-601AA34,L1,100,9999,2000/1/1,0,8652,,2
3709-601AA34,L1,100,1797,2024/5/1,0,8652,,2
3709-601AA34,L1,100,1797,2023/5/9,0,7865,,2
3709-601AA34,L1,100,1797,2013/6/1,0,7150,,2
3709-601AA34,L1,100,9999,2000/1/1,0,8652,,2
3922-601EA36,L1,100,1797,2024/5/1,0,10890,,2
3922-601EA36,L1,100,1797,2023/5/9,0,9900,,2
3922-601EA36,L1,100,1797,2013/6/1,0,9000,,2
3922-601EA36,L1,100,9999,2000/1/1,0,9000,,2
4109-601EA36,L1,100,1797,2024/5/1,0,10890,,2
4109-601EA36,L1,100,1797,2023/5/9,0,9900,,2
4109-601EA36,L1,100,1797,2013/6/1,0,9000,,2
4109-601EA36,L1,100,9999,2000/1/1,0,9000,,2
3237-601EA26,L1,100,1797,2024/5/1,0,7654,,2
3237-601EA26,L1,100,1797,2023/5/9,0,6958,,2
3237-601EA26,L1,100,1797,2013/6/1,0,6325,,2
3237-601EA26,L1,100,2787,2013/6/1,0,5100,,2
3237-601EA26,L1,100,9999,2000/1/1,0,6325,,2
3240-601EA26,L1,100,1797,2024/5/1,0,7654,,2
3240-601EA26,L1,100,1797,2023/5/9,0,6958,,2
3240-601EA26,L1,100,1797,2013/6/1,0,6325,,2
3240-601EA26,L1,100,2787,2013/6/1,0,5100,,2
3240-601EA26,L1,100,9999,2000/1/1,0,6325,,2
3241-601EA34,L1,100,1797,2024/5/1,0,8656,,2
3241-601EA34,L1,100,1797,2023/5/9,0,7869,,2
3241-601EA34,L1,100,1797,2013/6/1,0,7153,,2
3241-601EA34,L1,100,9999,2000/1/1,0,8656,,2
3225-601EA36,L1,100,1797,2024/5/1,0,10716,,2
3225-601EA36,L1,100,1797,2023/5/9,0,9741,,2
3225-601EA36,L1,100,1797,2013/6/1,0,8855,,2
3225-601EA36,L1,100,9999,2000/1/1,0,8855,,2
880-601EA36,L1,100,1797,2024/5/1,0,10716,,2
880-601EA36,L1,100,1797,2023/5/9,0,9741,,2
880-601EA36,L1,100,1797,2013/6/1,0,8855,,2
880-601EA36,L1,100,9999,2000/1/1,0,8855,,2
3657-601AA34,L1,100,3279,2025/4/23,0,32000,,2
3657-601AA34,L1,100,1797,2024/5/1,0,5935,,2
3657-601AA34,L1,100,1797,2023/5/9,0,5395,,2
3657-601AA34,L1,100,1797,2013/6/1,0,4904,,2
3657-601AA34,L1,100,9999,2000/1/1,0,32000,,2
3538-502AB30,L1,100,1797,2024/5/1,0,3667,,2
3538-502AB30,L1,100,1797,2023/5/9,0,3333,,2
3538-502AB30,L1,100,1797,2013/6/1,0,3030,,2
3538-502AB30,L1,100,9999,2000/1/1,0,3667,,2
3538-502AB34,L1,100,1800,2022/10/25,0,10000,,2
3538-502AB34,L1,100,1800,2013/6/1,0,6420,,2
3538-502AB34,L1,100,2787,2013/6/1,0,6360,,2
3538-502AB34,L1,100,9999,2000/1/1,0,10000,,2
3538-502AB34,L1,100,2787,2000/1/1,0,3617,,2
3549-502AA34,L1,100,1800,2022/10/25,0,10000,,2
3549-502AA34,L1,100,1800,2013/6/1,0,6420,,2
3549-502AA34,L1,100,2787,2013/6/1,0,6360,,2
3549-502AA34,L1,100,9999,2000/1/1,0,10000,,2
3549-502AA34,L1,100,2787,2000/1/1,0,3617,,2
3709-502AA34,L1,100,1800,2022/10/25,0,10000,,2
3709-502AA34,L1,100,1800,2013/6/1,0,6420,,2
3709-502AA34,L1,100,2787,2013/6/1,0,6360,,2
3709-502AA34,L1,100,9999,2000/1/1,0,10000,,2
3709-502AA34,L1,100,2787,2000/1/1,0,3617,,2
3237-608AA26,L1,100,3279,2017/1/9,0,15000,,2
3237-608AA26,L1,100,1797,2013/6/1,0,4692,,2
3237-608AA26,L1,100,9999,2000/1/1,0,15000,,2
3240-608AA26,L1,100,3279,2017/1/9,0,15000,,2
3240-608AA26,L1,100,1797,2013/6/1,0,4692,,2
3240-608AA26,L1,100,9999,2000/1/1,0,15000,,2
4107-608AA30,L1,100,3279,2015/6/1,0,16252,,2
4107-608AA30,L1,100,3279,2013/6/1,0,16500,,2
4107-608AA30,L1,100,1797,2013/6/1,0,4268,,2
4107-608AA30,L1,100,9999,2000/1/1,0,16252,,2
886-608AA32,L1,100,3279,2015/6/1,0,19897,,2
886-608AA32,L1,100,3279,2013/6/1,0,20200,,2
886-608AA32,L1,100,1797,2013/6/1,0,6452,,2
886-608AA32,L1,100,9999,2000/1/1,0,19897,,2
3225-608AA36,L1,100,3279,2013/6/1,0,25200,,2
3225-608AA36,L1,100,1797,2013/6/1,0,6958,,2
3225-608AA36,L1,100,9999,2000/1/1,0,6958,,2
161-312AA,MV,100,1797,2013/6/1,0,861,,2
161-420CA,MV,100,1797,2024/5/1,0,1839,,2
161-420CA,MV,100,1797,2023/5/9,0,1671,,2
161-420CA,MV,100,3399,2023/3/29,0,900,,2
161-420CA,MV,100,1797,2013/6/1,0,1519,,2
161-420CA,MV,100,1797,2000/1/2,0,1359,,2
161-420CA,MV,100,9999,2000/1/1,0,900,,2
161-420CA,PA,100,3861,2022/11/10,0,150,,2
161-420CA,PA,100,1515,2022/8/25,0,415,,2
161-420CA,PA,100,1515,2013/6/1,0,400,,2
161-420CA,PA,100,9999,2000/1/1,0,150,,2
161-420HA,MV,100,1797,2024/5/1,0,2232,,2
161-420HA,MV,100,1797,2023/5/9,0,2029,,2
161-420HA,MV,100,3399,2023/3/29,0,950,,2
161-420HA,MV,100,1797,2013/6/1,0,1844,,2
161-420HA,MV,100,1797,2000/1/2,0,1684,,2
161-420HA,MV,100,9999,2000/1/1,0,2029,,2
161-420HA,PA,100,3861,2022/11/30,0,150,,2
161-420HA,PA,100,1515,2022/8/25,0,415,,2
161-420HA,PA,100,1515,2013/6/1,0,400,,2
161-420HA,PA,100,9999,2000/1/1,0,150,,2
161-420JA,MV,100,1797,2024/5/1,0,4598,,2
161-420JA,MV,100,1797,2023/5/9,0,4180,,2
161-420JA,MV,100,1797,2013/6/1,0,3800,,2
161-420JA,MV,100,9999,2000/1/1,0,3800,,2
161-420JA,PA,100,1515,2013/6/1,0,400,,2
161-420JA,PA,100,9999,2000/1/1,0,400,,2
161-420KA,MV,100,1797,2024/5/1,0,1815,,2
161-420KA,MV,100,1797,2023/5/9,0,1650,,2
161-420KA,MV,100,1797,2013/6/1,0,1500,,2
161-420KA,MV,100,9999,2000/1/1,0,1500,,2
161-420KA,PA,100,1515,2013/6/1,0,400,,2
161-420KA,PA,100,9999,2000/1/1,0,400,,2
13-450,PA,100,3861,2022/1/19,0,100,,2
13-450,PA,100,9999,2000/1/1,0,100,,2
3142-601AA30,MC,100,1042,2019/11/27,0,700,,2
3142-601AA30,MC,100,1042,2019/10/24,0,650,,2
3142-601AA30,MC,100,1978,2019/8/27,0,800,,2
3142-601AA30,MC,100,3415,2019/3/6,0,800,,2
3142-601AA30,MC,100,3415,2019/1/11,0,700,,2
3142-601AA30,MC,100,3099,2016/2/26,0,385,,2
3142-601AA30,MC,100,9999,2000/1/1,0,700,,2
720-605D,PA,100,3861,2022/1/19,0,50,,2
720-605D,PA,100,9999,2000/1/1,0,50,,2
603-605HA,PA,100,3861,2022/1/19,0,50,,2
603-605HA,PA,100,9999,2000/1/1,0,50,,2
814-605B,PA,100,3861,2022/1/19,0,50,,2
814-605B,PA,100,9999,2000/1/1,0,50,,2
3154-652AA24,L1,100,3994,2022/6/29,0,6500,,2
3154-652AA24,L1,100,3279,2021/2/26,0,13500,,2
3154-652AA24,L1,100,9999,2000/1/1,0,6500,,2
435-503CA,PA,100,1515,2013/6/1,0,300,,2
435-503CA,PA,100,9999,2000/1/1,0,300,,2
5202-661AA,PA,100,1515,2013/6/1,0,300,,2
5202-661AA,PA,100,9999,2000/1/1,0,300,,2
5500-505DA,PA,100,1515,2022/8/25,0,315,,2
5500-505DA,PA,100,1515,2013/6/1,0,300,,2
5500-505DA,PA,100,9999,2000/1/1,0,315,,2
5500-505EA,PA,100,1515,2022/8/25,0,315,,2
5500-505EA,PA,100,1515,2013/6/1,0,300,,2
5500-505EA,PA,100,9999,2000/1/1,0,315,,2
560-609,PA,100,1515,2022/8/25,0,315,,2
560-609,PA,100,1515,2013/6/1,0,300,,2
560-609,PA,100,9999,2000/1/1,0,315,,2
57-642DB,PA,100,1515,2022/8/25,0,315,,2
57-642DB,PA,100,1515,2013/6/1,0,300,,2
57-642DB,PA,100,9999,2000/1/1,0,315,,2
580-609DD,PA,100,1515,2022/8/25,0,315,,2
580-609DD,PA,100,1515,2013/6/1,0,300,,2
580-609DD,PA,100,9999,2000/1/1,0,300,,2
603-609AB,PA,100,1515,2022/8/25,0,315,,2
603-609AB,PA,100,1515,2013/6/1,0,300,,2
603-609AB,PA,100,9999,2000/1/1,0,300,,2
603-609CB,PA,100,1515,2022/8/25,0,315,,2
603-609CB,PA,100,1515,2013/6/1,0,300,,2
603-609CB,PA,100,9999,2000/1/1,0,315,,2
631-609AC,PA,100,1515,2013/6/1,0,300,,2
631-609AC,PA,100,9999,2000/1/1,0,300,,2
631-609DB,PA,100,1515,2022/8/25,0,315,,2
631-609DB,PA,100,1515,2013/6/1,0,300,,2
631-609DB,PA,100,9999,2000/1/1,0,315,,2
631-609FA,PA,100,1515,2013/6/1,0,300,,2
631-609FA,PA,100,9999,2000/1/1,0,300,,2
810-504,PA,100,1515,2022/8/25,0,315,,2
810-504,PA,100,1515,2013/6/1,0,300,,2
810-504,PA,100,9999,2000/1/1,0,315,,2
816-609AB,PA,100,1515,2022/8/25,0,315,,2
816-609AB,PA,100,1515,2013/6/1,0,300,,2
816-609AB,PA,100,9999,2000/1/1,0,315,,2
850-604DB30,PA,100,1515,2013/6/1,0,300,,2
850-604DB30,PA,100,9999,2000/1/1,0,200,,2
850-604DBS30,PA,100,1515,2013/6/1,0,300,,2
850-604DBS30,PA,100,9999,2000/1/1,0,200,,2
5500-505FA,MC,100,3994,2024/5/16,0,1950,,2
5500-505FA,MC,100,1797,2024/5/1,0,1779,,2
5500-505FA,MC,100,1797,2023/5/9,0,1617,,2
5500-505FA,MC,100,1797,2013/6/1,0,1470,,2
5500-505FA,MC,100,9999,2000/1/1,0,1950,,2
5500-505FA,PA,100,1515,2022/8/25,0,315,,2
5500-505FA,PA,100,1515,2013/6/1,0,300,,2
5500-505FA,PA,100,9999,2000/1/1,0,315,,2
960-451AA,PA,100,1515,2022/8/25,0,965,,2
960-451AA,PA,100,1515,2013/6/1,0,950,,2
960-451AA,PA,100,9999,2000/1/1,0,965,,2
960-609CB,PA,100,1515,2022/8/25,0,315,,2
960-609CB,PA,100,1515,2013/6/1,0,300,,2
960-609CB,PA,100,9999,2000/1/1,0,315,,2
960-609DB,PA,100,1515,2022/8/25,0,315,,2
960-609DB,PA,100,1515,2013/6/1,0,300,,2
960-609DB,PA,100,9999,2000/1/1,0,315,,2
972-609CB,PA,100,1515,2013/6/1,0,300,,2
972-609CB,PA,100,9999,2000/1/1,0,300,,2
972-609EB,PA,100,1515,2022/8/25,0,315,,2
972-609EB,PA,100,1515,2013/6/1,0,300,,2
972-609EB,PA,100,9999,2000/1/1,0,300,,2
980-609CB,PA,100,1515,2013/6/1,0,300,,2
980-609CB,PA,100,9999,2000/1/1,0,300,,2
C335-503AA,PA,100,1515,2022/8/25,0,315,,2
C335-503AA,PA,100,1515,2013/6/1,0,300,,2
C335-503AA,PA,100,9999,2000/1/1,0,315,,2
K-14402BA,PA,100,1515,2022/8/25,0,315,,2
K-14402BA,PA,100,1515,2013/6/1,0,300,,2
K-14402BA,PA,100,9999,2000/1/1,0,300,,2
K-17201GA,PA,100,1515,2022/8/25,0,515,,2
K-17201GA,PA,100,1515,2013/6/1,0,500,,2
