order_no,item_code,item_name,quantity,status,purch_odr_typ,delivery_date,前工程
E8935986,L-1331-251AA1548-1,ASSY.GUIDE ROLLER,20.0,2,1,2025-12-03,L-1331-251AA1548-1
E8935987,L-1331-259JA2500-1A,GUIDE ROLLER,4.0,2,1,2025-11-11,L-1331-259JA2500-1A
E8935988,L-1331-259JA2500-1A,GUIDE ROLLER,3.0,2,1,2025-11-14,L-1331-259JA2500-1A
E8935989,L-1331-259JA2500-1A,GUIDE ROLLER,6.0,2,1,2025-11-21,L-1331-259JA2500-1A
E8935990,L-1331-259JA2500-1A,GUIDE ROLLER,8.0,2,1,2025-11-26,L-1331-259JA2500-1A
E8935991,L-165-201CA1333,ASSY. TAKE UP DRIVING ROLLER,20.0,2,1,2025-11-19,L-165-201CA1333
E8935992,L-165-241BC1333,ASSY. FRICTION ROLLER,20.0,2,1,2025-11-19,L-165-241BC1333
E8935993,L-165-256BA1531,FRICTION ROLLER,8.0,2,1,2025-11-26,L-165-256BA1531
E8935995,L-K-31302BB1500-1A,GUIDE ROLLER,10.0,2,1,2025-11-07,L-K-31302BB1500-1A
E8935996,L-K-31302BB1500-1A,GUIDE ROLLER,10.0,2,1,2025-11-11,L-K-31302BB1500-1A
E8935997,L-K-31302BB1500-1A,GUIDE ROLLER,10.0,2,1,2025-11-14,L-K-31302BB1500-1A
E8935998,L-K-31302BB1500-1A,GUIDE ROLLER,10.0,2,1,2025-11-18,L-K-31302BB1500-1A
E8935999,L-K-31302BB1500-1A,GUIDE ROLLER,10.0,2,1,2025-11-21,L-K-31302BB1500-1A
E8936000,L-K-31302BB1500-1A,GUIDE ROLLER,10.0,2,1,2025-11-26,L-K-31302BB1500-1A
E8936001,L-KF20-06001AA2200,GUIDE ROLLER,5.0,2,1,2025-11-12,L-KF20-06001AA2200
E8936002,L-KF20-06001AA2200,GUIDE ROLLER,5.0,2,1,2025-11-12,L-KF20-06001AA2200
E8936003,L-KF20-06001AA2300,GUIDE ROLLER,5.0,2,1,2025-11-11,L-KF20-06001AA2300
E8936004,L-KF20-06001AA2300,GUIDE ROLLER,5.0,2,1,2025-11-14,L-KF20-06001AA2300
E8936005,L-KF20-06001AA2300,GUIDE ROLLER,5.0,2,1,2025-11-21,L-KF20-06001AA2300
E8936006,L-KF20-06001AA2300,GUIDE ROLLER,5.0,2,1,2025-11-26,L-KF20-06001AA2300
E8936007,L-KF20-06001AA2500,GUIDE ROLLER,5.0,2,1,2025-11-18,L-KF20-06001AA2500
E8936008,L-SPL-2540DA2500-1,GUIDE ROLLER,4.0,2,1,2025-10-29,L-SPL-2540DA2500-1
E8936009,L-SPL-2540DA2500-1,GUIDE ROLLER,3.0,2,1,2025-10-29,L-SPL-2540DA2500-1
E8936010,L-SPL-2540DA2500-1,GUIDE ROLLER,6.0,2,1,2025-11-05,L-SPL-2540DA2500-1
E8936011,L-SPL-2540DA2500-1,GUIDE ROLLER,8.0,2,1,2025-11-05,L-SPL-2540DA2500-1
E8936026,L1-1331-259NA/PA2200,ASSY.GUIDE ROLLER,10.0,2,1,2025-11-14,L1-1331-259NA/PA2200
E8936050,L1-2190-259BA2300,ASSY.GUIDE ROLLER,5.0,2,1,2025-11-26,L1-2190-259BA2300
E8936051,L1-2190-259BA2300,ASSY.GUIDE ROLLER,5.0,2,1,2025-12-01,L1-2190-259BA2300
E8936052,L1-2190-259BA2300,ASSY.GUIDE ROLLER,5.0,2,1,2025-12-08,L1-2190-259BA2300
E8936053,L1-2190-259BA2300,ASSY.GUIDE ROLLER,5.0,2,1,2025-12-10,L1-2190-259BA2300
E8936358,M-165-209AA,RATCHET CLAW,150.0,2,1,2025-12-03,M-165-209AA
E8936359,M-165-209CA,RATCHET CLAW,100.0,2,1,2025-12-03,M-165-209CA
E8936360,M-165-209DA,RATCHET CLAW,100.0,2,1,2025-12-03,M-165-209DA
E8937823,MC-KF22-002PA,*ASSY. CADRATEX 1  26inch,30.0,2,1,2025-11-25,MC-KF22-002PA
E8938046,PA-57-642CB,SUPPORT      FC,250.0,2,1,2025-12-03,PA-57-642CB
E8938047,PA-G-1111UA,GUIDE PLATE   W/PA,250.0,2,1,2025-12-24,PA-G-1111UA
E8939007,M-165-209BA,RATCHET CLAW,150.0,2,1,2025-12-03,M-165-209BA
E8939088,L1-5517-502AA30,CAM HOLDER,1.0,2,2,2025-11-21,L1-5517-502AA30
E8939114,MC-G-6501HA,DRIVING BRACKET,1.0,2,2,2025-11-12,MC-G-6501HA
E8939117,PL-3147-502LA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(31個),1.0,2,2,2025-10-10,PL-3147-502LA30
E8939208,L1-78-40533-S,NEEDLE CYLINDER,4.0,2,1,2025-11-21,L1-78-40533-S
E8940736,L1-1651-237BA,SPUR GEAR(134NT),30.0,2,1,2025-12-17,L1-1651-237BA
E8943447,L1-165-601AB33,DIAL CAP HUB,2.0,2,1,2025-11-26,L1-165-601AB33
E8943449,L1-474-502AA30,CAM HOLDER,2.0,2,1,2025-12-03,L1-474-502AA30
E8943452,L1-165-601AB30,DIAL CAP HUB,2.0,2,1,2025-12-03,L1-165-601AB30
E8943454,L1-101-440BB30,TOP GEAR,1.0,2,1,2025-12-10,L1-101-440BB30
E8943456,L1-12Q-411BA31,NEEDLE DIAL HUB,1.0,2,1,2025-12-10,L1-12Q-411BA31
E8943459,LA-161-406DE31-D,GEAR RING (HIZUMI TORI),1.0,2,1,2025-12-17,LA-161-406DE31-D
E8943460,L1-161-406DE31,GEAR RING,1.0,2,1,2025-12-10,L1-161-406DE31
E8943462,L1-474-502AA30,CAM HOLDER,1.0,2,1,2025-12-10,L1-474-502AA30
E8943465,L1-165-601AB30,DIAL CAP HUB,1.0,2,1,2025-12-10,L1-165-601AB30
E8943468,L1-474-502AA33,CAM HOLDER,2.0,2,1,2025-11-18,L1-474-502AA33
E8943471,L1-161-501AA33,CAM RING,2.0,2,1,2025-11-26,L1-161-501AA33
E8943474,L1-161-501AA30,CAM RING,2.0,2,1,2025-12-03,L1-161-501AA30
E8943478,L1-1551-401AB30,BED,1.0,2,1,2025-12-10,L1-1551-401AB30
E8943480,MC-161-402CA30,DIAL YOKE   (MC),1.0,2,1,2025-12-24,MC-161-402CA30
E8943481,L1-161-402CA30,DIAL YOKE,1.0,2,1,2025-12-10,L1-161-402CA30
E8943483,MC-161-403CA30,DIAL YOKE RING (MC),1.0,2,1,2025-12-24,MC-161-403CA30
E8943484,L1-161-403CA30,DIAL YOKE RING,1.0,2,1,2025-12-10,L1-161-403CA30
E8943487,MC-170-414AA,HUB NUT (L2.DF),1.0,2,1,2025-12-24,MC-170-414AA
E8943488,L1-170-414AA,DIAL HUB NUT,1.0,2,1,2025-12-10,L1-170-414AA
E8943491,L1-161-501AA30,CAM RING,1.0,2,1,2025-12-10,L1-161-501AA30
E8943493,MC-K-28801EB,GEAR BOX,1.0,2,1,2025-12-17,MC-K-28801EB
E8943494,MC-G-6501GA,DRIVING BRACKET,1.0,2,1,2025-12-17,MC-G-6501GA
E8943496,L2-12Q-411BA31-NAKAMURA,NEEDLE DIAL HUB(L2-MC),1.0,2,1,2025-12-17,L2-12Q-411BA31-NAKAMURA
E8943529,L1-87-405EA30,NEEDLE CYLINDER,12.0,2,1,2025-11-14,L1-87-405EA30
E8943532,LC-970-41030-S,SINKER REST RING★★★★ゲージ注意★★★,5.0,2,1,2025-11-14,LC-970-41030-S
E8943540,L1-81-405EA26,NEEDLE CYLINDER,5.0,2,1,2025-11-26,L1-81-405EA26
E8943543,LC-970-41026-S,SINKER REST RING,1.0,2,1,2025-11-26,LC-970-41026-S
E8943548,PA2-K-22802CA,LEVER　塗装,5000.0,2,1,2025-10-29,PA2-K-22802CA
E8943549,PA2-K-22801CB,CASE　塗装,5000.0,2,1,2025-10-29,PA2-K-22801CB
E8943550,PL-KA65-00101AA,YARN CARRIER HOLDER,299.0,2,1,2025-10-22,PL-KA65-00101AA
E8943570,L1-87-405EA30-S,NEEDLE CYLINDER★★★★ゲージ注意★★★,4.0,2,1,2025-11-26,L1-87-405EA30-S
E8945045,L1-12Q-411BA38,NEEDLE DIAL HUB(L1ﾉﾐ),10.0,2,1,2025-12-10,L1-12Q-411BA38
E8945076,L1-485-641BA30-DRUM,YARN CARRIER RING,3.0,2,1,2025-12-01,L1-485-641BA30-DRUM
E8945077,L1-485-641BA34-DRUM,YARN CARRIER RING,5.0,2,1,2025-12-03,L1-485-641BA34-DRUM
E8947624,L1-740-40926-S,SINKER DIAL,5.0,2,1,2025-11-26,L1-740-40926-S
E8947664,L1-12Q-411BA33,NEEDLE DIAL HUB  (L1ﾉﾐ),1.0,2,2,2025-11-12,L1-12Q-411BA33
E8947667,L1-12Q-411BA33,NEEDLE DIAL HUB  (L1ﾉﾐ),1.0,2,2,2025-11-12,L1-12Q-411BA33
E8948597,DF-K-5701B,YARN CARRIER HOLDER,2000.0,2,1,2025-10-31,DF-K-5701B
E8950805,MC-3662-609BA,CAP RING SUPPORT,1.0,2,1,2025-11-14,MC-3662-609BA
E8950865,PA-1331-250NA2300,SQUARE PIPE FRAME  ﾂﾔｱﾘ,15.0,2,1,2025-10-27,PA-1331-250NA2300
E8951007,PA-3662-609AA,CAP RING SUPPORT,11.0,2,1,2025-12-15,PA-3662-609AA
E8951008,PA-3662-609BA,CAP RING SUPPORT,3.0,2,1,2025-12-15,PA-3662-609BA
E8951011,PA-G-7202,GEAR BOX,200.0,2,1,2025-12-03,PA-G-7202
E8951014,PA-G-9606AA,BRACKET,200.0,2,1,2025-12-08,PA-G-9606AA
E8951283,PL-G-2912AB,BELT TENSION ROD L=100,700.0,2,1,2025-11-04,PL-G-2912AB
E8951285,PL-G-2912FB,BELT TENSION ROD L480,700.0,2,1,2025-11-04,PL-G-2912FB
E8951376,PL-K-18802A,PIPE,100.0,2,1,2025-10-28,PL-K-18802A
E8951402,PL-SPL-2691BA450,SPREADER A  HCR,30.0,2,1,2025-10-31,PL-SPL-2691BA450
E8951409,PL-SPL-2691BA550,SPREADER A  HCR,30.0,2,1,2025-10-31,PL-SPL-2691BA550
E8951420,PL-SPL-2691CA450,SPREADER A  HCR,30.0,2,1,2025-10-31,PL-SPL-2691CA450
E8951427,PL-SPL-2691CA550,SPREADER A  HCR,30.0,2,1,2025-10-31,PL-SPL-2691CA550
E8951770,L1-101-440BB30,TOP GEAR,2.0,2,1,2025-12-03,L1-101-440BB30
E8951772,L1-12Q-411BA31,NEEDLE DIAL HUB,2.0,2,1,2025-12-03,L1-12Q-411BA31
E8951775,LA-161-406DE31-D,GEAR RING (HIZUMI TORI),2.0,2,1,2025-12-10,LA-161-406DE31-D
E8951776,L1-161-406DE31,GEAR RING,2.0,2,1,2025-12-03,L1-161-406DE31
E8951781,L1-1551-401AB30,BED,2.0,2,1,2025-12-03,L1-1551-401AB30
E8951783,MC-161-402CA30,DIAL YOKE   (MC),2.0,2,1,2025-12-17,MC-161-402CA30
E8951784,L1-161-402CA30,DIAL YOKE,2.0,2,1,2025-12-03,L1-161-402CA30
E8951786,MC-161-403CA30,DIAL YOKE RING (MC),2.0,2,1,2025-12-17,MC-161-403CA30
E8951787,L1-161-403CA30,DIAL YOKE RING,2.0,2,1,2025-12-03,L1-161-403CA30
E8951790,MC-170-414AA,HUB NUT (L2.DF),2.0,2,1,2025-12-17,MC-170-414AA
E8951791,L1-170-414AA,DIAL HUB NUT,2.0,2,1,2025-12-03,L1-170-414AA
E8951794,MC-K-28801EB,GEAR BOX,2.0,2,1,2025-12-10,MC-K-28801EB
E8951795,MC-G-6501GA,DRIVING BRACKET,2.0,2,1,2025-12-10,MC-G-6501GA
E8951798,MC-1631-111AA,ADDITIONAL LEG,1.0,2,1,2025-12-24,MC-1631-111AA
E8951800,MC-1631-111BA,ADDITIONAL LEG,2.0,2,1,2025-12-24,MC-1631-111BA
E8951802,L2-12Q-411BA31-NAKAMURA,NEEDLE DIAL HUB(L2-MC),2.0,2,1,2025-12-10,L2-12Q-411BA31-NAKAMURA
E8951803,PA-G-9501DE,BRACKET,300.0,2,1,2025-12-05,PA-G-9501DE
E8951873,L-K-31302BB1500-1A,GUIDE ROLLER,50.0,2,1,2025-11-12,L-K-31302BB1500-1A
E8951886,L1-87-405EA30-S,NEEDLE CYLINDER★★★★ゲージ注意★★★,12.0,2,1,2025-11-25,L1-87-405EA30-S
E8951919,MC-3662-609BA,CAP RING SUPPORT,3.0,2,1,2025-12-05,MC-3662-609BA
E8951921,MC-3662-609AA,CAP RING SUPPORT,5.0,2,1,2025-11-14,MC-3662-609AA
E8951923,MC-3662-609AA,CAP RING SUPPORT,11.0,2,1,2025-12-05,MC-3662-609AA
E8952035,L-SPL-2944-204JA2500,FRICTION ROLLER  (鉄芯のみ),5.0,2,1,2025-10-17,L-SPL-2944-204JA2500
E8952091,L1-12Q-411BA31,NEEDLE DIAL HUB,20.0,2,1,2025-11-28,L1-12Q-411BA31
E8952092,L1-954-50234,CAM HOLDER,1.0,2,1,2025-11-05,L1-954-50234
E8952094,L1-5546-405AA34-S,NEEDLE CYLINDER,2.0,2,1,2025-11-12,L1-5546-405AA34-S
E8952101,L1-78-40531-S,NEEDLE CYLINDER,12.0,2,1,2025-12-10,L1-78-40531-S
E8952102,L1-78-40531-S,NEEDLE CYLINDER,12.0,2,1,2025-12-17,L1-78-40531-S
E8952103,L1-87-405EA30,NEEDLE CYLINDER,12.0,2,1,2025-12-17,L1-87-405EA30
E8952105,L1-740-40930-S,SINKER DIAL,20.0,2,1,2025-12-18,L1-740-40930-S
E8952106,LC-970-41030-S,SINKER REST RING★★★★ゲージ注意★★★,5.0,2,1,2025-12-18,LC-970-41030-S
E8952108,L1-78-40538-S,NEEDLE CYLINDER,6.0,2,1,2025-12-18,L1-78-40538-S
E8952123,PA-1651-290BA,DRIVING BAR(刻印2),2.0,2,1,2025-11-19,PA-1651-290BA
E8952420,AO-1631-105BC30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,2.0,2,1,2025-12-22,AO-1631-105BC30
E8952421,AO-1631-105BC38,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,1.0,2,1,2025-12-10,AO-1631-105BC38
E8952422,AO-1631-105FD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,2.0,2,1,2025-12-22,AO-1631-105FD30
E8952423,AO-1631-105FD38,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,1.0,2,1,2025-12-10,AO-1631-105FD38
E8952424,AO-1631-105GD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,2.0,2,1,2025-12-22,AO-1631-105GD30
E8952425,AO-1631-105GD38,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,1.0,2,1,2025-12-10,AO-1631-105GD38
E8952498,AO-KF12-01001AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,6.0,2,1,2025-12-24,AO-KF12-01001AA30
E8952499,AO-KF12-01001AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,6.0,2,1,2026-01-05,AO-KF12-01001AA30
E8952500,AO-KF12-01001AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,8.0,2,1,2026-01-07,AO-KF12-01001AA30
E8952501,AO-KF12-01002AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,6.0,2,1,2025-12-24,AO-KF12-01002AA30
E8952502,AO-KF12-01002AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,6.0,2,1,2026-01-05,AO-KF12-01002AA30
E8952503,AO-KF12-01002AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,8.0,2,1,2026-01-07,AO-KF12-01002AA30
E8952504,AO-KF12-01003AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,3.0,2,1,2025-12-24,AO-KF12-01003AA30
E8952505,AO-KF12-01003AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,3.0,2,1,2026-01-05,AO-KF12-01003AA30
E8952506,AO-KF12-01003AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,4.0,2,1,2026-01-07,AO-KF12-01003AA30
E8952507,AO-KF12-01004AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,3.0,2,1,2025-12-24,AO-KF12-01004AA30
E8952508,AO-KF12-01004AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,3.0,2,1,2026-01-05,AO-KF12-01004AA30
E8952509,AO-KF12-01004AA30,PIPE GUARD NET W/1331-105-2GA SETﾊﾝﾏ-ﾈｯﾄ,4.0,2,1,2026-01-07,AO-KF12-01004AA30
E8954107,L1-3164-652AA30-DRUM,YARN CARRIER RING(L1),1.0,2,1,2025-12-24,L1-3164-652AA30-DRUM
E8955764,PA-1331-250NA2200,SQUARE PIPE FRAME  ﾂﾔｱﾘ,15.0,2,1,2025-10-27,PA-1331-250NA2200
E8955777,PA-1331-307HB,COVER,16.0,2,1,2025-10-27,PA-1331-307HB
E8955795,PA-1331-307JD,COVER,2.0,2,1,2025-10-27,PA-1331-307JD
E8955797,PA-1351-443CB30,ASSY.TOP GEAR COVER-1A.-3A.-4Aﾌｸﾑ,5.0,2,1,2025-10-27,PA-1351-443CB30
E8955811,PA-1351-443CB38,ASSY. TOP GEAR COVER-1A.-3A.-4Aﾌｸﾑ,12.0,2,1,2025-10-27,PA-1351-443CB38
E8955826,PA-1351-443DB38,ASSY. TOP GEAR COVER-1A.-3A.-4A.-4B.-5A,1.0,2,1,2025-10-27,PA-1351-443DB38
E8955831,PA-1532-443AA30,ASSY.TOP GEAR COVER-1A.-5A   ﾌｸﾑ,2.0,2,1,2025-10-27,PA-1532-443AA30
E8955834,PA-1532-443BA30,ASSY.TOP GEAR COVER,2.0,2,1,2025-10-27,PA-1532-443BA30
E8955836,PA-1631-105AD38,PIPE GUARD NET,2.0,2,1,2025-10-27,PA-1631-105AD38
E8955841,PA-1631-105CD38,PIPE GUARD NET,2.0,2,1,2025-10-27,PA-1631-105CD38
E8955844,PA-1631-105DC30,PIPE GUARD NET,7.0,2,1,2025-10-27,PA-1631-105DC30
E8955846,PA-1631-105DC38,PIPE GUARD NET,6.0,2,1,2025-10-27,PA-1631-105DC38
E8955853,PA-1631-105EC30,PIPE GUARD NET,7.0,2,1,2025-10-27,PA-1631-105EC30
E8955855,PA-1631-105EC38,PIPE GUARD NET,6.0,2,1,2025-10-27,PA-1631-105EC38
E8955862,PA-1631-105FD30,PIPE GUARD NET,7.0,2,1,2025-10-27,PA-1631-105FD30
E8955866,PA-1631-105FD38,PIPE GUARD NET,4.0,2,1,2025-10-27,PA-1631-105FD38
E8955874,PA-1631-105GD30,PIPE GUARD NET,7.0,2,1,2025-10-27,PA-1631-105GD30
E8955878,PA-1631-105GD38,PIPE GUARD NET,4.0,2,1,2025-10-27,PA-1631-105GD38
E8955888,PA-1631-307CD38,COVER,4.0,2,1,2025-10-27,PA-1631-307CD38
E8955892,PA-1631-307VA38,COVER,2.0,2,1,2025-10-27,PA-1631-307VA38
E8955909,PA-2190-250AA2350,SQUARE PIPE FRAME,10.0,2,1,2026-01-07,PA-2190-250AA2350
E8955955,PA-KF12-00401GC30,STEP,20.0,2,1,2025-10-27,PA-KF12-00401GC30
E8955981,PA-KF12-00402GC30,STEP,20.0,2,1,2025-10-27,PA-KF12-00402GC30
E8956007,PA-KF12-00403GC30,STEP,10.0,2,1,2025-10-27,PA-KF12-00403GC30
E8956033,PA-KF12-00404GC30,STEP,10.0,2,1,2025-10-27,PA-KF12-00404GC30
E8956050,PA-KF12-00801AB34,PIPE GUARD NET,6.0,2,1,2025-10-27,PA-KF12-00801AB34
E8956059,PA-KF12-00801AD30,PIPE GUARD NET,20.0,2,1,2025-10-27,PA-KF12-00801AD30
E8956070,PA-KF12-00802AB34,PIPE GUARD NET,6.0,2,1,2025-10-27,PA-KF12-00802AB34
E8956079,PA-KF12-00802AD30,PIPE GUARD NET,20.0,2,1,2025-10-27,PA-KF12-00802AD30
E8956090,PA-KF12-00803AB34,PIPE GUARD NET,3.0,2,1,2025-10-27,PA-KF12-00803AB34
E8956099,PA-KF12-00803AD30,PIPE GUARD NET,10.0,2,1,2025-10-27,PA-KF12-00803AD30
E8956110,PA-KF12-00804AB34,PIPE GUARD NET,3.0,2,1,2025-10-27,PA-KF12-00804AB34
E8956119,PA-KF12-00804AD30,PIPE GUARD NET,10.0,2,1,2025-10-27,PA-KF12-00804AD30
E8956150,PA-SPL-2540RA2200,SQUARE PIPE,10.0,2,1,2025-10-27,PA-SPL-2540RA2200
E8956216,PL-DC-3607MD1000,CENTER PIPE,20.0,2,1,2025-11-21,PL-DC-3607MD1000
E8956217,PL-DC-3607PB1000,CENTER PIPE,5.0,2,1,2025-11-21,PL-DC-3607PB1000
E8956308,PL-K-13226KA,SIDE BAR       HCR,100.0,2,1,2025-10-31,PL-K-13226KA
E8956735,L1-5517-502AA38,CAM HOLDER,1.0,2,1,2025-10-30,L1-5517-502AA38
E8956843,LA-1551-401AA38-ISHI-D,BED　（歪取り有り）,10.0,2,1,2025-12-19,LA-1551-401AA38-ISHI-D
E8956844,LA-1551-401AA38-ISHI-D,BED　（歪取り有り）,10.0,2,1,2026-01-16,LA-1551-401AA38-ISHI-D
E8956862,PL-5154-502AA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(25個),1.0,2,1,2025-10-27,PL-5154-502AA30
E8956864,PL-5154-502AA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(25個),1.0,2,1,2025-10-27,PL-5154-502AA30
E8956865,PL-5154-502AA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(25個),1.0,2,1,2025-10-27,PL-5154-502AA30
E8956874,L-SPL-2944-204KA2500,FRICTION ROLLER  (鉄芯のみ),10.0,2,1,2025-10-20,L-SPL-2944-204KA2500
E8956892,L1-87-405EA32,NEEDLE CYLINDER,4.0,2,1,2025-12-03,L1-87-405EA32
E8956894,L1-740-40932-S,SINKER DIAL,5.0,2,1,2025-12-03,L1-740-40932-S
E8956895,LC-970-41032-S,SINKER REST RING,1.0,2,1,2025-12-03,LC-970-41032-S
E8956909,PL-2190-259BA2300-RE,ASSY. GUIDE ROLLER,6.0,2,2,2025-10-24,PL-2190-259BA2300-RE
E8956910,PL-2190-259BA2500-RE,ASSY. GUIDE ROLLER,2.0,2,2,2025-10-24,PL-2190-259BA2500-RE
E8956941,L1-79-409B30-S,NEEDLE DIAL,20.0,2,1,2026-01-20,L1-79-409B30-S
E8956943,L1-79-409B30-S,NEEDLE DIAL,20.0,2,1,2026-02-10,L1-79-409B30-S
E8956944,L1-79-409B30-S,NEEDLE DIAL,20.0,2,1,2026-02-24,L1-79-409B30-S
E8956945,L1-79-409B30-S,NEEDLE DIAL,20.0,2,1,2026-03-11,L1-79-409B30-S
E8956946,L1-79-409B30-S,NEEDLE DIAL,20.0,2,1,2026-03-26,L1-79-409B30-S
E8956947,L1-79-409B30-S,NEEDLE DIAL,20.0,2,1,2026-04-10,L1-79-409B30-S
E8956948,L1-79-409B30-S,NEEDLE DIAL,20.0,2,1,2026-04-24,L1-79-409B30-S
E8956951,AO-165-201AA1333,TAKE UP DRIVING ROLLER,1.0,2,2,2026-01-07,AO-165-201AA1333
E8956952,L-165-201AA1333,TAKE UP DRIVING ROLLER,1.0,2,2,2025-11-26,L-165-201AA1333
E8956953,AO-165-202AA1333,TAKE UP DRIVING ROLLER,1.0,2,2,2026-01-07,AO-165-202AA1333
E8956954,L-115-206AA1531,FRICTION ROLLER,4.0,2,2,2025-12-24,L-115-206AA1531
E8956955,AO-165-201AA1150,TAKE UP DRIVING ROLLER,1.0,2,2,2025-12-24,AO-165-201AA1150
E8956956,L-165-201AA1150,TAKE UP DRIVING ROLLER,1.0,2,2,2025-11-26,L-165-201AA1150
E8956998,L1-4109-502AA30,CAM HOLDER,5.0,2,1,2025-11-21,L1-4109-502AA30
E8957000,L1-880-601AA30,SINKER CAP,5.0,2,1,2025-11-21,L1-880-601AA30
E8957002,L1-3237-432BA30,STRIPER RING(L1),5.0,2,1,2025-11-21,L1-3237-432BA30
E8957004,L1-1532-431BA26,UPPER BED,5.0,2,1,2025-11-21,L1-1532-431BA26
E8957006,L1-1532-440AA30,UPPER GEAR RING,5.0,2,1,2025-11-21,L1-1532-440AA30
E8957008,L1-4109-502AA30,CAM HOLDER,5.0,2,1,2025-11-21,L1-4109-502AA30
E8957010,L1-3237-432BA26,STRIPER RING(L1),5.0,2,1,2025-11-21,L1-3237-432BA26
E8957012,L1-1532-431BA26,UPPER BED,5.0,2,1,2025-11-21,L1-1532-431BA26
E8957014,L1-1532-440AA26,UPPER GEAR RING,5.0,2,1,2025-11-21,L1-1532-440AA26
E8957032,L1-882-608AA26,CAP RING,6.0,2,1,2025-11-21,L1-882-608AA26
E8957034,L1-3239-608BA30,CAP RING  (882-608BA30ｶﾞｲｹｲﾁｶﾞｲ),8.0,2,1,2025-11-21,L1-3239-608BA30
E8960512,PA-1831-105AAL36,GUARD NET,4.0,2,1,2025-12-19,PA-1831-105AAL36
E8960514,PA-1831-105BAL36,GUARD NET,4.0,2,1,2025-12-19,PA-1831-105BAL36
E8960516,PA-1831-105CAL36,GUARD NET,4.0,2,1,2025-12-19,PA-1831-105CAL36
E8960518,PA-1831-105DAL36,GUARD NET,4.0,2,1,2025-12-19,PA-1831-105DAL36
E8960520,PA-1831-105EAL36,GUARD NET,4.0,2,1,2025-12-19,PA-1831-105EAL36
E8960522,PA-1831-105FAL36,GUARD NET,4.0,2,1,2025-12-19,PA-1831-105FAL36
E8960907,PL-K-20601LA,BASE,14.0,2,1,2025-11-07,PL-K-20601LA
E8961308,PL-3164-502AB34,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(37個),1.0,2,1,2025-10-27,PL-3164-502AB34
E8961309,PL-3164-502AB34,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(37個),1.0,2,1,2025-10-29,PL-3164-502AB34
E8961311,PL-KA65-00101AA,YARN CARRIER HOLDER,2000.0,2,1,2025-11-14,PL-KA65-00101AA
E8961312,PL-KA65-00101AA,YARN CARRIER HOLDER,2000.0,2,1,2025-11-21,PL-KA65-00101AA
E8961315,PL-K-13247AA,SPREADER      HCR,2.0,2,2,2025-10-31,PL-K-13247AA
E8961318,PL-K-13247BA,SPREADER      HCR,2.0,2,2,2025-10-31,PL-K-13247BA
E8961319,PL-K-13247AA,SPREADER      HCR,8.0,2,1,2025-10-31,PL-K-13247AA
E8961320,PL-K-13247BA,SPREADER      HCR,8.0,2,1,2025-10-31,PL-K-13247BA
E8961324,AO-1331-202DA2300,TAKE UP DRIVEN ROLLER,1.0,2,1,2025-10-22,AO-1331-202DA2300
E8961325,AO-1331-204LA2300,FRICTION ROLLER,2.0,2,1,2025-10-22,AO-1331-204LA2300
E8961326,AO-1331-201LA2300,TAKE UP DRIVING ROLLER,1.0,2,1,2025-10-22,AO-1331-201LA2300
E8961331,L1-12Q-411BA34,NEEDLE DIAL HUB(L1ﾉﾐ),1.0,2,1,2025-11-26,L1-12Q-411BA34
E8961335,L1-1551-401AA38,BED,1.0,2,1,2025-11-26,L1-1551-401AA38
