OYAHMCD,SEQ,STRNO,OYAREVNO,STRSEQ,KOHMCD,SIZEX,SIZEY,SIZEZ,SHAPEQTY,OYAQTYKBN,OYAQTY,OYAUNIT,KOQTY,KOUNIT,VALDEC,HASUKBN,NOTE,REVNOTE,REVDT,REVTANCD,VALFLG
59-409B080,1,1,1,1,L-59-409B8-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409B090,1,1,1,1,L-59-409B9-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409DA150,1,1,1,1,L-59-40915-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409DA180,1,1,1,1,L-59-40918-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409DA200,1,1,1,1,L-59-40920-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-409AA340,1,1,1,1,L-5516-409AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6204-405AB340,1,1,1,1,L-224-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6211-409BA300,1,1,1,1,L-6104-409CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-409CA300,1,1,1,1,L-740-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-409HA300,1,1,1,1,L-740-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-410HA300,1,1,1,1,L2-970-41030-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405EA360,1,1,1,1,L-78-40536-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405FA330,1,1,1,1,L-78-405FA33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405EA140,1,1,1,1,L-81-40514,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405EA190,1,1,1,1,L-81-40519,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405HA260,1,1,1,1,L-81-40526-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-405EA260,1,1,1,1,L-816-405CA26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-405FA140,1,1,1,1,L-816-405CA14-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405FA300,1,1,1,1,L-87-40530-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405LA340,1,1,1,1,L-87-40534-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405MA300,1,1,1,1,L-87-40530-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405MA340,1,1,1,1,L-87-40534-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405QA300,1,1,1,1,L-87-40530,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405QA320,1,1,1,1,L-87-40532,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405QA340,1,1,1,1,L-87-40534,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405QA360,1,1,1,1,L-87-40536,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405QA380,1,1,1,1,L-87-40538,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405QA400,1,1,1,1,L-87-40540,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405RA300,1,1,1,1,L-87-40530-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405SA300,1,1,1,1,L-87-40530-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-405BA260,1,1,1,1,L-960-405BA26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-405DA260,1,1,1,1,L-960-405AA26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-410CA340,1,1,1,1,L2-970-41034-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405AA150,1,1,1,1,L-57-40515-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-409BA150,1,1,1,1,L-201-40915-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
208-409CA170,1,1,1,1,L-201-40917-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
208-409CA200,1,1,1,1,L-201-40920-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-405AB170,1,1,1,1,L-335-405AA17-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-405AB200,1,1,1,1,L-335-405AA20-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA180,1,1,1,1,L-81-405FA18,,,,1,1,1,PC,1,PC,0,1,,,,,1
335-405BA360,1,1,1,1,L-335-405AA36-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
335-409FA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3557-409AA340,1,1,1,1,L-3557-409AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409BA330,1,1,1,1,L-478-409BA33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409QA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-405AA190,1,1,1,1,L-57-40519-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-409AA190,1,1,1,1,L-59-40919-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5540-405BA340,1,1,1,1,L-335-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5542-405AA340,1,1,1,1,L-335-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5545-405AA300,1,1,1,1,L-5545-405AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-405B140,1,1,1,1,L-57-40514-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-405B160,1,1,1,1,L-57-40516-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-405B190,1,1,1,1,L-57-40519-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-405A100,1,1,1,1,L-59-405A10-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-405A110,1,1,1,1,L-59-405A11-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409B100,1,1,1,1,L-59-409B10-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409B110,1,1,1,1,L-59-409B11-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409DA140,1,1,1,1,L-59-40914-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409DA160,1,1,1,1,L-59-40916-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409DA190,1,1,1,1,L-59-40919-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-409DA480,1,1,1,1,L-6104-409DA48-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-405330,1,1,1,1,L-65-40533-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
76-409E330,1,1,1,1,L-57-40933-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405300,1,1,1,1,L-78-40531-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405A300,1,1,1,1,L-78-40531-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405EA300,1,1,1,1,L-78-40531-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405076,1,1,1,1,L-81-4057.6-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405KA260,1,1,1,1,L-81-40526,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-405DA260,1,1,1,1,L-816-405CA26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405MA320,1,1,1,1,L-87-40532-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405TA420,1,1,1,1,L-87-40542,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405WA380,1,1,1,1,L-87-40538-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405AA200,1,1,1,1,L-57-40520-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405BA140,1,1,1,1,L-57-40514-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-409BB200,1,1,1,1,L-201-40920-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
220-409340,1,1,1,1,L-220-40934-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
251-405AA260,1,1,1,1,L-259-405A26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
251-409BA140,1,1,1,1,L-59-40914-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
251-409BA260,1,1,1,1,L-59-40926-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
259-405BA260,1,1,1,1,L-259-405A26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA120,1,1,1,1,L-81-405FA12,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA160,1,1,1,1,L-81-405FA16,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA200,1,1,1,1,L-81-405FA20,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA210,1,1,1,1,L-81-405FA21,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA230,1,1,1,1,L-81-405FA23,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA240,1,1,1,1,L-81-405FA24,,,,1,1,1,PC,1,PC,0,1,,,,,1
335-409GA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
355-405300,1,1,1,1,L-335-405AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
41-405H300,1,1,1,1,L-57-40531-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409RA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5160-405AA330,1,1,1,1,L-78-40533-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5160-409AA330,1,1,1,1,L-79-409B33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5170-409AA330,1,1,1,1,L-79-409B33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-405AA220,1,1,1,1,L-57-40522-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-409AA220,1,1,1,1,L-59-40922-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5211-409AA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-409JA260,1,1,1,1,L-59-40926-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-405BA340,1,1,1,1,L-224-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6201-409AB340,1,1,1,1,L-5516-409AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6207-405ZA340,1,1,1,1,L-335-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6211-409CA300,1,1,1,1,L-6104-409CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
73-409LA300,1,1,1,1,L-73-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
740-410A300,1,1,1,1,L2-970-41030-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-405FA240,1,1,1,1,L-816-405CA24-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
816-405MA300,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405RA320,1,1,1,1,L-87-40532-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405RA340,1,1,1,1,L-87-40534-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405AA140,1,1,1,1,L-57-40514-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405AA180,1,1,1,1,L-57-40518-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-409BB180,1,1,1,1,L-201-40918-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-409DA140,1,1,1,1,L-201-40914-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA150,1,1,1,1,L-81-405FA15,,,,1,1,1,PC,1,PC,0,1,,,,,1
3154-405AA170,1,1,1,1,L-81-405FA17,,,,1,1,1,PC,1,PC,0,1,,,,,1
3557-409AA300,1,1,1,1,L-3557-409AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5156-409AA055,1,1,1,1,L-5156-409AA5.5-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-405AA170,1,1,1,1,L-57-40517-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-405AA180,1,1,1,1,L-57-40518-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-405AA200,1,1,1,1,L-57-40520-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-405AA210,1,1,1,1,L-57-40521-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-409AA170,1,1,1,1,L-59-40917-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-409AA180,1,1,1,1,L-59-40918-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-409AA200,1,1,1,1,L-59-40920-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-409AA210,1,1,1,1,L-59-40921-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5182-405AA130,1,1,1,1,L-5182-405AA13-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5182-409AA130,1,1,1,1,L-5182-409AA13-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5546-405AA190,1,1,1,1,L-5546-405AA19-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5546-405AA380,1,1,1,1,L-5546-405AA38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6211-409DA300,1,1,1,1,L-6104-409CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-405MA300,1,1,1,1,L-65-40531-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-405MA330,1,1,1,1,L-65-40533-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-409MA300,1,1,1,1,L-73-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
65-409MA330,1,1,1,1,L-64-409B33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
73-409KA360,1,1,1,1,L-57-40936-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405EA210,1,1,1,1,L-81-40521,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405LA380,1,1,1,1,L-87-40538-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405SA410,1,1,1,1,L-87-40541-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
975-405CA300,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5153BA260,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5426EA260,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5454BA340,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5467AA300,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5480AA260,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5480BA260,1,1,1,1,L-816-405CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405BA200,1,1,1,1,L-57-40520-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405BA240,1,1,1,1,L-57-40524-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
251-409BA200,1,1,1,1,L-59-40920-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
251-409CA240,1,1,1,1,L-59-40924-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-405AB360,1,1,1,1,L-335-405AA36-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
279-409ZA330,1,1,1,1,L-79-409B33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
41-405H340,1,1,1,1,L-57-40534-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409CA360,1,1,1,1,L-478-409AA36-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409EA320,1,1,1,1,L-478-409BA32-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5163-405AA340,1,1,1,1,L-5163-40534-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5546-405AB380,1,1,1,1,L-5546-405AA38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-409AA360,1,1,1,1,L-5516-409AA36-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6104-409BA420,1,1,1,1,L-6104-409BA42-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
73-409D340,1,1,1,1,L-57-40934-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405EA320,1,1,1,1,L-78-40532-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405KA280,1,1,1,1,L-81-40528,,,,1,1,1,PC,1,PC,0,1,,,,,1
SPL-2920AA300,1,1,1,1,L-81-40528,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5487BA160,1,1,1,1,L-81-40528,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5523AA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5539AA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5539BA300,1,1,1,1,L-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-405AA190,1,1,1,1,L-57-40519-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
201-409BB190,1,1,1,1,L-201-40919-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
208-409CA240,1,1,1,1,L-208-409CA24-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
274-405AB240,1,1,1,1,L-335-405AA24-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
335-405AA340,1,1,1,1,L-335-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
41-405C220,1,1,1,1,L-57-40522-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409BA300,1,1,1,1,L-478-409BA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5163-405AA360,1,1,1,1,L-5163-40536-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-405AA160,1,1,1,1,L-57-40516-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5181-409AA160,1,1,1,1,L-59-40916-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5542-405BA300,1,1,1,1,L-335-405AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5546-405BA300,1,1,1,1,L-5546-405AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-409D220,1,1,1,1,L-59-40922-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-409E330,1,1,1,1,L-79-409B33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
81-405EA150,1,1,1,1,L-81-40515,,,,1,1,1,PC,1,PC,0,1,,,,,1
87-405RA380,1,1,1,1,L-87-40538-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-405CB180,1,1,1,1,L-81-40518,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-405CB190,1,1,1,1,L-81-40519,,,,1,1,1,PC,1,PC,0,1,,,,,1
TS-5385HA300,1,1,1,1,L-TS-5385HA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409EA360,1,1,1,1,L-478-409BA36-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409FA300,1,1,1,1,L-478-409BA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
478-409JA460,1,1,1,1,L-329-409AA46-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5183-405AA330,1,1,1,1,L-5183-40533-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5306-405AB380,1,1,1,1,L-335-405AA38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5540-405AA340,1,1,1,1,L-335-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-409E360,1,1,1,1,L-57-40936-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
57-409E380,1,1,1,1,L-57-40938-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
6211-409AA340,1,1,1,1,L-5516-409AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405FA300,1,1,1,1,L-78-405FA31-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405GA460,1,1,1,1,L-328-405AA46-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
78-405GA480,1,1,1,1,L-328-405AA48-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-410CA260,1,1,1,1,L2-810-410CA26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
5156-405AA055,1,1,1,1,L-5156-405AA5.5-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
59-405A090,1,1,1,1,L-59-405A9-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3504-409AA300,1,1,1,1,L-3504-409AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
4105-409AA300,1,1,1,1,L-4105-409AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-409B260,1,1,1,1,L-740-40926-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-409B300,1,1,1,1,L-740-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-409B340,1,1,1,1,L-740-40934-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-409AA260,1,1,1,1,L-740-40926-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-409AA300,1,1,1,1,L-740-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
960-409AA340,1,1,1,1,L-740-40934-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-409180,1,1,1,1,L-970-40918-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-409190,1,1,1,1,L-970-40919-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-409260,1,1,1,1,L-970-40926-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
970-409300,1,1,1,1,L-970-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3239-410EA260,1,1,1,1,L2-970-41026-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3239-410EA300,1,1,1,1,L2-970-41030-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
3239-410EA340,1,1,1,1,L2-970-41034-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-410CA300,1,1,1,1,L2-810-410CA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
810-410CA340,1,1,1,1,L2-810-410CA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-105-405AA42,1,1,1,1,MA-105-405AA42,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-105-405AA48,1,1,1,1,MA-105-405AA48,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40517-S,1,1,1,1,MA-57-40517-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-59-40917-S,1,1,1,1,MA-59-40917-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-259-405A26-S,1,1,1,1,MA-259-405A26-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-220-40933-S,1,1,1,1,MA-220-40933-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-335-405AA30-S,1,1,1,1,MA-335-405AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-335-405AA34-S,1,1,1,1,MA-335-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-335-405AA38-S,1,1,1,1,MA-335-405AA38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-335-405AA42-S,1,1,1,1,MA-335-405AA42-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-79-409B30-S,1,1,1,1,MA-79-409B30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-79-409B33-S,1,1,1,1,MA-79-409B33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-79-409B38-S,1,1,1,1,MA-79-409B38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-335-405AA33-S,1,1,1,1,MA-335-405AA33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-478-409AA34-S,1,1,1,1,MA-478-409AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-478-409BA30-S,1,1,1,1,MA-478-409BA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-3662-409AA34-S,1,1,1,1,MA-3662-409AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40536-S,1,1,1,1,MA-57-40536-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-478-409AA36-S,1,1,1,1,MA-478-409AA36-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-478-409AA40-S,1,1,1,1,MA-478-409AA40-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-478-409BA33-S,1,1,1,1,MA-478-409BA33-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-478-409BA34-S,1,1,1,1,MA-478-409BA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-478-409BA38-S,1,1,1,1,MA-478-409BA38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-329-409AA44-S,1,1,1,1,MA-329-409AA44-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-339-409AA42-S,1,1,1,1,MA-339-409AA42-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-5159-405AA34-S,1,1,1,1,MA-5159-405AA34-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-5163-40533-S,1,1,1,1,MA-5163-40533-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-53-40933-S,1,1,1,1,MA-53-40933-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40524-S,1,1,1,1,MA-57-40524-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40530-S,1,1,1,1,MA-57-40530-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40533-S,1,1,1,1,MA-57-40533-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40534-S,1,1,1,1,MA-57-40534-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40540-S,1,1,1,1,MA-57-40540-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40930-S,1,1,1,1,MA-57-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40934-S,1,1,1,1,MA-57-40934-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-57-40936-S,1,1,1,1,MA-57-40936-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-59-40924-S,1,1,1,1,MA-59-40924-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-59-40926-S,1,1,1,1,MA-59-40926-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-5516-409AA30-S,1,1,1,1,MA-5516-409AA30-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-5516-409AA38-S,1,1,1,1,MA-5516-409AA38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-6104-409CA38-S,1,1,1,1,MA-6104-409CA38-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-73-40930-S,1,1,1,1,MA-73-40930-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-78-40533-S,1,1,1,1,MA-78-40533-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-78-40538-S,1,1,1,1,MA-78-40538-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-78-40534-S,1,1,1,1,MA-78-40534-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-78-40536-S,1,1,1,1,MA-78-40536-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
L-78-40540-S,1,1,1,1,MA-78-40540-S,,,,1,1,1,PC,1,PC,0,1,,,,,1
