HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
4108-618AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-618AA38,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-621AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-621AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-621BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-622AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-622AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-623AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4108-623AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511BA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511BB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511CA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511DA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-511DA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-512AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-512BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-513AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-513AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-514AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-514AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-514AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-514AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-514AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-514AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-515AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-515AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-515AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-515AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-515AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-515AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-516AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-516AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-516AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-516AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-516AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-517AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-517AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-517AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-517AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-517AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-518AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-518AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-518AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-518AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-518AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-521AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-521BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-522AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-522AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-522AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-522AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-522AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-522AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-523AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-523AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-523AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-523AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-523AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-523AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-531AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-531AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-532AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-533AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-533AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-533AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-533AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-533AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-534AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-534BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-535AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-535AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-535AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-535AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-535AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-541AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-591AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-591AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-591AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-591AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-591AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-591AB26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-591AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AB26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611AB34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BB26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-611BB34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-612AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-612AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-612AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-612AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-612AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AB32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-613AC30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-614AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-614AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-614AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-614AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-614AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-614AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-614AB32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-615AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-615AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-615AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-615AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-615AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-615AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-616AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-616AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-616AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-616AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-616AB26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-616AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-617AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-617AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-617AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-617AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-618AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-618AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-618AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-618AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AB26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619AB34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619BA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-619BA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621AB26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621BA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621BA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621BA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621BB26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-621BB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-622AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-622AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-622AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-622AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-622AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-622AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-623AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-623AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-623AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-623AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-623AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-631AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-631AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-631BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-631BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-632AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-632AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-636AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-637AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-638AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4109-639AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-511AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-513AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-514AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-515AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-516AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-516CA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-516EA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-516FA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-517AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-518AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-519AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4110-619AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-511AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-511BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-512AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-512BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-513AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-514AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-515AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-516AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-517AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-518AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-533AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-534AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-534BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-535AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-591AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-611AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-611AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-611BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-611BB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-612AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-613AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-614AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-615AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-616AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-616AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-616AC30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-617AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-618AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4111-619AB30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-511AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-514AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-515AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-591AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-611AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-611BA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-612AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-613AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-614AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4112-615AA22,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-511AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-511AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-512AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-512AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-513AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-513AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-513AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-514AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-514AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-515AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-515AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-515AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-516AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-516AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-516AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-517AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-517AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-518AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-518AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-518AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-611AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-611AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-611AC26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-612AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-612AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-612AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-613AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-613BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-613CA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-613CA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-613DA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-613DA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-614AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-614BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-614BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-615AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-615BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-615BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-615BA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-616AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-616AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-617AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-617AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4113-617AC26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-511AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-512AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-513AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-514AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-515AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-516AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-517AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-611AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-612AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-612BA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-613AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-614AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4114-615AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511BA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511BA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511BA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511CA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511CA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511CA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511DA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511DA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-511DA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-512AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-512AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-512AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-512AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-512AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-512AA38,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-513AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-513AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-513AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-513AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-513AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-513AA38,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-514AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-514AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-514AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-514AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-514AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-514AA38,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-515AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-515AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-515AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-515AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-515AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-515AA38,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-516AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-516AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-516AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-516AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-516AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-516AA38,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-517AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-517BA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-518AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-518AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-518AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-518AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-519AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-519AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-519AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-519AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-520AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-520AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-520AA32,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-520AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-521AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-521AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-522AA30,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-522AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-594AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-594AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-594AA36,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-594AA38,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-595AA26,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
4115-595AA34,1,10,CAFIN,CC,,0,0,2,0,10,,,2,2
