H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,1,24SKE101,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),32.0,28.0,2808,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,1,24SKE102,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),32.0,28.0,2808,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,2,24SKE103,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),36.0,28.0,3168,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,2,24SKE104,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),36.0,28.0,3168,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,2,24SKE105,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),36.0,28.0,3168,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,2,24SKE106,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),36.0,28.0,3168,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,2,24SKE107,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),36.0,28.0,3168,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,4,24SKE108,CHINA　　　東麗酒伊織染（南通）有限公司,OD7-M2XC-3FA,34.0,36.0,3900,【■シリンダー針】,60036CB1C1,,60036CC1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,4,24SKE109,CHINA　　　東麗酒伊織染（南通）有限公司,OD7-M2XC-3FA,34.0,36.0,3900,【■シリンダー針】,60036CB1C1,,60036CC1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,4,24SKE110,CHINA　　　東麗酒伊織染（南通）有限公司,OD7-M2XC-3FA,34.0,36.0,3900,【■シリンダー針】,60036CB1C1,,60036CC1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,4,24SKE111,CHINA　　　東麗酒伊織染（南通）有限公司,OD7-M2XC-3FA,34.0,36.0,3900,【■シリンダー針】,60036CB1C1,,60036CC1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,4,24SKE112,CHINA　　　東麗酒伊織染（南通）有限公司,OD7-M2XC-3FA,34.0,36.0,3900,【■シリンダー針】,60036CB1C1,,60036CC1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,6,24SKE113,INDONESIA　　　PT NAGAPUTRA SUTERA MAS(NAPUTEX),M2XC-S3.2RE,26.0,24.0,1944,【■シリンダー針】,60320CH0241C1W,,60320CL0241C1W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,6,24SKE114,INDONESIA　　　PT NAGAPUTRA SUTERA MAS(NAPUTEX),M2XC-S3.2RE,30.0,28.0,2640,【■シリンダー針】,60328CH024C2W,,60328CL024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,6,24SKE115,INDONESIA　　　PT NAGAPUTRA SUTERA MAS(NAPUTEX),M2XC-S3.2DFDRE,30.0,20.0,1920,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,6,24SKE116,ECUADOR　　　DIEGO MAURICIO JIMENEZ VELEZ,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CHP81WR,,E316428CLP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜EK Y無し用＞,24,05,3,24SKE117,SRI LANKA　　　TEEJAY LANKA PLC,OD5-M-SEC7BS,34.0,28.0,2952,【■シリンダー針】,363828CZ14P2W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜EK Y無し用＞,24,05,3,24SKE118,SRI LANKA　　　TEEJAY LANKA PLC,OD5-M-SEC7BS,34.0,28.0,2952,【■シリンダー針】,363828CZ14P2W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜EK Y無し用＞,24,05,3,24SKE119,SRI LANKA　　　TEEJAY LANKA PLC,OD5-M-SEC7BS,34.0,28.0,2952,【■シリンダー針】,363828CZ14P2W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,7,24SKE120,EGYPT　　　VELVETTEX  EGYPT,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,7,24SKE121,EGYPT　　　VELVETTEX  EGYPT,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,7,24SKE122,EGYPT　　　VELVETTEX  EGYPT,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,8,24SKE123,INDIA　　　PI COTTEX PVT LTD,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,8,24SKE124,INDIA　　　PI COTTEX PVT LTD,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,8,24SKE125,INDIA　　　PI COTTEX PVT LTD,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,8,24SKE126,INDIA　　　PI COTTEX PVT LTD,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,364,＜ﾉｰﾏﾙ Y無し用＞,24,05,6,24SKE127,INDIA　　　PI COTTEX PVT LTD,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CBP81WR,,E316428CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
